"keywords","volume","bid","competition","words","rank_value","avg_kc","language","location"
"merrill lynch find an advisor","260","$10.49","Low","5","$4.9","45","en","us"
"mexican river rock","720","$1.09","High","3","$4.9","36","en","us"
"mid century modern writing desk","590","$2.73","High","5","$10.1","40","en","us"
"mobile file cabinet","1000","$3.40","High","3","$18.7","44","en","us"
"moss law firm","590","$4.05","Low","3","$11.1","31","en","us"
"most powerful battery leaf blower","260","$0.81","High","5","$1.3","39","en","us"
"mother of bride dresses 2019","210","$1.14","High","5","$1.5","48","en","us"
"net a porter discount code","720","$1.51","Low","5","$6.8","35","en","us"
"new office furniture","140","$9.86","High","3","$2.6","37","en","us"
"nike plus size dress","880","$0.64","High","4","$3.5","38","en","us"
"office furnishings","260","$10.49","High","2","$4.9","43","en","us"
"office sideboard","170","$2.76","High","2","$2.9","39","en","us"
"officemax file cabinet","1000","$2.86","High","3","$17.9","38","en","us"
"online share trading","110","$18.20","Medium","3","$2.1","51","en","us"
"plus size bridal shops","880","$1.60","High","4","$8.8","33","en","us"
"plus size butterfly dress","480","$1.02","High","4","$3.1","35","en","us"
"plus size chambray dress","590","$1.13","High","4","$4.2","36","en","us"
"plus size christmas outfit","720","$0.82","High","4","$3.7","43","en","us"
"plus size clothing online shopping","210","$2.27","High","5","$3.0","41","en","us"
"plus size knit dress","480","$1.42","High","4","$4.3","47","en","us"
"plus size wedding guest dresses cheap","720","$1.30","High","6","$5.9","37","en","us"
"pointed shovel","590","$0.58","High","2","$2.1","38","en","us"
"portable solar power","1000","$1.15","High","3","$7.2","37","en","us"
"printing wedding invitations at staples","320","$2.82","High","5","$5.6","42","en","us"
"proranktracker","480","-","Low","1","-","48","en","us"
"pv panels","1000","$6.75","High","2","$18.7","41","en","us"
"quaking aspen trees for sale","210","$0.60","High","5","$0.8","27","en","us"
"quality lawn care","720","$2.30","Low","3","$10.4","30","en","us"
"r and r motors","720","$5.16","Low","4","$13.5","29","en","us"
"red long sleeve cocktail dress","880","$1.29","High","5","$7.1","39","en","us"
"register domain name google","170","$17.31","Medium","4","$3.2","53","en","us"
"reimer law","390","$22.50","Low","2","$7.3","36","en","us"
"renogy 100 watt","210","$0.74","High","3","$1.0","44","en","us"
"renovation services","140","$4.76","Medium","2","$2.6","22","en","us"
"roamans plus size formal dresses","140","$1.04","High","5","$0.9","44","en","us"
"royal blue and gold wedding invitations","140","$1.05","High","6","$0.9","44","en","us"
"royal blue cocktail dress for wedding","320","$0.94","High","6","$1.9","35","en","us"
"rv solar charge controller","140","$0.59","High","4","$0.5","27","en","us"
"silq chair","210","$3.30","High","2","$3.9","40","en","us"
"simply keto recipes","590","$0.79","High","3","$2.9","37","en","us"
"single solar panel","140","$1.93","High","3","$1.7","46","en","us"
"sites like pof","590","$1.55","Medium","3","$5.7","37","en","us"
"skadden law firm","720","$16.07","Low","3","$13.5","53","en","us"
"skyscanner flight deals","170","$0.33","Low","3","$0.4","53","en","us"
"slope landscape design","140","$1.83","Medium","3","$1.6","35","en","us"
"small writing desk with drawers","720","$1.52","High","5","$6.8","39","en","us"
"smith law firm","720","$5.71","Low","3","$13.5","27","en","us"
"solar energy system for home","170","$7.01","High","5","$3.2","41","en","us"
"solar inverter charger","480","$1.48","High","3","$4.4","37","en","us"
"solar power installers near me","210","$6.72","High","5","$3.9","33","en","us"
"southwest discount flights","590","$0.79","Medium","3","$2.9","47","en","us"
"spa all inclusive","390","$2.33","Medium","3","$5.7","41","en","us"
"sports attorney","390","$6.03","Low","2","$7.3","38","en","us"
"stylish shirts for womens","260","$0.98","High","4","$1.6","43","en","us"
"sun travel agency","210","$11.61","Low","3","$3.9","30","en","us"
"thanksgiving flight deals","320","$1.61","Low","3","$3.2","34","en","us"
"the bridal outlet","210","$0.72","Medium","3","$0.9","35","en","us"
"tiny kitchen remodel","320","$1.67","High","3","$3.3","45","en","us"
"top financial advisor companies","140","$25.69","Medium","4","$2.6","48","en","us"
"trader joe's meal plan","720","$0.18","Low","4","$0.8","35","en","us"
"traditional wear for men","210","$0.53","High","4","$0.7","34","en","us"
"travelocity last minute deals","590","$0.57","Low","4","$2.1","30","en","us"
"tropical wedding invitations","1000","$4.22","High","3","$18.7","35","en","us"
"truly free dating sites","210","$2.59","High","4","$3.4","39","en","us"
"uplay promo code","720","$4.13","Low","3","$13.5","34","en","us"
"vacation bundle deals","480","$2.03","High","3","$6.1","53","en","us"
"victoria secret dresses cocktail","210","$1.03","High","4","$1.4","33","en","us"
"waiting room chairs wholesale","320","$3.54","High","4","$6.0","38","en","us"
"wall mounted corner desk","590","$0.88","High","4","$3.2","39","en","us"
"water diet plan","1000","$0.96","Low","3","$6.0","45","en","us"
"wedding planning planner","140","$1.54","High","3","$1.4","44","en","us"
"wedding veils near me","480","$0.50","High","4","$1.5","39","en","us"
"white writing desk with drawers","880","$1.10","High","5","$6.1","39","en","us"
"whole food meal plan","720","$4.04","Low","4","$13.5","40","en","us"
"yoshino cherry tree for sale","260","$0.71","High","5","$1.2","31","en","us"
"zappos cocktail dresses","110","$1.25","High","3","$0.9","43","en","us"
"zazzle bridal shower invitations","720","$1.10","High","4","$5.0","51","en","us"
