"keywords","volume","bid","competition","words","rank_value","avg_kc","language","location"
"low carb snack bars","880","$1.70","High","4","$9.4","41","en","us"
"lumbar chair","320","$2.56","High","2","$5.1","44","en","us"
"maid of honor invitation","210","$0.75","High","4","$1.0","45","en","us"
"man seeking woman craigslist","3600","$0.92","Low","4","$20.7","32","en","us"
"mature palm trees for sale","170","$0.64","High","5","$0.7","31","en","us"
"mauve wedding dress","880","$0.94","High","3","$5.2","34","en","us"
"mazda wankel engine","590","$0.75","High","3","$2.8","52","en","us"
"meal plan for kids","880","$3.23","High","4","$16.5","42","en","us"
"melia travel agent","140","-","Low","3","-","31","en","us"
"mexican wedding cake toppers","210","$0.31","High","4","$0.4","41","en","us"
"moda operandi bridal","210","$1.19","High","3","$1.6","38","en","us"
"money mart loan","880","$3.94","Medium","3","$16.5","26","en","us"
"most efficient solar cell","140","$1.18","High","4","$1.0","40","en","us"
"mother of the bride dresses size 16","260","$0.75","High","7","$1.2","36","en","us"
"my groupons view voucher","390","$0.37","Low","4","$0.9","44","en","us"
"no carb no sugar desserts","880","$0.47","High","5","$2.6","29","en","us"
"office equipment company","210","$7.24","Low","3","$3.9","35","en","us"
"office seating","590","$4.02","High","2","$11.1","49","en","us"
"oleg cassini bridal gowns","390","$0.31","High","4","$0.8","38","en","us"
"oneplus promo code","1000","$1.38","High","3","$8.6","51","en","us"
"online marketing firm","210","$19.29","Low","3","$3.9","33","en","us"
"oxygen not included solar panel","170","-","Low","5","-","30","en","us"
"paleo diet menu","590","$1.76","Low","3","$6.5","46","en","us"
"patio retaining wall","880","$1.42","High","3","$7.8","46","en","us"
"pcos meal plan","880","$1.34","Low","3","$7.4","33","en","us"
"peacock wedding cake","880","$0.19","High","3","$1.0","44","en","us"
"personal financial consultant","210","$15.82","Medium","3","$3.9","36","en","us"
"personal injury attorney raleigh nagle firm","260","$43.33","Medium","6","$4.9","35","en","us"
"personalized wedding invitations","720","$4.88","High","3","$13.5","43","en","us"
"philippine women seeking men","210","$3.22","Low","4","$3.9","23","en","us"
"plan advisor","210","$17.27","Low","2","$3.9","42","en","us"
"plus size denim maxi dress","880","$0.71","High","5","$3.9","38","en","us"
"plus size fila dress","720","$0.67","High","4","$3.0","32","en","us"
"plus size flare dress","720","$1.14","High","4","$5.1","41","en","us"
"plus size wholesale clothing cheap","140","$0.90","High","5","$0.8","21","en","us"
"pro bono legal advice","110","$3.04","High","4","$2.1","40","en","us"
"rake assassin","170","$0.42","High","2","$0.5","37","en","us"
"reception area chairs","480","$5.21","High","3","$9.0","38","en","us"
"red cocktail dresses for weddings","320","$0.90","High","5","$1.8","39","en","us"
"redo shower tile","170","$2.63","High","3","$2.8","38","en","us"
"russian wedding dress","590","$0.37","High","3","$1.4","37","en","us"
"ryobi battery leaf blower","590","$0.55","High","4","$2.0","45","en","us"
"safest all inclusive resorts","880","$1.08","Medium","4","$5.9","40","en","us"
"sears lawn mower battery","170","$0.41","High","4","$0.4","41","en","us"
"second hand bridesmaid dresses","260","$1.18","High","4","$1.9","33","en","us"
"secretary desk for sale","590","$1.23","High","4","$4.5","42","en","us"
"seo advertising","320","$27.49","Medium","2","$6.0","43","en","us"
"sherri hill bridal","320","$0.88","High","3","$1.8","32","en","us"
"simple 1200 calorie meal plan for 7 days","390","$3.27","Low","8","$7.3","46","en","us"
"simple ways to lose weight","480","$1.89","Low","5","$5.7","54","en","us"
"simple wedding veil","320","$0.60","High","3","$1.2","43","en","us"
"size 26 dress","320","$1.06","High","3","$2.1","39","en","us"
"small business lawyers","480","$16.67","Medium","3","$9.0","39","en","us"
"small business seo services","720","$21.09","Low","4","$13.5","32","en","us"
"small kitchen remodel with island","140","$4.86","High","5","$2.6","44","en","us"
"solar electric company","170","$12.34","Low","3","$3.2","39","en","us"
"solar energy business","110","$12.96","Medium","3","$2.1","40","en","us"
"solar power cost per kwh","170","$8.55","Medium","5","$3.2","30","en","us"
"solar powered usb charger","720","$0.91","High","4","$4.1","46","en","us"
"solar price per watt","260","$4.15","High","4","$4.9","35","en","us"
"solar supply near me","480","$5.38","Medium","4","$9.0","38","en","us"
"space solutions file cabinet","260","$1.04","High","4","$1.7","42","en","us"
"staples office supplies online","110","$5.06","High","4","$2.1","46","en","us"
"staples office supply store near me","110","$0.74","High","6","$0.5","49","en","us"
"stark brothers trees","320","$0.30","High","3","$0.6","40","en","us"
"startup lawyer","880","$9.24","Medium","2","$16.5","40","en","us"
"strapless midi cocktail dress","140","$1.03","High","4","$0.9","40","en","us"
"student travel discounts","590","$1.77","Medium","3","$6.5","49","en","us"
"suaoki solar","140","$0.42","High","2","$0.4","31","en","us"
"sz motorcars","720","$0.71","Low","2","$3.2","36","en","us"
"tahari plus size dresses","390","$1.32","High","4","$3.2","37","en","us"
"tbdress plus size","1000","$0.85","High","3","$5.3","27","en","us"
"teri jon by rickie freeman cocktail dress","170","$3.93","High","7","$3.2","35","en","us"
"the reserve at paradisus","260","$3.94","Low","4","$4.9","45","en","us"
"top car accident lawyers","260","$131.18","Low","4","$4.9","46","en","us"
"top tier cakes","480","$1.56","Low","3","$4.7","33","en","us"
"torrid yellow dress","140","$0.65","High","3","$0.6","40","en","us"
"toyota chr engine","210","$4.88","Low","3","$3.9","44","en","us"
"travel agent deals","170","$3.06","Medium","3","$3.2","45","en","us"
"two week diet plan","140","$0.68","High","4","$0.6","40","en","us"
"vigoro landscape edging","390","$0.48","High","3","$1.2","51","en","us"
"warframe promo codes 2019","1000","$0.22","Low","4","$1.4","25","en","us"
"web hosting deals","110","$24.30","Medium","3","$2.1","47","en","us"
"wedding cake figurines","320","$0.40","High","3","$0.8","35","en","us"
"wedding party invites","390","$2.89","High","3","$7.0","44","en","us"
"wholesale fruit trees","320","$0.86","High","3","$1.7","31","en","us"
"women's plus size resort wear","170","$1.53","High","5","$1.6","38","en","us"
"workout food plan","210","$1.93","Medium","3","$2.5","42","en","us"
"zero carb recipes","720","$0.17","Low","3","$0.8","37","en","us"
