"keywords","volume","bid","competition","words","rank_value","avg_kc","language","location"
"nike tracksuit mens","12100","$0.80","High","3","$60.5","41","en","us"
"no carb diet","33100","$1.06","Medium","3","$219.2","50","en","us"
"nucor stock","12100","$1.29","Low","2","$97.5","52","en","us"
"off white shirt","27100","$0.82","High","3","$138.8","39","en","us"
"ogen stock","18100","$5.04","Low","2","$339.3","43","en","us"
"online thrift store","49500","$1.47","High","3","$454.6","30","en","us"
"panera coupons","22200","$1.58","Low","2","$219.7","41","en","us"
"papa gino's coupons","12100","$0.36","Low","4","$27.2","34","en","us"
"parka jacket","22200","$1.87","High","2","$259.4","42","en","us"
"personal finance","33100","$12.73","Medium","2","$620.4","69","en","us"
"personal loans near me","14800","$10.45","High","4","$277.4","35","en","us"
"pinto beans nutrition","12100","$0.43","Low","3","$32.5","45","en","us"
"plus size clothing","201000","$2.16","High","3","$2,712.6","41","en","us"
"plus size party dresses","18100","$1.22","High","4","$138.0","41","en","us"
"plus size sundresses","12100","$1.04","High","3","$78.6","45","en","us"
"plus size women","12100","$0.96","High","3","$72.6","48","en","us"
"polo sweat suits","33100","$0.79","High","3","$163.4","40","en","us"
"ppo insurance","12100","$10.42","Medium","2","$226.8","41","en","us"
"probate lawyer","12100","$23.08","Medium","2","$226.8","39","en","us"
"progressive insurance company","12100","$4.28","Medium","3","$226.8","56","en","us"
"prosper loans","22200","$5.45","Medium","2","$416.1","46","en","us"
"puffer jacket women","33100","$1.39","High","3","$287.5","36","en","us"
"purple bridesmaid dresses","12100","$0.82","High","3","$62.0","45","en","us"
"quinoa nutrition facts","12100","$0.19","Low","3","$14.4","50","en","us"
"red cocktail dress","22200","$1.56","High","3","$216.4","42","en","us"
"reit","49500","$7.33","Medium","1","$927.8","60","en","us"
"running shorts","18100","$1.95","High","2","$220.5","46","en","us"
"rv solar panels","14800","$0.86","High","3","$79.5","33","en","us"
"s stock","27100","$13.98","Low","2","$508.0","54","en","us"
"secretary desk","33100","$1.30","High","2","$268.9","43","en","us"
"shld stock","14800","$0.82","Low","2","$75.5","53","en","us"
"shutterfly free shipping code","14800","$0.93","Medium","4","$86.0","46","en","us"
"skater dress","49500","$1.18","High","2","$365.0","39","en","us"
"small computer desk","22200","$1.08","High","3","$149.8","41","en","us"
"solar power","22200","$8.45","High","2","$416.1","60","en","us"
"speed dating near me","9900","$2.22","Low","4","$137.3","26","en","us"
"spotify stock","33100","$4.72","Low","2","$620.4","56","en","us"
"state farm auto insurance","27100","$11.20","Medium","4","$508.0","63","en","us"
"stihl leaf blower","33100","$0.96","High","3","$198.5","39","en","us"
"strapless dress","14800","$1.40","High","2","$129.5","39","en","us"
"student loan debt","14800","$6.46","Low","3","$277.4","55","en","us"
"sunflower dress","14800","$0.64","High","2","$59.2","42","en","us"
"tactical pants","22200","$1.12","High","2","$155.4","38","en","us"
"target market","18100","$6.68","Low","2","$339.3","58","en","us"
"tesla solar roof","27100","$5.62","Low","3","$508.0","","en","us"
"treasury bonds","18100","$3.52","Low","2","$339.3","59","en","us"
"tree nursery","14800","$1.41","High","2","$130.4","38","en","us"
"trnx stock","40500","$2.73","Low","2","$692.0","45","en","us"
"tropical dress","12100","$1.28","High","2","$96.8","39","en","us"
"trxc stock","22200","$8.21","Low","2","$416.1","44","en","us"
"uber promo code 2019","12100","$2.22","Low","4","$168.0","41","en","us"
"unh stock","90500","$0.61","Low","2","$344.9","51","en","us"
"usaa insurance quote","12100","$12.91","Medium","3","$226.8","42","en","us"
"used chevy traverse","12100","$4.19","High","3","$226.8","40","en","us"
"used suv for sale","27100","$3.65","High","4","$508.0","41","en","us"
"used tesla","90500","$0.67","Medium","2","$378.9","46","en","us"
"vitacost promo code","12100","$0.98","Medium","3","$74.1","41","en","us"
"walmart coupon code","40500","$0.29","Low","3","$73.4","49","en","us"
"walmart coupons","165000","$0.76","Low","2","$783.5","49","en","us"
"walnuts nutrition","12100","$0.94","Low","2","$71.1","","en","us"
"waste management stock","14800","$4.94","Low","3","$277.4","49","en","us"
"wedding guest dresses","201000","$2.19","High","3","$2,750.3","48","en","us"
"wedding veil","33100","$0.68","High","2","$140.6","46","en","us"
"weight loss meal plan","40500","$6.24","High","4","$759.1","52","en","us"
"wholesale womens clothing","12100","$1.04","High","3","$78.6","23","en","us"
"willys jeep for sale","12100","$0.82","High","4","$62.0","34","en","us"
"windbreaker jacket","40500","$0.98","High","2","$248.0","45","en","us"
"winter wedding dresses","12100","$0.65","High","3","$49.1","37","en","us"
"women's clothing websites","12100","$1.52","High","4","$114.9","38","en","us"
"wood file cabinet","22200","$1.87","High","3","$259.4","41","en","us"
"word of mouth","12100","$9.38","Low","3","$226.8","50","en","us"
"world financial group","22200","$3.04","Low","3","$416.1","34","en","us"
"zella leggings","18100","$0.92","High","2","$104.0","41","en","us"
"zenni promo code","49500","$1.78","High","3","$550.5","40","en","us"
