"Icon";"Tag";"Niche";"Phrase";"Languages";"Countries";"Words";"Monthly Searches";"Top Results";"Visitors 1-3";"Top 1-3";"Visitors 4-7";"Top 4-7";"Visitors 8-10";"Top 8-10";"Title KW";"Domain KW";"URL KW";"MR Avg";"MR Max";"PA Avg";"PA Max";"DA Avg";"DA Max";"JL Avg";"JL Max";"RL Avg";"RL Max";"Domains";"CPC";"Competition";"Adsense Val";"Ads Top (BETA)";"Ads bottom (BETA)";"Images";"News";"Local/Maps";"Shopping";"Videos";"Exact Match Domain";"Amazon";"eBay";"YouTube";"Data Source";"Last changed";"MS flag [internal]"
"";"";"4";"mint green cocktail dress";"en";"US";"4";"590";"25";"9";"15";"2";"27";"1";"36";"2";"0";"1";"4.2";"5.4";"42";"54";"73";"96";"15";"78";"23";"115";"com net";"1.78";"100";"4";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-14 17:19";"0"
"";"";"4";"amazon promotional codes 2019";"en";"US";"4";"1000";"42";"15";"54";"4";"40";"1";"29";"0";"0";"0";"5.3";"6.2";"53";"62";"71";"89";"23320";"184697";"713";"2338";"com net";"2.32";"0";"9";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:54";"0"
"";"";"4";"craftsman water hose";"en";"US";"3";"480";"20";"8";"38";"2";"13";"1";"9";"0";"0";"2";"3.8";"6.3";"38";"63";"70";"96";"226";"1999";"7";"39";"com net";"0.35";"100";"1";"0";"0";"";"";"";"";"";"";"1";"";"";"";"2020-01-08 15:16";"0"
"";"";"4";"general contractor services";"en";"US";"3";"720";"31";"11";"78";"3";"12";"1";"9";"5";"0";"1";"2.7";"7.5";"27";"75";"33";"98";"714";"5921";"149";"1459";"c-o-m net";"5.59";"50";"16";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 12:44";"0"
"";"";"4";"wix discount code";"en";"US";"3";"880";"38";"14";"49";"3";"31";"1";"35";"0";"0";"1";"5";"6.3";"50";"63";"68";"95";"59";"247";"132";"208";"com net";"5.21";"0";"18";"0";"1";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:52";"0"
"";"";"4";"classic wedding invitations";"en";"US";"3";"1000";"43";"15";"98";"4";"21";"1";"18";"4";"0";"3";"4";"5";"40";"50";"58";"83";"42349";"403729";"83";"633";"c-o-m net";"4.48";"100";"18";"2";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:43";"0"
"";"";"4";"find cheap flights to anywhere";"en";"US";"5";"1000";"43";"15";"33";"4";"20";"1";"84";"2";"0";"0";"4.6";"5.6";"46";"56";"73";"95";"2978";"19664";"305";"2004";"com net";"1.02";"0";"4";"4";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:45";"0"
"";"";"4";"car crash injury lawyer";"en";"US";"4";"390";"17";"6";"13";"2";"23";"1";"10";"1";"0";"0";"3.6";"5.6";"36";"56";"47";"84";"1482";"11933";"60";"171";"net";"201.48";"32";"100";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-09 16:52";"0"
"";"";"4";"lane bryant mother of the bride";"en";"US";"6";"590";"26";"9";"18";"2";"16";"1";"57";"1";"0";"0";"4.2";"5.2";"42";"52";"69";"94";"12";"77";"21";"102";"com net";"0.33";"100";"1";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:51";"0"
"";"";"4";"best digital marketing company";"en";"US";"4";"390";"17";"6";"19";"2";"15";"1";"18";"1";"0";"1";"3.8";"4.8";"38";"48";"51";"65";"70";"164";"66";"190";"c-o-m n-e-t";"21.6";"41";"34";"2";"3";"";"";"";"";"";"";"";"";"";"";"2019-12-26 21:14";"0"
"";"";"4";"monki clothing";"en";"US";"2";"880";"38";"14";"21";"3";"22";"1";"41";"10";"0";"8";"4.3";"7";"43";"70";"76";"96";"344";"3348";"62";"551";"com net";"0.58";"100";"2";"1";"0";"";"";"";"1";"";"";"";"";"";"";"2020-01-15 12:52";"0"
"";"";"4";"solar panel efficiency 2019";"en";"US";"4";"390";"17";"6";"16";"2";"19";"1";"14";"0";"0";"0";"3.9";"4.9";"39";"49";"55";"77";"145";"490";"78";"227";"com net";"5.3";"100";"8";"0";"0";"1";"";"";"1";"";"";"";"";"";"";"2020-01-15 12:54";"0"
"";"";"4";"workout and meal plan";"en";"US";"4";"880";"39";"14";"41";"3";"32";"1";"45";"0";"0";"0";"5";"6.4";"50";"64";"79";"100";"271";"843";"143";"403";"com net";"2.21";"100";"8";"0";"1";"";"";"";"1";"";"";"";"";"";"";"2020-01-15 12:49";"0"
"";"";"4";"oneplus promo code";"en";"US";"3";"1000";"44";"15";"35";"4";"45";"1";"65";"1";"0";"1";"5.2";"6";"52";"60";"83";"97";"478";"3807";"68";"106";"com net";"1.05";"100";"4";"2";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:51";"0"
"";"";"4";"saree gown";"en";"US";"2";"880";"38";"14";"16";"3";"56";"1";"37";"9";"0";"7";"3.7";"5.2";"37";"52";"62";"94";"4";"23";"5";"32";"c-o-m net";"1.63";"100";"6";"0";"0";"";"";"";"";"";"";"1";"";"";"";"2020-01-14 17:11";"0"
"";"";"4";"paypal promo code";"en";"US";"3";"1000";"44";"15";"61";"4";"38";"1";"30";"1";"0";"1";"5.2";"6.5";"52";"65";"80";"95";"266";"2112";"157";"688";"com net";"3.57";"50";"14";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:44";"0"
"";"";"4";"large magnolia trees for sale";"en";"US";"5";"210";"9";"4";"12";"1";"7";"1";"10";"1";"0";"0";"2.9";"4";"29";"40";"40";"57";"12";"74";"12";"72";"com net";"0.82";"100";"1";"1";"0";"1";"";"1";"";"";"";"";"";"";"";"2020-01-15 12:50";"0"
"";"";"4";"express deals flights";"en";"US";"3";"590";"26";"9";"25";"2";"32";"1";"4";"5";"0";"2";"3.7";"5.5";"37";"55";"63";"90";"1058";"5001";"87";"390";"com net";"1.49";"100";"4";"4";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:51";"0"
"";"";"4";"bmw n54 engine";"en";"US";"3";"880";"39";"14";"70";"3";"21";"1";"18";"4";"0";"4";"3.9";"7.2";"39";"72";"52";"98";"169";"1182";"79";"460";"com net";"1.41";"100";"5";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:54";"0"
"";"";"4";"how to lose 30 pounds in 2 weeks";"en";"US";"8";"720";"32";"11";"26";"3";"53";"1";"31";"5";"0";"5";"4.1";"5.9";"41";"59";"74";"94";"36";"284";"21";"156";"com net";"2.24";"0";"6";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:44";"0"
"";"";"4";"cute plus size summer outfits";"en";"US";"5";"590";"26";"9";"36";"2";"22";"1";"21";"0";"0";"0";"4.5";"5.5";"45";"55";"82";"94";"2487";"21860";"74";"499";"com net";"1.26";"100";"3";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-14 17:33";"0"
"";"";"4";"carbless meals";"en";"US";"2";"590";"26";"9";"38";"2";"25";"1";"12";"0";"0";"0";"4.5";"5.5";"45";"55";"81";"91";"49";"122";"43";"118";"c-o-m net";"0.56";"100";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:46";"0"
"";"";"4";"weight loss food programs";"en";"US";"4";"1000";"45";"15";"65";"4";"36";"1";"18";"1";"0";"0";"5.2";"6";"52";"60";"70";"93";"11572";"45918";"1441";"4087";"c-o-m net";"6.6";"100";"26";"0";"2";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:42";"0"
"";"";"4";"ryobi battery leaf blower";"en";"US";"4";"590";"27";"9";"20";"2";"33";"1";"0";"0";"0";"0";"4.6";"5.4";"46";"54";"87";"96";"1";"3";"6";"13";"com net";"0.52";"100";"1";"0";"0";"1";"";"";"";"";"";"1";"1";"";"";"2020-01-15 12:49";"0"
"";"";"4";"haworth zody chair";"en";"US";"3";"1000";"45";"15";"52";"4";"39";"1";"49";"9";"0";"8";"3.8";"5.5";"38";"55";"63";"96";"100";"884";"10";"58";"com net";"2.46";"100";"10";"1";"0";"";"";"";"";"";"";"1";"";"";"";"2020-01-15 12:48";"0"
"";"";"4";"3 drawer vertical file cabinet";"en";"US";"5";"480";"22";"8";"26";"2";"20";"1";"20";"0";"0";"1";"4.3";"5.1";"43";"51";"86";"96";"0";"3";"5";"14";"com net";"2.92";"100";"6";"1";"0";"";"";"";"";"";"";"1";"";"";"";"2020-01-15 12:44";"0"
"";"";"4";"semrush alternative";"en";"US";"2";"390";"18";"6";"12";"2";"12";"1";"31";"3";"0";"10";"3.3";"5.1";"33";"51";"56";"93";"28";"244";"11";"60";"c-o-m net";"8.81";"50";"14";"4";"1";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:49";"0"
"";"";"4";"uncontested divorce lawyers near me";"en";"US";"5";"480";"22";"8";"25";"2";"25";"1";"15";"0";"0";"0";"4.3";"5.5";"43";"55";"61";"93";"223";"1685";"53";"123";"com net";"13.31";"100";"26";"1";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 12:50";"0"
"";"";"4";"cocktail and party plus size empire waist dresses";"en";"US";"8";"390";"18";"6";"24";"2";"13";"1";"18";"0";"0";"0";"3.9";"5.1";"39";"51";"72";"96";"1";"8";"7";"23";"com net";"1.25";"100";"2";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-14 17:26";"0"
"";"";"4";"solar panel car battery charger";"en";"US";"5";"590";"27";"9";"53";"2";"9";"1";"25";"0";"0";"0";"4";"6.2";"40";"62";"61";"96";"14";"57";"17";"36";"com net";"3.13";"100";"7";"0";"3";"1";"";"1";"1";"";"";"1";"";"";"";"2020-01-15 12:43";"0"
"";"";"4";"jr bride dresses";"en";"US";"3";"590";"27";"9";"21";"2";"35";"1";"22";"0";"0";"1";"4.6";"5.8";"46";"58";"75";"96";"9";"36";"20";"42";"com net";"1.29";"100";"3";"3";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 12:50";"0"
"";"";"4";"expedia all inclusive vacations";"en";"US";"4";"720";"33";"11";"31";"3";"35";"1";"35";"0";"0";"0";"4.9";"5.9";"49";"59";"90";"90";"2159";"17043";"138";"737";"com net";"5.8";"0";"17";"2";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:51";"0"
"";"";"4";"purple cocktail dresses for weddings";"en";"US";"5";"480";"22";"8";"26";"2";"23";"1";"14";"1";"0";"0";"3.9";"5.2";"39";"52";"67";"94";"10";"50";"12";"86";"com net";"1.47";"100";"3";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-14 17:28";"0"
"";"";"4";"mac duggal cocktail dress";"en";"US";"4";"210";"10";"4";"15";"1";"9";"1";"4";"0";"0";"0";"2.9";"4.2";"29";"42";"48";"88";"12";"79";"7";"28";"com net";"2.2";"100";"2";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-14 17:29";"0"
"";"";"4";"best free dating websites";"en";"US";"4";"880";"41";"14";"46";"3";"29";"1";"52";"0";"0";"0";"4.9";"7.1";"49";"71";"76";"94";"9000";"88813";"3425";"33663";"c-o-m net";"2.82";"67";"10";"4";"0";"";"";"";"";"";"";"";"";"";"";"2019-12-29 19:06";"0"
"";"";"4";"cocktail dress for cruise";"en";"US";"4";"480";"22";"8";"38";"2";"13";"1";"17";"1";"0";"1";"3.8";"5.9";"38";"59";"54";"96";"16";"111";"14";"80";"com net";"0.86";"100";"2";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 12:49";"0"
"";"";"4";"3 day 2 night vacation package";"en";"US";"6";"480";"23";"8";"18";"2";"20";"1";"31";"1";"0";"1";"4.1";"5.5";"41";"55";"58";"93";"71";"455";"53";"170";"com net";"2.42";"50";"5";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:55";"0"
"";"";"4";"mature avocado tree for sale";"en";"US";"5";"210";"10";"4";"14";"1";"8";"1";"9";"0";"0";"0";"3.1";"3.9";"31";"39";"40";"57";"15";"134";"10";"41";"com net";"0.68";"100";"1";"1";"2";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:55";"0"
"";"";"4";"reception area chairs";"en";"US";"3";"480";"23";"8";"31";"2";"20";"1";"16";"0";"0";"0";"4.2";"5.8";"42";"58";"66";"96";"46";"368";"26";"77";"com net";"6.78";"100";"13";"0";"2";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 12:47";"0"
"";"";"4";"rose pruners";"en";"US";"2";"480";"23";"8";"38";"2";"16";"1";"14";"2";"0";"2";"3.4";"5.4";"34";"54";"59";"96";"3";"18";"3";"13";"com net";"0.51";"100";"1";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 12:43";"0"
"";"";"4";"arab dating site";"en";"US";"3";"390";"19";"6";"19";"2";"19";"1";"17";"4";"0";"3";"3.5";"4.6";"35";"46";"39";"73";"1047";"5894";"264";"1229";"c-o-m n-e-t";"4";"62";"6";"4";"1";"";"";"";"";"";"";"";"";"";"";"2019-12-29 19:08";"0"
"";"";"3";"evo 8 engine";"en";"US";"3";"720";"34";"11";"63";"3";"15";"1";"25";"5";"0";"3";"3.5";"7.4";"35";"74";"50";"98";"813";"6506";"144";"1138";"com net";"0";"100";"0";"0";"0";"1";"";"";"";"";"";"";"1";"";"";"2020-01-15 12:53";"0"
"";"";"3";"plus size church dresses and suits";"en";"US";"6";"390";"19";"6";"16";"2";"18";"1";"22";"1";"0";"0";"3.8";"5.5";"38";"55";"42";"96";"349";"3438";"122";"1020";"com net";"0.99";"100";"2";"0";"0";"";"";"";"";"";"";"1";"";"";"";"2020-01-14 17:40";"0"
"";"";"3";"ford focus rs engine";"en";"US";"4";"720";"35";"11";"50";"3";"27";"1";"27";"3";"0";"3";"4.3";"5.5";"43";"55";"83";"98";"63";"371";"38";"269";"com net";"1.67";"100";"5";"1";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:54";"0"
"";"";"3";"zero carb recipes";"en";"US";"3";"720";"35";"11";"51";"3";"27";"1";"16";"1";"0";"1";"4.4";"5.8";"44";"58";"71";"94";"46";"122";"43";"118";"c-o-m net";"0.14";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:44";"0"
"";"";"3";"optavia 5&1";"en";"US";"2";"480";"23";"8";"23";"2";"25";"1";"16";"4";"0";"3";"3.7";"5.9";"37";"59";"51";"93";"30";"106";"45";"139";"com net";"2.58";"0";"5";"4";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:52";"0"
"";"";"3";"gowns for plus size women";"en";"US";"5";"480";"23";"8";"24";"2";"27";"1";"13";"0";"0";"0";"4.4";"5.2";"44";"52";"68";"96";"32";"111";"42";"81";"com net";"1.36";"100";"3";"0";"0";"1";"";"1";"";"";"";"1";"";"";"";"2020-01-14 17:21";"0"
"";"";"3";"birch trees for sale near me";"en";"US";"6";"260";"13";"4";"13";"1";"16";"1";"8";"0";"0";"0";"3.3";"5.1";"33";"51";"55";"96";"8";"62";"4";"9";"com net";"2.51";"100";"3";"0";"0";"";"";"1";"1";"";"";"1";"";"";"";"2020-01-15 12:54";"0"
"";"";"3";"captrust 401k";"en";"US";"2";"320";"16";"5";"6";"2";"9";"1";"34";"1";"0";"3";"3.2";"5.9";"32";"59";"58";"94";"1";"6";"5";"23";"c-o-m n-e-t";"10.7";"0";"14";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:49";"0"
"";"";"3";"anthropology wedding dresses";"en";"US";"3";"720";"35";"11";"42";"3";"35";"1";"29";"2";"0";"1";"4.7";"6.1";"47";"61";"79";"94";"6727";"67044";"838";"8138";"com net";"1";"100";"3";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:49";"0"
"";"";"3";"acrylic office chair";"en";"US";"3";"480";"23";"8";"22";"2";"31";"1";"12";"2";"0";"3";"4.1";"5.1";"41";"51";"86";"96";"0";"0";"2";"14";"com net";"2.61";"100";"5";"0";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 12:46";"0"
"";"";"3";"dwarf trees for sale";"en";"US";"4";"480";"23";"8";"22";"2";"19";"1";"31";"4";"0";"0";"3.8";"4.8";"38";"48";"56";"89";"617";"4967";"144";"1250";"com net";"1";"100";"2";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:46";"0"
"";"";"3";"peacock wedding cake";"en";"US";"3";"1300";"64";"20";"90";"5";"53";"1";"54";"8";"0";"7";"4.5";"5.7";"45";"57";"79";"94";"80";"515";"19";"72";"com net";"0";"100";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:46";"0"
"";"";"3";"dan deery motors";"en";"US";"3";"590";"29";"9";"37";"2";"9";"1";"49";"1";"1";"1";"3.6";"6.5";"36";"65";"48";"98";"62";"299";"34";"117";"c-o-m net";"2.72";"0";"6";"0";"0";"";"";"1";"";"";"1";"";"";"";"";"2020-01-15 12:49";"0"
"";"";"3";"eros now promo code";"en";"US";"4";"390";"19";"6";"14";"2";"28";"1";"13";"3";"0";"4";"3.5";"4";"35";"40";"53";"80";"1";"10";"9";"25";"com net";"2.18";"0";"3";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:54";"0"
"";"";"3";"last minute disney cruise deals";"en";"US";"5";"720";"36";"11";"35";"3";"45";"1";"26";"1";"0";"3";"4.7";"6.8";"47";"68";"70";"94";"37122";"240805";"629";"5576";"com net";"0.92";"0";"3";"2";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:43";"0"
"";"";"3";"petite cocktail dresses with sleeves";"en";"US";"5";"480";"24";"8";"21";"2";"21";"1";"35";"1";"0";"1";"4.1";"5.1";"41";"51";"70";"96";"7";"56";"10";"33";"com net";"1.46";"100";"3";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-14 17:17";"0"
"";"";"3";"vegetarian diet for weight loss in a month";"en";"US";"8";"480";"24";"8";"30";"2";"23";"1";"17";"0";"0";"0";"4.4";"5.3";"44";"53";"73";"90";"83";"245";"49";"134";"com net";"5.2";"50";"10";"2";"3";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:50";"0"
"";"";"3";"the plan diet";"en";"US";"3";"590";"30";"9";"27";"2";"36";"1";"24";"1";"0";"2";"3.8";"6";"38";"60";"64";"99";"9";"27";"9";"28";"c-o-m net";"0.43";"94";"1";"3";"0";"";"";"";"";"1";"";"1";"";"1";"";"2020-01-14 09:40";"0"
"";"";"3";"keto milk chocolate";"en";"US";"3";"480";"24";"8";"47";"2";"11";"1";"9";"3";"0";"2";"3.4";"4.7";"34";"47";"54";"92";"13";"41";"10";"30";"com net";"0.58";"100";"1";"0";"0";"";"";"";"1";"";"";"";"";"";"";"2020-01-15 12:52";"0"
"";"";"3";"4th of july vacation packages 2019";"en";"US";"6";"480";"24";"8";"12";"2";"36";"1";"21";"0";"0";"0";"4.1";"5.8";"41";"58";"69";"95";"10";"24";"23";"70";"com net";"7.43";"0";"14";"3";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:54";"0"
"";"";"3";"leaf blower attachments";"en";"US";"3";"590";"30";"9";"14";"2";"48";"1";"19";"3";"0";"2";"4";"5.7";"40";"57";"74";"96";"2";"13";"3";"11";"com net";"0.51";"100";"1";"0";"1";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 12:45";"0"
"";"";"3";"jetblue vacation deals";"en";"US";"3";"480";"24";"8";"18";"2";"33";"1";"16";"0";"0";"1";"4";"6.6";"40";"66";"68";"83";"56849";"511294";"1775";"15602";"com net";"2.13";"0";"4";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:49";"0"
"";"";"3";"good lawyers near me";"en";"US";"4";"720";"37";"11";"38";"3";"37";"1";"33";"0";"0";"0";"5.1";"5.7";"51";"57";"70";"93";"3871";"15193";"280";"1873";"c-o-m net";"6.91";"50";"20";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 12:50";"0"
"";"";"3";"short wedding dresses 2018";"en";"US";"4";"480";"24";"8";"19";"2";"26";"1";"30";"2";"0";"1";"4.1";"5.2";"41";"52";"60";"94";"11";"61";"14";"37";"com net";"0.56";"100";"1";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:55";"0"
"";"";"3";"affordable seo";"en";"US";"2";"880";"45";"14";"49";"3";"59";"1";"22";"9";"0";"6";"3.7";"6";"37";"60";"45";"95";"672";"4139";"174";"1103";"n-e-t";"21.21";"16";"75";"0";"0";"";"";"";"";"";"";"";"";"";"";"2019-12-16 19:31";"0"
"";"";"3";"green midi cocktail dress";"en";"US";"4";"480";"24";"8";"24";"2";"21";"1";"31";"0";"0";"0";"4.4";"5.4";"44";"54";"81";"96";"957";"7491";"46";"180";"com net";"1.62";"100";"3";"0";"1";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-14 17:28";"0"
"";"";"3";"dremel lawn mower blade sharpener";"en";"US";"5";"480";"25";"8";"31";"2";"20";"1";"0";"0";"0";"0";"4.4";"5.6";"44";"56";"82";"96";"5";"27";"5";"17";"com net";"0.44";"100";"1";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 12:46";"0"
"";"";"3";"plus size flapper dress cheap";"en";"US";"5";"390";"20";"6";"23";"2";"23";"1";"11";"0";"0";"0";"4.1";"5.4";"41";"54";"75";"96";"2";"19";"6";"33";"com net";"0.86";"100";"1";"4";"3";"1";"";"";"";"";"";"1";"1";"";"";"2020-01-14 17:42";"0"
"";"";"3";"t shirt roblox";"en";"US";"3";"880";"46";"14";"32";"3";"54";"1";"48";"5";"0";"9";"4.5";"5.6";"45";"56";"90";"96";"7";"37";"16";"61";"com net";"0.92";"100";"3";"0";"0";"";"";"";"";"";"";"1";"";"";"";"2020-01-15 12:50";"0"
"";"";"3";"secretary desk for sale";"en";"US";"4";"590";"31";"9";"28";"2";"36";"1";"23";"0";"0";"0";"4.8";"5.6";"48";"56";"84";"96";"9";"36";"21";"59";"com net";"1.24";"100";"3";"1";"0";"1";"";"";"";"";"";"1";"1";"";"";"2020-01-15 12:46";"0"
"";"";"3";"hand fertilizer spreader";"en";"US";"3";"480";"25";"8";"40";"2";"16";"1";"14";"0";"0";"0";"4.3";"6";"43";"60";"79";"96";"5677";"45365";"9";"31";"com net";"1.12";"100";"2";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 12:47";"0"
"";"";"3";"solar powered usb charger";"en";"US";"4";"720";"38";"11";"48";"3";"37";"1";"22";"0";"0";"0";"5";"6";"50";"60";"82";"96";"142";"728";"63";"307";"com net";"0.79";"100";"2";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 12:43";"0"
"";"";"3";"commercial finance";"en";"US";"2";"1000";"52";"15";"129";"4";"18";"1";"21";"9";"1";"8";"3.2";"6.3";"32";"63";"51";"98";"279";"2349";"13";"74";"n-e-t";"10.62";"50";"42";"4";"3";"";"";"";"";"";"";"";"";"";"";"2019-12-22 09:26";"0"
"";"";"3";"disney packages for 2";"en";"US";"4";"480";"25";"8";"32";"2";"19";"1";"26";"0";"0";"0";"4.5";"5.8";"45";"58";"61";"92";"10514";"92164";"107";"357";"com net";"2.54";"50";"5";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:50";"0"
"";"";"3";"dodge challenger hellephant";"en";"US";"3";"480";"25";"8";"30";"2";"21";"1";"0";"0";"0";"0";"4.4";"5.3";"44";"53";"79";"94";"28";"68";"29";"88";"com net";"3.47";"50";"7";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:53";"0"
"";"";"3";"civic type r engine";"en";"US";"4";"880";"46";"14";"78";"3";"33";"1";"4";"2";"0";"2";"4.6";"7.2";"46";"72";"74";"98";"648";"4492";"138";"598";"com net";"7.91";"100";"28";"0";"0";"1";"";"";"1";"";"";"";"";"";"";"2020-01-15 12:49";"0"
"";"";"3";"copier leasing near me";"en";"US";"4";"210";"11";"4";"7";"1";"18";"1";"6";"1";"0";"1";"2.9";"4.7";"29";"47";"33";"85";"54";"323";"36";"139";"com net";"19.14";"100";"16";"4";"1";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 12:51";"0"
"";"";"3";"low carb eating";"en";"US";"3";"880";"46";"14";"54";"3";"53";"1";"22";"0";"0";"0";"5.4";"6.2";"54";"62";"80";"93";"2026";"14430";"442";"1694";"c-o-m net";"1.07";"28";"4";"2";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-10 23:51";"0"
"";"";"3";"marine solar battery charger";"en";"US";"4";"720";"38";"11";"72";"3";"19";"1";"24";"3";"0";"2";"4.4";"5.7";"44";"57";"62";"96";"53";"293";"62";"224";"com net";"0.56";"100";"2";"0";"0";"";"";"";"";"";"";"1";"";"";"";"2020-01-15 12:43";"0"
"";"";"3";"best caribbean beach resorts";"en";"US";"4";"720";"38";"11";"51";"3";"40";"1";"22";"2";"0";"1";"4.7";"6";"47";"60";"82";"95";"73";"234";"54";"193";"com net";"3.45";"44";"10";"4";"0";"";"";"";"";"";"";"";"";"";"";"2019-12-31 20:47";"0"
"";"";"3";"haworth office furniture";"en";"US";"3";"390";"21";"6";"35";"2";"6";"1";"0";"3";"0";"3";"3.2";"5.7";"32";"57";"39";"98";"11803";"70796";"484";"2889";"c-o-m net";"5.22";"100";"8";"0";"0";"1";"";"1";"";"";"";"";"";"";"";"2020-01-15 12:45";"0"
"";"";"3";"left handed desk";"en";"US";"3";"480";"25";"8";"28";"2";"32";"1";"8";"5";"0";"5";"3.5";"5.5";"35";"55";"64";"96";"0";"0";"2";"15";"com net";"0.84";"100";"2";"1";"1";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 12:50";"0"
"";"";"3";"la femme mother of the bride dresses";"en";"US";"7";"390";"21";"6";"42";"2";"11";"1";"8";"4";"0";"4";"3";"4.1";"30";"41";"50";"88";"10";"87";"5";"25";"com net";"1.9";"100";"3";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 12:53";"0"
"";"";"3";"belly fat flush";"en";"US";"3";"1000";"53";"15";"112";"4";"17";"1";"25";"5";"0";"1";"3.4";"5.4";"34";"54";"59";"96";"1";"10";"3";"21";"c-o-m net";"1.34";"100";"5";"0";"2";"1";"";"";"1";"";"";"1";"1";"";"";"2020-01-15 12:48";"0"
"";"";"3";"lawyers near me for suing";"en";"US";"5";"480";"26";"8";"26";"2";"24";"1";"29";"0";"0";"0";"4.5";"5.4";"45";"54";"72";"94";"109";"533";"26";"51";"com net";"9.57";"100";"18";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 12:51";"0"
"";"";"3";"petite plus size summer dresses";"en";"US";"5";"320";"17";"5";"26";"2";"13";"1";"14";"0";"0";"0";"3.9";"5.1";"39";"51";"64";"89";"697";"6841";"22";"50";"com net";"1.68";"100";"2";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-14 17:42";"0"
"";"";"3";"plastic office chair";"en";"US";"3";"390";"21";"6";"24";"2";"20";"1";"19";"2";"0";"9";"4";"5.1";"40";"51";"85";"96";"1";"12";"1";"3";"com net";"2.02";"100";"3";"1";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 12:46";"0"
"";"";"3";"office bench";"en";"US";"2";"720";"39";"11";"73";"3";"28";"1";"8";"4";"0";"7";"3.7";"5.4";"37";"54";"66";"96";"5";"40";"3";"13";"c-o-m net";"3.9";"100";"11";"2";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 12:48";"0"
