"Icon";"Tag";"Niche";"Phrase";"Languages";"Countries";"Words";"Monthly Searches";"Top Results";"Visitors 1-3";"Top 1-3";"Visitors 4-7";"Top 4-7";"Visitors 8-10";"Top 8-10";"Title KW";"Domain KW";"URL KW";"MR Avg";"MR Max";"PA Avg";"PA Max";"DA Avg";"DA Max";"JL Avg";"JL Max";"RL Avg";"RL Max";"Domains";"CPC";"Competition";"Adsense Val";"Ads Top (BETA)";"Ads bottom (BETA)";"Images";"News";"Local/Maps";"Shopping";"Videos";"Exact Match Domain";"Amazon";"eBay";"YouTube";"Data Source";"Last changed";"MS flag [internal]"
"";"";"20";"zillow mortgage rates";"en";"US";"3";"8100";"66";"120";"95";"27";"47";"3";"62";"5";"0";"4";"5.3";"6.8";"53";"68";"86";"86";"56711";"187883";"820";"4286";"c-o-m net";"3.5";"0";"100";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:25";"0"
"";"";"20";"aflac stock price";"en";"US";"3";"6600";"54";"98";"55";"22";"47";"3";"63";"7";"0";"1";"4.4";"5.7";"44";"57";"76";"95";"1409";"13497";"52";"189";"com net";"3.49";"0";"92";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:30";"0"
"";"";"20";"how to get rid of lower belly fat";"en";"US";"8";"12100";"97";"179";"113";"40";"104";"4";"70";"5";"0";"1";"5.4";"6.7";"54";"67";"87";"99";"250";"1637";"147";"864";"c-o-m net";"2.98";"0";"100";"1";"0";"";"";"";"";"1";"";"";"";"1";"";"2020-01-15 13:24";"0"
"";"";"20";"nissan 370z used";"en";"US";"3";"4400";"37";"66";"46";"15";"36";"2";"29";"8";"0";"4";"4.2";"4.7";"42";"47";"69";"83";"3";"16";"23";"56";"com net";"2.01";"100";"35";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:27";"0"
"";"";"19";"cobra insurance cost";"en";"US";"3";"3600";"31";"54";"38";"12";"34";"2";"13";"1";"0";"1";"4.6";"5.9";"46";"59";"76";"93";"97";"377";"76";"301";"com net";"4.64";"50";"67";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:24";"0"
"";"";"19";"mobile home insurance";"en";"US";"3";"8100";"68";"120";"73";"27";"76";"3";"43";"9";"0";"4";"4.6";"4.9";"46";"49";"71";"87";"47";"128";"49";"91";"n-e-t";"30.48";"90";"100";"4";"3";"";"";"1";"";"";"";"";"";"";"";"2020-01-09 15:54";"0"
"";"";"19";"dodge magnum for sale";"en";"US";"4";"5400";"46";"80";"43";"18";"53";"2";"27";"8";"0";"2";"4.2";"4.6";"42";"46";"68";"83";"1";"3";"15";"21";"c-o-m net";"1.14";"100";"25";"1";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:24";"0"
"";"";"19";"audi a8 for sale";"en";"US";"4";"4400";"38";"66";"43";"15";"45";"2";"22";"9";"0";"3";"4";"4.8";"40";"48";"69";"83";"1";"8";"10";"27";"com net";"2.12";"50";"37";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:23";"0"
"";"";"19";"plus size easter dresses";"en";"US";"4";"3600";"31";"54";"39";"12";"33";"2";"15";"5";"0";"4";"3.6";"4.3";"36";"43";"71";"89";"6297";"56306";"13";"98";"com net";"1.03";"100";"15";"2";"3";"1";"";"1";"1";"";"";"";"";"";"";"2020-01-14 17:15";"0"
"";"";"19";"1970 chevelle for sale";"en";"US";"4";"5400";"46";"80";"48";"18";"56";"2";"23";"9";"0";"4";"4.2";"5.6";"42";"56";"66";"94";"54";"437";"28";"105";"com net";"0.76";"100";"16";"1";"0";"1";"";"";"";"";"";"";"1";"";"";"2020-01-15 13:29";"0"
"";"";"19";"custom cake toppers";"en";"US";"3";"3600";"31";"54";"44";"12";"27";"2";"23";"4";"0";"0";"4.3";"6";"43";"60";"66";"96";"1590";"12343";"56";"255";"c-o-m n-e-t";"0.7";"100";"10";"0";"0";"";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:24";"0"
"";"";"19";"cognizant stock";"en";"US";"2";"5400";"46";"80";"36";"18";"66";"2";"30";"7";"0";"2";"4.1";"5.6";"41";"56";"76";"93";"101";"501";"41";"165";"com net";"10.17";"0";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:30";"0"
"";"";"19";"nissan gtr r34 for sale";"en";"US";"5";"1900";"16";"29";"23";"7";"15";"1";"13";"0";"0";"0";"3.9";"4.8";"39";"48";"55";"79";"66";"500";"39";"140";"com net";"3.7";"50";"28";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:29";"0"
"";"";"19";"craigslist trucks";"en";"US";"2";"9900";"84";"147";"75";"33";"84";"4";"92";"10";"0";"2";"5.3";"5.6";"53";"56";"89";"89";"99";"473";"87";"139";"com net";"0.7";"0";"28";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:25";"0"
"";"";"19";"landscape nursery";"en";"US";"2";"2400";"21";"36";"24";"8";"25";"1";"9";"6";"0";"0";"3.5";"5.5";"35";"55";"28";"58";"3258";"18666";"518";"2555";"net";"4.61";"0";"44";"1";"0";"1";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:23";"0"
"";"";"19";"r34 for sale";"en";"US";"3";"2400";"21";"36";"32";"8";"16";"1";"17";"4";"0";"0";"3.8";"4.8";"38";"48";"55";"79";"66";"500";"37";"140";"com net";"1.8";"50";"17";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:28";"0"
"";"";"19";"vans discount code";"en";"US";"3";"4400";"39";"66";"34";"15";"35";"2";"53";"0";"0";"0";"5.1";"6.2";"51";"62";"73";"95";"25";"79";"134";"236";"com net";"2.65";"100";"47";"2";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:29";"0"
"";"";"19";"gmc typhoon for sale";"en";"US";"4";"4400";"39";"66";"46";"15";"36";"2";"34";"8";"0";"3";"3.7";"4.6";"37";"46";"69";"94";"0";"2";"4";"17";"com net";"3.48";"0";"61";"0";"0";"1";"";"";"";"";"";"";"1";"";"";"2020-01-15 13:25";"0"
"";"";"19";"payday lenders";"en";"US";"2";"4400";"39";"66";"18";"15";"21";"2";"34";"0";"0";"2";"4.9";"7.8";"49";"78";"68";"98";"36691";"322222";"468";"2969";"n-e-t";"3.65";"50";"64";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:23";"0"
"";"";"19";"state farm drive safe and save";"en";"US";"6";"6600";"58";"98";"39";"22";"76";"3";"51";"3";"0";"3";"5";"6.1";"50";"61";"78";"100";"69";"277";"76";"294";"c-o-m net";"5.07";"0";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:32";"0"
"";"";"19";"eypt stock";"en";"US";"2";"5400";"48";"80";"28";"18";"65";"2";"45";"9";"0";"5";"3.8";"5";"38";"50";"76";"93";"171";"1591";"11";"55";"com net";"9.39";"0";"100";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:34";"0"
"";"";"19";"low carb drinks";"en";"US";"3";"5400";"48";"80";"61";"18";"45";"2";"33";"6";"0";"5";"4.4";"5.2";"44";"52";"77";"89";"61";"259";"33";"92";"net";"0.77";"100";"17";"0";"0";"1";"";"";"1";"";"";"";"";"";"";"2020-01-14 09:23";"0"
"";"";"18";"chrysler sebring convertible";"en";"US";"3";"4400";"39";"66";"22";"15";"52";"2";"38";"1";"0";"2";"4.7";"7.2";"47";"72";"78";"98";"140";"1077";"64";"424";"com n-e-t";"1.28";"0";"23";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:27";"0"
"";"";"18";"cheap car insurance companies";"en";"US";"4";"3600";"32";"54";"41";"12";"28";"2";"29";"1";"0";"2";"4.8";"5.6";"48";"56";"70";"93";"417";"1373";"141";"368";"c-o-m net";"46.55";"89";"100";"3";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-10 15:09";"0"
"";"";"18";"mid length plus size cocktail dresses";"en";"US";"6";"2400";"22";"36";"22";"8";"24";"1";"17";"1";"0";"0";"4.2";"5.1";"42";"51";"70";"96";"3";"8";"11";"23";"com net";"1.33";"100";"13";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-14 17:26";"0"
"";"";"18";"checks unlimited offer code";"en";"US";"4";"3600";"32";"54";"29";"12";"37";"2";"28";"0";"0";"0";"4.9";"5.5";"49";"55";"69";"89";"73";"131";"179";"311";"com n-e-t";"7.46";"100";"100";"2";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:29";"0"
"";"";"18";"workout gear";"en";"US";"2";"5400";"48";"80";"36";"18";"34";"2";"95";"5";"0";"2";"4.4";"4.8";"44";"48";"80";"92";"1984";"14712";"124";"821";"n-e-t";"1.62";"100";"35";"1";"0";"1";"";"1";"1";"";"";"";"";"";"";"2020-01-15 13:22";"0"
"";"";"18";"medicare dental";"en";"US";"2";"5400";"48";"80";"50";"18";"45";"2";"51";"10";"0";"10";"4.1";"5.4";"41";"54";"59";"79";"122";"1145";"62";"335";"n-e-t";"10.03";"76";"100";"3";"2";"";"";"";"";"";"";"";"";"";"";"2020-01-11 04:50";"0"
"";"";"18";"jumpsuit jeans";"en";"US";"2";"2400";"22";"36";"24";"8";"15";"1";"31";"0";"0";"0";"4.2";"5.2";"42";"52";"82";"96";"1";"4";"4";"10";"c-o-m net";"1.56";"100";"15";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:30";"0"
"";"";"18";"maple syrup nutrition";"en";"US";"3";"2900";"26";"43";"21";"10";"39";"1";"15";"3";"0";"4";"3.5";"5.7";"35";"57";"58";"89";"92";"448";"57";"239";"com net";"0.86";"50";"10";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:23";"0"
"";"";"18";"black outfits";"en";"US";"2";"6600";"59";"98";"129";"22";"32";"3";"8";"7";"0";"7";"4";"5.7";"40";"57";"68";"94";"13";"31";"12";"32";"c-o-m net";"2.24";"100";"59";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:30";"0"
"";"";"18";"scion im";"en";"US";"2";"5400";"49";"80";"66";"18";"43";"2";"36";"9";"0";"9";"4.1";"4.8";"41";"48";"80";"93";"8";"56";"7";"35";"c-o-m n-e-t";"6.24";"0";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:35";"0"
"";"";"18";"used maserati for sale";"en";"US";"4";"4400";"40";"66";"60";"15";"41";"2";"18";"7";"0";"1";"3.9";"4.6";"39";"46";"67";"83";"269";"2679";"11";"22";"com net";"1.16";"100";"20";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:25";"0"
"";"";"18";"keto pasta sauce";"en";"US";"3";"2400";"22";"36";"15";"8";"19";"1";"40";"1";"0";"1";"3.9";"5.1";"39";"51";"67";"96";"19";"96";"20";"92";"com net";"0.91";"100";"9";"0";"0";"";"";"";"1";"";"";"1";"";"";"";"2020-01-15 13:34";"0"
"";"";"18";"ncr stock";"en";"US";"2";"5400";"49";"80";"71";"18";"29";"2";"57";"7";"0";"5";"3.8";"5.3";"38";"53";"74";"95";"807";"6922";"27";"134";"com net";"7.88";"0";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:32";"0"
"";"";"18";"affiliate marketing programs";"en";"US";"3";"3600";"33";"54";"27";"12";"27";"2";"38";"24";"0";"36";"4.5";"5.9";"45";"59";"64";"92";"1494";"6241";"245";"1219";"n-e-t";"6.44";"100";"93";"4";"3";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:22";"0"
"";"";"18";"my veterans united";"en";"US";"3";"3600";"33";"54";"33";"12";"38";"2";"25";"0";"1";"1";"4.7";"6.5";"47";"65";"73";"98";"881";"7835";"260";"2093";"c-o-m n-e-t";"10";"0";"100";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:35";"0"
"";"";"18";"lamborghini countach for sale";"en";"US";"4";"5400";"50";"80";"59";"18";"53";"2";"36";"8";"0";"3";"4";"4.5";"40";"45";"70";"77";"26";"166";"22";"85";"com net";"3";"100";"65";"2";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:26";"0"
"";"";"18";"vw westfalia for sale";"en";"US";"4";"1900";"18";"29";"16";"7";"17";"1";"21";"0";"0";"0";"4";"4.6";"41";"46";"60";"75";"25";"138";"30";"91";"com net";"3.15";"100";"24";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:28";"0"
"";"";"18";"computer stand for desk";"en";"US";"4";"2900";"27";"43";"48";"10";"20";"1";"13";"0";"0";"1";"4.4";"5.7";"44";"57";"89";"96";"1";"6";"3";"17";"com net";"3.19";"100";"37";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:26";"0"
"";"";"18";"classy dresses";"en";"US";"2";"5400";"51";"80";"47";"18";"40";"2";"77";"6";"0";"4";"4.5";"5.9";"45";"59";"81";"96";"3";"12";"7";"24";"c-o-m net";"1";"100";"22";"0";"3";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-03 23:37";"0"
"";"";"18";"g35 sedan";"en";"US";"2";"2400";"23";"36";"33";"8";"20";"1";"12";"5";"0";"6";"3.5";"5.6";"35";"56";"57";"98";"134";"1200";"64";"508";"com net";"4.73";"50";"45";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:29";"0"
"";"";"18";"cirque du soleil promo code";"en";"US";"5";"2900";"27";"43";"32";"10";"26";"1";"25";"0";"0";"0";"4.7";"5.2";"47";"52";"71";"89";"26";"74";"82";"159";"com net";"2.86";"0";"33";"3";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:29";"0"
"";"";"18";"old rolls royce";"en";"US";"3";"3600";"34";"54";"16";"12";"46";"2";"38";"1";"0";"1";"4.5";"6.8";"45";"68";"75";"98";"108";"841";"53";"338";"com net";"3.33";"100";"48";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:27";"0"
"";"";"17";"fdx stock price";"en";"US";"3";"8100";"75";"120";"114";"27";"71";"3";"42";"7";"0";"0";"4.6";"6";"46";"60";"79";"95";"678";"4243";"91";"263";"com net";"8.1";"0";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:30";"0"
"";"";"17";"button dress";"en";"US";"2";"2900";"28";"43";"27";"10";"23";"1";"39";"4";"0";"7";"4.1";"5.1";"41";"51";"86";"96";"0";"3";"1";"4";"c-o-m net";"1.09";"100";"13";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-14 16:56";"0"
"";"";"17";"shein free shipping code";"en";"US";"4";"2900";"28";"43";"28";"10";"27";"1";"27";"0";"0";"0";"4.7";"5.4";"47";"54";"70";"89";"29";"100";"82";"127";"com net";"0.82";"100";"10";"4";"3";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:36";"0"
"";"";"17";"law attorney";"en";"US";"2";"1300";"12";"20";"20";"5";"11";"1";"6";"1";"1";"2";"3.1";"4.2";"31";"42";"47";"90";"177";"858";"23";"80";"check";"9.89";"29";"51";"3";"2";"";"";"1";"";"";"";"";"";"";"";"2020-01-09 16:42";"0"
"";"";"17";"heavy whipping cream nutrition";"en";"US";"4";"3600";"34";"54";"53";"12";"27";"2";"25";"4";"0";"3";"3.8";"5.2";"38";"52";"69";"89";"33";"309";"17";"115";"com net";"2.46";"100";"35";"0";"0";"1";"";"";"1";"";"";"";"";"";"";"2020-01-15 13:34";"0"
"";"";"17";"gt40 for sale";"en";"US";"3";"2900";"28";"43";"37";"10";"25";"1";"23";"6";"0";"3";"4.1";"4.6";"41";"46";"70";"77";"1080";"10590";"33";"92";"c-o-m net";"1.17";"100";"14";"0";"0";"";"";"";"1";"";"";"";"";"";"";"2020-01-15 13:25";"0"
"";"";"17";"cauliflower rice recipes keto";"en";"US";"4";"1900";"18";"29";"17";"7";"19";"1";"20";"1";"0";"0";"3.9";"4.3";"39";"43";"57";"73";"78";"264";"50";"179";"com net";"0";"50";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:36";"0"
"";"";"17";"rothys coupon code";"en";"US";"3";"2900";"28";"43";"23";"10";"41";"1";"15";"0";"0";"1";"4.4";"6.7";"44";"67";"63";"96";"13";"33";"48";"106";"com net";"0.28";"100";"3";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:35";"0"
"";"";"17";"emhtf stock";"en";"US";"2";"5400";"52";"80";"66";"18";"57";"2";"32";"8";"0";"4";"4";"5.1";"40";"51";"79";"93";"31";"171";"14";"35";"com net";"7.35";"0";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:36";"0"
"";"";"17";"blue office chair";"en";"US";"3";"1900";"19";"29";"22";"7";"18";"1";"12";"0";"0";"7";"4.1";"5.1";"41";"51";"84";"96";"0";"0";"1";"4";"com net";"2.8";"100";"21";"1";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:26";"0"
"";"";"17";"1965 mustang for sale";"en";"US";"4";"4400";"43";"66";"54";"15";"53";"2";"19";"10";"0";"5";"4.2";"5.2";"42";"52";"64";"94";"94";"872";"28";"87";"com net";"0.99";"100";"17";"0";"0";"";"";"";"";"";"";"";"1";"";"";"2020-01-15 13:28";"0"
"";"";"17";"328i";"en";"US";"1";"5400";"53";"80";"42";"18";"71";"2";"14";"5";"0";"5";"4.7";"7.4";"47";"74";"77";"98";"607";"4399";"173";"1114";"check";"1.96";"0";"42";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:28";"0"
"";"";"17";"top all inclusive resorts";"en";"US";"4";"2900";"29";"43";"46";"10";"24";"1";"18";"0";"0";"0";"4.6";"6";"46";"60";"74";"93";"36";"97";"58";"137";"net";"1.62";"40";"19";"1";"0";"";"";"";"";"";"";"";"";"";"";"2019-12-31 20:45";"0"
"";"";"17";"child support lawyers near me";"en";"US";"5";"2900";"29";"43";"26";"10";"42";"1";"14";"3";"0";"1";"4.2";"5";"42";"50";"72";"93";"201";"1923";"9";"35";"c-o-m net";"11.13";"50";"100";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:31";"0"
"";"";"17";"abercrombie and fitch promo code";"en";"US";"5";"2900";"29";"43";"38";"10";"26";"1";"20";"0";"0";"0";"4.7";"5.5";"47";"55";"65";"89";"121";"637";"153";"256";"com net";"0.44";"100";"5";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:27";"0"
"";"";"17";"chevy c10 for sale craigslist";"en";"US";"5";"1900";"19";"29";"23";"7";"18";"1";"17";"1";"0";"0";"4";"4.3";"40";"43";"89";"89";"0";"1";"0";"1";"com net";"3.89";"0";"30";"0";"3";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:35";"0"
"";"";"17";"grass landscape";"en";"US";"2";"3600";"36";"54";"64";"12";"32";"2";"14";"1";"0";"3";"4.7";"5.9";"47";"59";"73";"94";"72";"503";"35";"109";"c-o-m net";"3.91";"100";"56";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:31";"0"
"";"";"17";"divorce attorney for men";"en";"US";"4";"1600";"16";"24";"19";"6";"13";"1";"17";"3";"0";"1";"3.5";"4.6";"35";"46";"43";"93";"1213";"5863";"240";"1518";"c-o-m net";"19.02";"50";"100";"1";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:25";"0"
"";"";"16";"wedding cupcakes";"en";"US";"2";"6600";"66";"98";"103";"22";"47";"3";"31";"8";"0";"7";"4.6";"6.2";"46";"62";"78";"94";"79";"420";"49";"208";"c-o-m net";"1.87";"100";"49";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:23";"0"
"";"";"16";"used desk";"en";"US";"2";"2400";"25";"36";"29";"8";"20";"1";"27";"2";"0";"4";"4";"5.7";"40";"57";"56";"96";"324";"2443";"43";"244";"c-o-m n-e-t";"1.41";"100";"14";"2";"0";"1";"";"";"1";"";"";"1";"1";"";"";"2020-01-15 13:25";"0"
"";"";"16";"elite construction";"en";"US";"2";"1900";"19";"29";"27";"7";"15";"1";"18";"10";"4";"5";"2.1";"4";"21";"40";"19";"90";"44";"194";"17";"39";"check";"3.47";"0";"26";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:32";"0"
"";"";"16";"kohls cocktail dresses";"en";"US";"3";"1900";"19";"29";"13";"7";"20";"1";"28";"3";"0";"4";"3.6";"4.4";"36";"44";"66";"82";"0";"3";"2";"10";"com net";"0.56";"100";"4";"1";"0";"1";"";"";"1";"";"";"";"";"";"";"2020-01-14 17:16";"0"
"";"";"16";"water nutrition facts";"en";"US";"3";"2900";"30";"43";"27";"10";"34";"1";"26";"4";"0";"4";"3.7";"6.5";"37";"65";"70";"93";"272";"1793";"110";"950";"com net";"2.72";"0";"32";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:25";"0"
"";"";"16";"burberry shorts";"en";"US";"2";"4400";"45";"66";"42";"15";"39";"2";"60";"8";"0";"8";"3.8";"4.7";"38";"47";"82";"92";"53";"441";"6";"45";"com net";"4.41";"100";"78";"0";"0";"1";"";"1";"1";"";"";"";"";"";"";"2020-01-15 13:25";"0"
"";"";"16";"how to get skinny fast";"en";"US";"5";"6600";"67";"98";"63";"22";"26";"3";"125";"5";"0";"1";"4.8";"6.3";"48";"63";"79";"99";"41";"141";"30";"79";"c-o-m net";"1.31";"50";"35";"0";"0";"";"";"";"";"1";"";"";"";"1";"";"2020-01-15 13:24";"0"
"";"";"16";"lily's chocolate keto";"en";"US";"3";"1600";"16";"24";"19";"6";"20";"1";"8";"5";"0";"4";"3";"5.8";"30";"58";"39";"96";"112";"1102";"56";"512";"com net";"1.21";"100";"8";"0";"0";"";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:36";"0"
"";"";"16";"how to lose 20 pounds in a week";"en";"US";"8";"3600";"37";"54";"39";"12";"22";"2";"55";"0";"0";"0";"5";"6.2";"50";"62";"83";"99";"74";"285";"49";"156";"com net";"2.11";"11";"30";"0";"0";"1";"";"";"";"1";"";"";"";"1";"";"2020-01-14 09:26";"0"
"";"";"16";"bhldn wedding dresses";"en";"US";"3";"5400";"55";"80";"115";"18";"30";"2";"29";"8";"0";"6";"4.2";"6.1";"43";"61";"67";"75";"6720";"67044";"836";"8138";"com net";"0.37";"100";"8";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:29";"0"
"";"";"16";"rcl stock";"en";"US";"2";"8100";"83";"120";"89";"27";"111";"3";"40";"8";"0";"5";"4.5";"6";"45";"60";"74";"93";"6830";"59666";"126";"456";"com net";"4.84";"0";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:28";"0"
"";"";"16";"cheap spring break destinations";"en";"US";"4";"2900";"30";"43";"51";"10";"20";"1";"23";"3";"0";"3";"4.2";"5.5";"42";"55";"77";"93";"29";"149";"24";"104";"com net";"1.91";"0";"22";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:25";"0"
"";"";"16";"90s trends";"en";"US";"2";"4400";"46";"66";"42";"15";"47";"2";"51";"8";"0";"7";"4.4";"5.2";"44";"52";"80";"92";"132";"716";"53";"135";"com net";"1.07";"50";"19";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:31";"0"
"";"";"16";"lexus lx 570 for sale";"en";"US";"5";"2900";"31";"43";"30";"10";"34";"1";"26";"8";"0";"3";"3.9";"4.7";"39";"47";"73";"83";"5";"37";"7";"28";"com net";"3.61";"50";"42";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:32";"0"
"";"";"16";"erbb stock";"en";"US";"2";"5400";"57";"80";"33";"18";"76";"2";"55";"8";"0";"3";"3.9";"5.9";"39";"59";"68";"94";"163";"986";"58";"373";"c-o-m net";"5.26";"0";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:35";"0"
"";"";"16";"atkins bars keto";"en";"US";"3";"2400";"25";"36";"13";"8";"25";"1";"38";"4";"0";"5";"3.7";"5.6";"37";"56";"57";"96";"40";"393";"13";"45";"com net";"1.03";"100";"10";"0";"0";"";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:32";"0"
"";"";"16";"2012 vw jetta";"en";"US";"3";"2400";"25";"36";"26";"8";"24";"1";"27";"0";"0";"0";"4.6";"5.1";"46";"51";"80";"93";"8";"38";"21";"49";"c-o-m net";"2.73";"0";"26";"0";"1";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:26";"0"
"";"";"16";"kmb stock";"en";"US";"2";"8100";"84";"120";"36";"27";"137";"3";"61";"9";"0";"4";"4.6";"6.1";"46";"61";"81";"93";"307";"921";"75";"216";"com net";"6.42";"0";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:35";"0"
"";"";"16";"best day to buy flights";"en";"US";"5";"2900";"31";"43";"30";"10";"39";"1";"21";"1";"0";"0";"4.7";"5.7";"47";"57";"76";"93";"51501";"513463";"106";"532";"com net";"1.33";"0";"15";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:28";"0"
"";"";"16";"2016 volkswagen jetta";"en";"US";"3";"8100";"84";"120";"113";"27";"61";"3";"87";"10";"0";"10";"4.4";"5.2";"44";"52";"80";"93";"20";"103";"18";"64";"com net";"2.69";"0";"87";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:33";"0"
"";"";"16";"lincoln life insurance";"en";"US";"3";"4400";"47";"66";"34";"15";"37";"2";"72";"8";"0";"2";"4.4";"7.1";"44";"71";"66";"98";"8803";"87028";"546";"4833";"net";"6.49";"50";"100";"4";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:23";"0"
"";"";"16";"us stock market today";"en";"US";"4";"6600";"69";"98";"108";"22";"52";"3";"46";"0";"0";"1";"5.8";"7.2";"58";"72";"91";"95";"50201";"383058";"501";"2478";"com net";"4.48";"0";"100";"2";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:27";"0"
"";"";"16";"aston martin db9 price";"en";"US";"4";"1900";"20";"29";"20";"7";"23";"1";"15";"0";"0";"0";"4.1";"5.2";"41";"52";"73";"83";"9";"52";"22";"100";"com net";"3.04";"0";"23";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:26";"0"
"";"";"16";"target promo";"en";"US";"2";"8100";"85";"120";"76";"27";"90";"3";"86";"6";"0";"1";"5.3";"6.3";"53";"63";"78";"95";"3092";"15015";"416";"1080";"c-o-m net";"0.06";"50";"2";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:27";"0"
"";"";"16";"crunchy keto snacks";"en";"US";"3";"1600";"17";"24";"19";"6";"16";"1";"18";"4";"0";"4";"3.4";"4.2";"34";"42";"54";"92";"8";"38";"12";"48";"com net";"0.94";"100";"6";"0";"0";"";"";"";"1";"";"";"";"";"";"";"2020-01-15 13:33";"0"
"";"";"16";"financial reporting";"en";"US";"2";"5400";"57";"80";"27";"18";"65";"2";"78";"7";"0";"7";"4.5";"7.3";"45";"73";"70";"98";"460";"3806";"169";"1236";"n-e-t";"9.06";"0";"100";"3";"2";"";"";"";"";"";"";"";"";"";"";"2020-01-14 16:02";"0"
"";"";"16";"homebridge mortgage";"en";"US";"2";"2400";"26";"36";"22";"8";"28";"1";"0";"0";"0";"1";"4.5";"5.6";"45";"56";"73";"98";"4941";"32447";"289";"1884";"c-o-m net";"8.44";"0";"81";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:32";"0"
