"Icon";"Tag";"Niche";"Phrase";"Languages";"Countries";"Words";"Monthly Searches";"Top Results";"Visitors 1-3";"Top 1-3";"Visitors 4-7";"Top 4-7";"Visitors 8-10";"Top 8-10";"Title KW";"Domain KW";"URL KW";"MR Avg";"MR Max";"PA Avg";"PA Max";"DA Avg";"DA Max";"JL Avg";"JL Max";"RL Avg";"RL Max";"Domains";"CPC";"Competition";"Adsense Val";"Ads Top (BETA)";"Ads bottom (BETA)";"Images";"News";"Local/Maps";"Shopping";"Videos";"Exact Match Domain";"Amazon";"eBay";"YouTube";"Data Source";"Last changed";"MS flag [internal]"
"";"";"29";"oatmeal nutrition facts";"en";"US";"3";"6600";"38";"98";"58";"22";"27";"3";"19";"0";"0";"1";"4.9";"6.2";"49";"62";"79";"93";"295";"1547";"195";"900";"com net";"3.24";"0";"86";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:38";"0"
"";"";"29";"grey sweater";"en";"US";"2";"5400";"31";"80";"34";"18";"18";"2";"53";"3";"0";"6";"4.1";"5.1";"41";"51";"83";"96";"35";"318";"13";"113";"c-o-m net";"1.5";"100";"32";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:39";"0"
"";"";"29";"ray ban promo code";"en";"US";"4";"5400";"31";"80";"44";"18";"28";"2";"19";"0";"0";"0";"4.8";"5.7";"48";"57";"74";"93";"37";"155";"64";"138";"com net";"1.49";"100";"32";"0";"0";"";"";"";"1";"";"";"";"";"";"";"2020-01-15 13:43";"0"
"";"";"29";"chino shorts";"en";"US";"2";"8100";"46";"120";"41";"27";"51";"3";"44";"9";"0";"9";"4";"5.1";"40";"51";"82";"96";"2";"10";"3";"13";"c-o-m net";"1.53";"100";"50";"1";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 13:40";"0"
"";"";"28";"evening gowns with sleeves";"en";"US";"4";"5400";"32";"80";"24";"18";"38";"2";"29";"2";"0";"1";"4.4";"5.1";"44";"51";"75";"96";"42";"188";"35";"126";"com net";"1.01";"100";"22";"0";"1";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-14 16:39";"0"
"";"";"28";"nordstrom discount code";"en";"US";"3";"6600";"38";"98";"31";"22";"40";"3";"47";"0";"0";"0";"5.1";"6";"51";"60";"73";"93";"233";"772";"198";"555";"com net";"0.23";"50";"6";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:37";"0"
"";"";"28";"financial consultant";"en";"US";"2";"9900";"57";"147";"71";"33";"62";"4";"24";"6";"0";"7";"4.6";"5.6";"46";"56";"82";"93";"111";"454";"55";"247";"check";"17.24";"9";"100";"4";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-14 09:12";"0"
"";"";"28";"lyft discount";"en";"US";"2";"6600";"39";"98";"33";"22";"35";"3";"54";"0";"0";"1";"5.1";"6.4";"51";"64";"72";"95";"184";"869";"238";"545";"com net";"2.42";"0";"64";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:46";"0"
"";"";"28";"first watch nutrition";"en";"US";"3";"3600";"21";"54";"20";"12";"27";"2";"15";"8";"0";"8";"3.1";"4.5";"31";"45";"57";"85";"71";"707";"16";"149";"c-o-m n-e-t";"0.68";"0";"10";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:49";"0"
"";"";"28";"plus size 1920s dress";"en";"US";"4";"6600";"39";"98";"15";"22";"47";"3";"59";"3";"0";"5";"4.3";"5.6";"43";"56";"73";"96";"5";"23";"7";"33";"com net";"1";"100";"26";"4";"3";"1";"";"";"";"";"";"1";"";"";"";"2020-01-14 17:30";"0"
"";"";"28";"holistic nutritionist";"en";"US";"2";"4400";"26";"66";"11";"15";"42";"2";"21";"5";"1";"6";"3.6";"4.5";"36";"45";"53";"82";"63";"391";"24";"72";"c-o-m n-e-t";"5.99";"50";"100";"0";"0";"1";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:37";"0"
"";"";"28";"saleen mustang for sale";"en";"US";"4";"4400";"26";"66";"37";"15";"25";"2";"13";"5";"0";"4";"3.7";"5.4";"37";"54";"64";"94";"1";"4";"8";"20";"com net";"2.85";"100";"50";"0";"1";"";"";"";"1";"";"";"";"1";"";"";"2020-01-15 13:41";"0"
"";"";"28";"bmw 135i for sale";"en";"US";"4";"3600";"22";"54";"35";"12";"15";"2";"17";"4";"0";"1";"3.8";"4.7";"39";"47";"68";"83";"6";"30";"9";"37";"com net";"1.52";"50";"22";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:43";"0"
"";"";"27";"2009 chevy tahoe";"en";"US";"3";"3600";"22";"54";"23";"12";"23";"2";"20";"0";"0";"0";"4.3";"5";"43";"50";"76";"93";"3";"19";"13";"33";"com net";"0.95";"0";"14";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:42";"0"
"";"";"27";"lacoste jacket";"en";"US";"2";"3600";"22";"54";"16";"12";"24";"2";"25";"1";"0";"9";"3.9";"4.6";"39";"46";"84";"94";"3";"21";"3";"13";"com net";"0.86";"100";"12";"1";"0";"1";"";"";"";"";"";"";"1";"";"";"2020-01-15 13:43";"0"
"";"";"27";"namecheap promo code";"en";"US";"3";"8100";"48";"120";"61";"27";"40";"3";"45";"1";"0";"0";"5.3";"6.2";"53";"62";"79";"95";"125";"454";"148";"407";"c-o-m net";"4.48";"0";"100";"2";"1";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:40";"0"
"";"";"27";"avon coupon code";"en";"US";"3";"5400";"33";"80";"42";"18";"31";"2";"21";"1";"0";"1";"4.8";"5.3";"48";"53";"67";"89";"465";"3725";"126";"240";"c-o-m net";"11.28";"0";"100";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:41";"0"
"";"";"27";"master tech auto";"en";"US";"3";"1900";"12";"29";"13";"7";"10";"1";"11";"5";"8";"8";"1.9";"2.7";"19";"27";"11";"20";"39";"251";"16";"53";"c-o-m net";"9.85";"0";"75";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:42";"0"
"";"";"27";"silver bridesmaid dresses";"en";"US";"3";"6600";"40";"98";"44";"22";"50";"3";"14";"8";"0";"9";"3.5";"4.4";"35";"44";"53";"89";"2";"5";"3";"9";"c-o-m n-e-t";"1.35";"100";"36";"2";"3";"1";"";"";"1";"";"";"";"";"";"";"2020-01-14 16:37";"0"
"";"";"27";"long black bridesmaid dresses";"en";"US";"4";"2900";"18";"43";"15";"10";"20";"1";"18";"0";"0";"0";"4";"5.1";"40";"51";"73";"96";"40";"256";"18";"126";"com net";"1.57";"100";"18";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:39";"0"
"";"";"27";"doordash free delivery code";"en";"US";"4";"8100";"49";"120";"33";"27";"55";"3";"70";"0";"0";"0";"5.4";"6.4";"54";"64";"77";"95";"68";"386";"190";"270";"com net";"4.33";"0";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:47";"0"
"";"";"27";"hilfiger jacket";"en";"US";"2";"3600";"22";"54";"25";"12";"22";"2";"17";"1";"0";"8";"4.1";"5.1";"41";"51";"81";"96";"1";"13";"3";"15";"com net";"0.98";"100";"14";"1";"0";"1";"";"";"";"";"";"1";"1";"";"";"2020-01-15 13:47";"0"
"";"";"27";"mux stock";"en";"US";"2";"8100";"49";"120";"31";"27";"78";"3";"27";"8";"0";"4";"4";"5.3";"40";"53";"78";"93";"155";"962";"18";"68";"com net";"12.97";"0";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:49";"0"
"";"";"27";"sell wedding dress";"en";"US";"3";"4400";"27";"66";"35";"15";"21";"2";"27";"8";"0";"8";"3.8";"5.2";"38";"52";"63";"91";"56494";"564751";"27";"67";"c-o-m n-e-t";"1.24";"100";"22";"2";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-14 16:43";"0"
"";"";"27";"birchbox promo code";"en";"US";"3";"5400";"33";"80";"47";"18";"28";"2";"22";"1";"0";"0";"4.8";"5.6";"48";"56";"74";"93";"33";"197";"67";"192";"com net";"2.75";"50";"59";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:44";"0"
"";"";"27";"capital one car payment";"en";"US";"4";"4400";"27";"66";"29";"15";"25";"2";"29";"0";"0";"2";"4.6";"5.3";"46";"53";"76";"80";"212";"1893";"103";"481";"com net";"5.1";"0";"90";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-14 16:05";"0"
"";"";"27";"athletic wear";"en";"US";"2";"8100";"49";"120";"47";"27";"62";"3";"27";"3";"0";"1";"5.1";"6.5";"51";"65";"79";"96";"10661";"32575";"394";"2328";"n-e-t";"2.25";"100";"73";"1";"0";"1";"";"1";"";"";"";"1";"";"";"";"2020-01-15 13:39";"0"
"";"";"27";"wedding party dresses";"en";"US";"3";"9900";"59";"147";"52";"33";"55";"4";"81";"6";"0";"5";"4.1";"5.2";"41";"52";"67";"94";"15";"64";"26";"88";"c-o-m net";"1.24";"100";"49";"1";"0";"1";"";"";"1";"";"";"";"";"";"";"2020-01-03 23:36";"0"
"";"";"27";"walmart jeans";"en";"US";"2";"9900";"59";"147";"73";"33";"51";"4";"56";"9";"0";"9";"4.8";"5.4";"48";"54";"93";"93";"4";"15";"17";"57";"com net";"1.16";"100";"46";"1";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:41";"0"
"";"";"27";"saex stock";"en";"US";"2";"8100";"49";"120";"32";"27";"78";"3";"28";"7";"0";"5";"3.9";"5";"39";"50";"74";"95";"538";"3662";"14";"64";"com net";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:48";"0"
"";"";"27";"infiniti q60 for sale";"en";"US";"4";"5400";"33";"80";"42";"18";"38";"2";"18";"9";"0";"4";"3.8";"4.5";"38";"45";"69";"83";"1";"4";"6";"21";"com net";"1.5";"50";"32";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:47";"0"
"";"";"27";"cashmere coat";"en";"US";"2";"5400";"33";"80";"21";"18";"16";"2";"88";"2";"0";"7";"3.9";"5.3";"39";"53";"76";"92";"2";"6";"6";"22";"c-o-m n-e-t";"2.31";"100";"50";"1";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-08 22:55";"0"
"";"";"27";"used suv for sale by owner near me";"en";"US";"8";"4400";"27";"66";"29";"15";"32";"2";"21";"0";"0";"0";"4.6";"5.3";"46";"53";"66";"83";"131";"516";"85";"233";"com net";"2.11";"100";"37";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-14 13:11";"0"
"";"";"27";"equity loan";"en";"US";"2";"8100";"50";"120";"68";"27";"35";"3";"52";"3";"0";"7";"5.1";"6";"51";"60";"80";"92";"697";"2572";"221";"764";"n-e-t";"26.95";"91";"100";"4";"2";"";"";"";"";"";"";"";"";"";"";"2019-12-18 11:48";"0"
"";"";"27";"hobby lobby promo code";"en";"US";"4";"5400";"34";"80";"36";"18";"34";"2";"23";"0";"0";"0";"5";"5.6";"50";"56";"71";"89";"103";"196";"184";"319";"com net";"1.35";"0";"29";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:45";"0"
"";"";"26";"remodeling contractors";"en";"US";"2";"6600";"41";"98";"43";"22";"41";"3";"38";"6";"0";"3";"4.6";"5.6";"46";"56";"79";"93";"427";"3397";"39";"214";"check";"7.88";"50";"100";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2019-12-28 11:30";"0"
"";"";"26";"monoprice promo code";"en";"US";"3";"5400";"34";"80";"27";"18";"35";"2";"49";"0";"0";"0";"4.9";"5.7";"50";"57";"77";"94";"241";"1555";"73";"174";"com net";"2.85";"50";"62";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:44";"0"
"";"";"26";"keto coconut flour recipes";"en";"US";"4";"2400";"15";"36";"17";"8";"13";"1";"16";"1";"0";"1";"3.7";"4.3";"37";"43";"59";"77";"21";"74";"24";"74";"com net";"0.24";"53";"2";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-12 01:33";"0"
"";"";"26";"manulife stock";"en";"US";"2";"6600";"41";"98";"31";"22";"61";"3";"24";"6";"0";"1";"4";"5.6";"40";"56";"76";"94";"51";"360";"16";"52";"com net";"6.88";"0";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:41";"0"
"";"";"26";"meal plan delivery";"en";"US";"3";"5400";"34";"80";"30";"18";"33";"2";"39";"1";"0";"0";"4.8";"6.1";"48";"61";"64";"87";"15595";"93928";"1640";"7575";"c-o-m net";"7.96";"100";"100";"2";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-14 17:51";"0"
"";"";"26";"online dress shopping";"en";"US";"3";"6600";"41";"98";"56";"22";"37";"3";"32";"0";"0";"0";"5.1";"6.3";"51";"63";"65";"90";"212329";"1803399";"2365";"7376";"c-o-m n-e-t";"1.28";"100";"34";"1";"3";"";"";"";"1";"";"";"";"";"";"";"2020-01-14 08:59";"0"
"";"";"26";"direct unsubsidized loan";"en";"US";"3";"5400";"34";"80";"45";"18";"17";"2";"45";"1";"0";"3";"4.5";"6.7";"45";"67";"76";"93";"642";"6191";"251";"2267";"com net";"9.45";"0";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:37";"0"
"";"";"26";"under armour pants";"en";"US";"3";"8100";"50";"120";"40";"27";"70";"3";"26";"9";"0";"9";"4.1";"5.1";"41";"51";"81";"96";"20";"171";"8";"30";"c-o-m net";"4.36";"100";"100";"2";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 13:43";"0"
"";"";"26";"how to lose lower belly fat";"en";"US";"6";"9900";"61";"147";"94";"33";"49";"4";"43";"2";"0";"1";"5.3";"6.7";"53";"67";"84";"99";"285";"1637";"177";"864";"c-o-m net";"4";"0";"100";"0";"0";"";"";"";"";"1";"";"";"";"1";"";"2020-01-15 13:37";"0"
"";"";"26";"southwest stock";"en";"US";"2";"9900";"61";"147";"69";"33";"64";"4";"49";"8";"0";"3";"4.3";"6.1";"44";"61";"77";"93";"362";"1643";"73";"219";"c-o-m net";"11.53";"0";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:49";"0"
"";"";"26";"men clothing websites";"en";"US";"3";"5400";"34";"80";"38";"18";"35";"2";"29";"1";"0";"1";"4.8";"5.6";"49";"56";"75";"90";"24576";"240299";"146";"335";"com net";"2.46";"100";"53";"4";"3";"1";"";"";"1";"";"";"";"";"";"";"2020-01-15 13:40";"0"
"";"";"26";"satin wedding dresses";"en";"US";"3";"8100";"50";"120";"56";"27";"49";"3";"45";"7";"0";"7";"3.9";"5.2";"39";"52";"61";"94";"4";"17";"4";"10";"c-o-m net";"1.35";"100";"44";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-14 16:42";"0"
"";"";"26";"rng stock";"en";"US";"2";"9900";"61";"147";"34";"33";"78";"4";"67";"8";"0";"4";"4.1";"5.2";"41";"52";"78";"93";"1077";"9132";"31";"115";"com net";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:47";"0"
"";"";"26";"maternity tops";"en";"US";"2";"9900";"61";"147";"68";"33";"60";"4";"53";"9";"0";"8";"4.1";"4.7";"41";"47";"77";"93";"22";"126";"13";"45";"net";"1.47";"100";"58";"2";"3";"1";"";"1";"1";"";"";"";"";"";"";"2020-01-15 13:37";"0"
"";"";"26";"how to lose 10 pounds in 2 weeks";"en";"US";"8";"8100";"51";"120";"58";"27";"58";"3";"25";"4";"0";"2";"4.3";"5.9";"43";"59";"73";"93";"296";"1281";"60";"319";"c-o-m net";"4.31";"0";"100";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:38";"0"
"";"";"26";"300 watt solar panel";"en";"US";"4";"5400";"34";"80";"44";"18";"33";"2";"22";"6";"0";"6";"4.1";"5.4";"41";"54";"68";"96";"5";"21";"12";"44";"com net";"0.86";"100";"19";"2";"0";"";"";"";"1";"";"";"1";"1";"";"";"2020-01-12 05:53";"0"
"";"";"26";"plus size hawaiian dress";"en";"US";"4";"3600";"23";"54";"16";"12";"31";"2";"17";"2";"0";"6";"3.7";"5.1";"37";"51";"54";"96";"75";"670";"4";"11";"com net";"0.78";"100";"11";"0";"0";"1";"";"";"1";"";"";"1";"1";"";"";"2020-01-14 17:21";"0"
"";"";"26";"m235i";"en";"US";"1";"5400";"34";"80";"35";"18";"32";"2";"41";"5";"0";"4";"4.3";"5.5";"43";"55";"78";"98";"61";"208";"27";"69";"com net";"0.86";"0";"19";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:45";"0"
"";"";"26";"lentils nutrition facts";"en";"US";"3";"5400";"34";"80";"52";"18";"29";"2";"23";"1";"0";"1";"4.8";"5.8";"48";"58";"78";"93";"385";"1299";"181";"623";"com net";"4.24";"1";"92";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-09 08:46";"0"
"";"";"26";"dental insurance for seniors";"en";"US";"4";"6600";"42";"98";"35";"22";"44";"3";"47";"6";"0";"2";"4.1";"4.8";"41";"48";"57";"87";"8";"23";"42";"96";"n-e-t";"6.33";"100";"100";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:37";"0"
"";"";"26";"plus size white formal dress";"en";"US";"5";"3600";"23";"54";"26";"12";"20";"2";"25";"0";"0";"0";"4.4";"5.2";"44";"52";"70";"96";"20";"87";"39";"81";"com net";"1.06";"100";"15";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-14 17:27";"0"
"";"";"26";"lol dress";"en";"US";"2";"6600";"42";"98";"36";"22";"45";"3";"44";"5";"0";"5";"4.2";"5.2";"42";"52";"82";"96";"0";"1";"0";"2";"c-o-m n-e-t";"0.84";"100";"22";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:47";"0"
"";"";"26";"ourisman";"en";"US";"1";"6600";"42";"98";"62";"22";"33";"3";"34";"10";"8";"8";"3";"3.4";"30";"34";"22";"29";"493";"1361";"105";"180";"net";"4.21";"0";"100";"0";"0";"";"";"1";"";"";"1";"";"";"";"";"2020-01-15 13:43";"0"
"";"";"26";"purple jeep wrangler";"en";"US";"3";"3600";"23";"54";"29";"12";"22";"2";"19";"3";"0";"6";"3.7";"4.8";"37";"48";"66";"89";"11";"57";"16";"87";"com net";"3.2";"50";"46";"1";"1";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:46";"0"
"";"";"26";"audi for sale near me";"en";"US";"5";"3600";"23";"54";"34";"12";"23";"2";"13";"1";"0";"0";"4.2";"4.8";"42";"48";"70";"83";"2029";"20233";"24";"49";"com net";"2.23";"50";"32";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:46";"0"
"";"";"26";"80s attire";"en";"US";"2";"6600";"42";"98";"69";"22";"31";"3";"25";"1";"0";"1";"4.8";"5.9";"48";"59";"81";"96";"36";"103";"40";"109";"com net";"0.44";"100";"12";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:45";"0"
"";"";"26";"all inclusive family vacations";"en";"US";"4";"4400";"29";"66";"26";"15";"41";"2";"20";"2";"0";"2";"4.6";"5.2";"46";"52";"77";"93";"51";"124";"46";"111";"net";"2.49";"83";"44";"2";"0";"";"";"";"";"";"";"";"";"";"";"2019-12-31 20:44";"0"
"";"";"25";"geico 1800";"en";"US";"2";"5400";"35";"80";"34";"18";"30";"2";"43";"0";"0";"0";"5";"6.4";"50";"64";"78";"78";"115417";"1150879";"1453";"13311";"com net";"6.32";"0";"100";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:42";"0"
"";"";"25";"low carb protein shake";"en";"US";"4";"4400";"29";"66";"38";"15";"26";"2";"21";"3";"0";"5";"4.2";"5.9";"42";"59";"70";"96";"41";"171";"20";"45";"com net";"4.23";"100";"74";"2";"0";"";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:40";"0"
"";"";"25";"bed bath and beyond promo code";"en";"US";"6";"5400";"35";"80";"35";"18";"39";"2";"20";"0";"0";"1";"4.9";"6.1";"49";"61";"70";"89";"1464";"5422";"301";"954";"com net";"1.76";"50";"38";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:37";"0"
"";"";"25";"second hand wedding dresses";"en";"US";"4";"4400";"29";"66";"30";"15";"32";"2";"23";"1";"0";"0";"4.6";"5.6";"46";"56";"63";"91";"118060";"1111966";"717";"2299";"c-o-m net";"0.5";"100";"9";"4";"2";"";"";"1";"1";"";"";"";"";"";"";"2020-01-14 16:37";"0"
"";"";"25";"jjshouse coupon code";"en";"US";"3";"3600";"24";"54";"22";"12";"23";"2";"26";"0";"0";"0";"4.5";"5.2";"45";"52";"60";"89";"7";"13";"67";"96";"com net";"10.14";"100";"100";"2";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:46";"0"
"";"";"25";"e marketing";"en";"US";"2";"8100";"52";"120";"72";"27";"46";"3";"40";"6";"1";"10";"4.1";"5.2";"41";"52";"59";"93";"341";"3001";"47";"150";"check";"13.75";"5";"100";"3";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-01 13:53";"0"
"";"";"25";"maxi romper";"en";"US";"2";"5400";"35";"80";"22";"18";"52";"2";"24";"4";"0";"6";"4.2";"5.6";"42";"56";"83";"96";"0";"3";"3";"18";"com net";"0.87";"100";"19";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-14 17:02";"0"
"";"";"25";"plus size blazer dress";"en";"US";"4";"2400";"16";"36";"13";"8";"17";"1";"18";"5";"0";"2";"3.3";"4.3";"33";"43";"68";"89";"2";"7";"4";"13";"com net";"1.52";"100";"15";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-14 17:37";"0"
"";"";"25";"tesla cars for sale";"en";"US";"4";"5400";"36";"80";"35";"18";"42";"2";"23";"2";"0";"2";"4.5";"5.3";"45";"53";"76";"88";"280";"2003";"49";"161";"c-o-m n-e-t";"1.16";"100";"25";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:41";"0"
"";"";"25";"cheap white desk";"en";"US";"3";"4400";"29";"66";"28";"15";"29";"2";"30";"0";"0";"0";"4.7";"5.6";"47";"56";"91";"96";"191";"1841";"27";"124";"com net";"1.2";"100";"21";"0";"0";"";"";"";"1";"";"";"1";"1";"";"";"2020-01-15 13:41";"0"
"";"";"25";"camo shorts";"en";"US";"2";"8100";"53";"120";"62";"27";"48";"3";"49";"7";"0";"8";"4.3";"5.4";"43";"54";"87";"96";"0";"1";"2";"4";"net";"1.56";"100";"51";"0";"0";"1";"";"";"";"";"";"1";"1";"";"";"2020-01-15 13:37";"0"
"";"";"25";"wmt stock price today";"en";"US";"4";"9900";"64";"147";"44";"33";"74";"4";"71";"2";"0";"0";"5.1";"6.6";"51";"66";"80";"95";"3202";"15322";"364";"1299";"com net";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:49";"0"
"";"";"25";"used nissan leaf";"en";"US";"3";"8100";"54";"120";"77";"27";"51";"3";"34";"8";"0";"5";"4";"4.6";"40";"46";"70";"83";"13";"45";"13";"47";"c-o-m net";"2.45";"50";"79";"4";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:45";"0"
"";"";"24";"keto flour";"en";"US";"2";"3600";"24";"54";"33";"12";"16";"2";"28";"5";"0";"7";"3.5";"4.2";"35";"42";"55";"92";"20";"61";"14";"47";"c-o-m n-e-t";"0.7";"100";"10";"1";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:46";"0"
"";"";"24";"true religion promo code";"en";"US";"4";"3600";"24";"54";"31";"12";"21";"2";"22";"0";"0";"0";"4.5";"5.4";"45";"54";"66";"89";"7";"46";"58";"111";"com net";"1.34";"100";"19";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:44";"0"
"";"";"24";"butterfly dress";"en";"US";"2";"6600";"44";"98";"54";"22";"43";"3";"33";"6";"0";"9";"4.2";"5.4";"42";"54";"81";"96";"3";"21";"4";"36";"net";"0.84";"100";"22";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:40";"0"
"";"";"24";"dealers choice";"en";"US";"2";"4400";"30";"66";"42";"15";"22";"2";"28";"6";"3";"3";"3.2";"6";"33";"60";"43";"98";"246";"1897";"32";"178";"n-e-t";"8.91";"0";"100";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:47";"0"
"";"";"24";"used cars near me under 4000";"en";"US";"6";"2400";"16";"36";"22";"8";"16";"1";"12";"0";"0";"0";"3.9";"4.8";"39";"48";"63";"83";"3";"10";"15";"38";"com net";"2.5";"100";"24";"4";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:48";"0"
"";"";"24";"carbs in okra";"en";"US";"3";"2900";"20";"43";"11";"10";"23";"1";"27";"1";"0";"1";"3.6";"5.5";"36";"55";"69";"91";"27";"138";"20";"108";"com net";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:49";"0"
"";"";"24";"skillz promo code";"en";"US";"3";"4400";"30";"66";"23";"15";"37";"2";"23";"4";"1";"3";"3.8";"5.9";"38";"59";"42";"96";"9";"35";"28";"56";"com net";"1.04";"0";"18";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:46";"0"
"";"";"24";"bloomingdales cocktail dresses";"en";"US";"3";"2400";"16";"36";"20";"8";"13";"1";"17";"1";"0";"10";"3.8";"4.8";"38";"48";"78";"78";"1";"9";"4";"36";"com net";"1.99";"100";"19";"2";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-14 17:16";"0"
"";"";"24";"lincoln town car for sale";"en";"US";"5";"5400";"37";"80";"51";"18";"27";"2";"36";"8";"0";"3";"4.1";"4.7";"41";"47";"73";"94";"4";"22";"11";"38";"com net";"1.3";"100";"28";"2";"0";"";"";"1";"";"";"";"";"1";"";"";"2020-01-15 13:41";"0"
"";"";"24";"peasant dress";"en";"US";"2";"8100";"54";"120";"103";"27";"40";"3";"11";"5";"0";"9";"4";"5.1";"40";"51";"85";"96";"0";"0";"0";"2";"c-o-m net";"0.67";"100";"22";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-14 16:42";"0"
"";"";"24";"nike compression pants";"en";"US";"3";"6600";"45";"98";"42";"22";"49";"3";"41";"7";"0";"4";"4.3";"5.7";"43";"57";"85";"96";"2";"7";"6";"27";"com net";"0.62";"100";"16";"1";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 13:44";"0"
"";"";"24";"used nissan altima";"en";"US";"3";"9900";"66";"147";"105";"33";"64";"4";"29";"8";"0";"4";"4.1";"5";"41";"50";"68";"83";"18";"59";"24";"60";"c-o-m net";"3.68";"100";"100";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:40";"0"
"";"";"24";"lawn cart";"en";"US";"2";"4400";"30";"66";"37";"15";"29";"2";"17";"0";"0";"3";"4.8";"5.7";"48";"57";"79";"96";"202";"1575";"28";"66";"c-o-m net";"0.68";"100";"12";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:41";"0"
"";"";"24";"coach outlet coupon";"en";"US";"3";"4400";"30";"66";"27";"15";"24";"2";"41";"1";"0";"2";"4.7";"5.5";"47";"55";"63";"89";"69";"209";"125";"248";"com net";"0.49";"100";"9";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:38";"0"
