"Icon";"Tag";"Niche";"Phrase";"Languages";"Countries";"Words";"Monthly Searches";"Top Results";"Visitors 1-3";"Top 1-3";"Visitors 4-7";"Top 4-7";"Visitors 8-10";"Top 8-10";"Title KW";"Domain KW";"URL KW";"MR Avg";"MR Max";"PA Avg";"PA Max";"DA Avg";"DA Max";"JL Avg";"JL Max";"RL Avg";"RL Max";"Domains";"CPC";"Competition";"Adsense Val";"Ads Top (BETA)";"Ads bottom (BETA)";"Images";"News";"Local/Maps";"Shopping";"Videos";"Exact Match Domain";"Amazon";"eBay";"YouTube";"Data Source";"Last changed";"MS flag [internal]"
"";"";"4";"landscape grading contractors near me";"en";"US";"5";"590";"23";"9";"32";"2";"31";"1";"4";"4";"0";"1";"3.3";"4.5";"34";"45";"58";"93";"34";"336";"2";"7";"com net";"9.35";"50";"22";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:17";"0"
"";"";"4";"short term finance";"en";"US";"3";"590";"23";"9";"21";"2";"19";"1";"32";"4";"0";"4";"3.4";"4.7";"34";"47";"55";"93";"7";"16";"7";"24";"c-o-m net";"34.74";"0";"82";"1";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-14 16:00";"0"
"";"";"4";"plus size chambray dress";"en";"US";"4";"590";"23";"9";"32";"2";"20";"1";"18";"7";"0";"4";"3.4";"4";"34";"40";"72";"88";"1";"3";"1";"2";"com net";"1.13";"100";"3";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-14 17:30";"0"
"";"";"4";"mid century modern writing desk";"en";"US";"5";"590";"24";"9";"14";"2";"29";"1";"29";"0";"0";"2";"4.3";"5.6";"43";"56";"83";"96";"0";"0";"2";"12";"com net";"2.21";"100";"5";"2";"3";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 13:19";"0"
"";"";"4";"debt consolidation loan companies";"en";"US";"4";"720";"29";"11";"34";"3";"33";"1";"19";"0";"0";"0";"4.7";"5.8";"47";"58";"77";"93";"219";"903";"78";"274";"c-o-m net";"15.43";"100";"44";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:08";"0"
"";"";"4";"betsy and adam cocktail dresses";"en";"US";"5";"390";"16";"6";"9";"2";"21";"1";"14";"0";"0";"3";"3.6";"5.1";"36";"51";"71";"96";"67";"606";"10";"84";"com net";"1.13";"100";"2";"0";"0";"1";"";"";"";"";"";"1";"1";"";"";"2020-01-14 17:27";"0"
"";"";"4";"bathroom designers near me";"en";"US";"4";"720";"29";"11";"44";"3";"25";"1";"16";"5";"0";"3";"4.1";"5";"41";"50";"77";"93";"4";"27";"3";"9";"c-o-m net";"7.56";"100";"22";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-14 17:24";"0"
"";"";"4";"free lesbian dating websites";"en";"US";"4";"590";"24";"9";"29";"2";"12";"1";"35";"0";"0";"0";"4";"6.1";"40";"61";"58";"100";"10076";"95511";"154";"1133";"com net";"2.81";"84";"7";"4";"0";"1";"";"";"";"";"";"";"";"";"";"2019-12-29 19:07";"0"
"";"";"4";"plus size boutique clothing cheap";"en";"US";"5";"390";"16";"6";"11";"2";"12";"1";"25";"0";"0";"0";"3.7";"5";"37";"50";"43";"82";"240";"1769";"114";"278";"com net";"0.88";"100";"1";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-14 17:33";"0"
"";"";"4";"no carb no sugar recipes";"en";"US";"5";"720";"29";"11";"27";"3";"27";"1";"38";"0";"0";"1";"4.4";"6";"44";"60";"71";"94";"1410";"12432";"115";"728";"com net";"0.25";"50";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:12";"0"
"";"";"4";"cheap vacations for couples all inclusive";"en";"US";"6";"590";"24";"9";"23";"2";"32";"1";"16";"0";"0";"0";"4.4";"5.9";"44";"59";"64";"93";"696";"5880";"204";"1369";"com net";"1.85";"50";"4";"4";"3";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:14";"0"
"";"";"4";"disney world travel packages";"en";"US";"4";"720";"30";"11";"35";"3";"20";"1";"36";"1";"0";"2";"4.6";"5.8";"46";"58";"69";"92";"9461";"92164";"100";"357";"c-o-m net";"2.25";"50";"6";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:08";"0"
"";"";"4";"azalea bushes for sale";"en";"US";"4";"320";"13";"5";"18";"2";"10";"1";"11";"2";"0";"0";"3.3";"4.7";"33";"47";"47";"91";"45";"398";"7";"14";"com net";"1.45";"100";"2";"1";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:12";"0"
"";"";"4";"dwarf apple trees for sale";"en";"US";"5";"480";"20";"8";"26";"2";"20";"1";"14";"1";"0";"0";"3.8";"4.8";"38";"48";"59";"89";"113";"993";"22";"42";"com net";"0.92";"100";"2";"0";"0";"";"";"";"1";"";"";"";"";"";"";"2020-01-15 13:11";"0"
"";"";"4";"business travel agency";"en";"US";"3";"390";"16";"6";"23";"2";"10";"1";"18";"2";"0";"3";"3.3";"4.6";"33";"46";"43";"64";"4889";"40125";"296";"1885";"c-o-m net";"23.52";"50";"37";"3";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:10";"0"
"";"";"4";"easy healthy meal plans";"en";"US";"4";"590";"25";"9";"31";"2";"22";"1";"20";"0";"0";"0";"4.4";"5.3";"44";"53";"62";"87";"429";"1574";"141";"373";"c-o-m net";"2.86";"100";"7";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:11";"0"
"";"";"4";"hindu wedding invitation";"en";"US";"3";"390";"16";"6";"16";"2";"16";"1";"16";"0";"0";"2";"3.9";"4.9";"39";"49";"42";"92";"52";"230";"34";"113";"c-o-m net";"2.61";"100";"4";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:12";"0"
"";"";"4";"iherb discount code";"en";"US";"3";"720";"30";"11";"26";"3";"38";"1";"21";"0";"0";"1";"4.8";"5.9";"48";"59";"67";"94";"54";"202";"120";"253";"com net";"0.56";"0";"2";"2";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:12";"0"
"";"";"4";"black leather office chair";"en";"US";"4";"720";"30";"11";"26";"3";"44";"1";"10";"1";"0";"1";"4.2";"5.1";"42";"51";"72";"96";"31";"219";"13";"42";"com net";"2.77";"100";"8";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:10";"0"
"";"";"4";"triple a travel agent";"en";"US";"4";"720";"30";"11";"41";"3";"35";"1";"13";"0";"0";"0";"4.6";"6";"46";"60";"79";"95";"259";"2249";"85";"495";"com net";"2.61";"0";"8";"3";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:16";"0"
"";"";"4";"wooden file cabinets walmart";"en";"US";"4";"720";"31";"11";"26";"3";"27";"1";"40";"0";"0";"0";"4.8";"5.6";"48";"56";"92";"93";"592";"5875";"27";"91";"com net";"1.7";"100";"5";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:21";"0"
"";"";"4";"all inclusive adult vacations";"en";"US";"4";"480";"20";"8";"18";"2";"17";"1";"28";"0";"0";"0";"4.2";"5.5";"42";"55";"65";"93";"16";"76";"34";"98";"com net";"2.02";"100";"4";"2";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:10";"0"
"";"";"4";"white study desk";"en";"US";"3";"590";"25";"9";"33";"2";"22";"1";"18";"0";"0";"0";"4.5";"5.4";"45";"54";"85";"96";"4";"30";"7";"23";"com net";"1.27";"100";"3";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:13";"0"
"";"";"4";"6 week challenge meal plan";"en";"US";"5";"390";"17";"6";"3";"2";"25";"1";"20";"0";"0";"0";"2.9";"6";"29";"60";"46";"94";"4";"23";"4";"19";"com net";"2.58";"0";"4";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:15";"0"
"";"";"4";"all inclusive travel deals";"en";"US";"4";"880";"38";"14";"55";"3";"31";"1";"30";"2";"0";"0";"4.7";"5.5";"47";"55";"67";"89";"648";"5158";"171";"360";"c-o-m net";"2.56";"89";"9";"2";"0";"";"";"";"";"";"";"";"";"";"";"2019-12-31 20:45";"0"
"";"";"4";"top financial advisors";"en";"US";"3";"1000";"43";"15";"75";"4";"23";"1";"34";"3";"0";"3";"4.7";"6.2";"47";"62";"77";"95";"11411";"57465";"56";"173";"n-e-t";"24.57";"69";"98";"4";"1";"";"";"";"";"";"";"";"";"";"";"2020-01-14 09:13";"0"
"";"";"4";"wedding veils amazon";"en";"US";"3";"1000";"43";"15";"47";"4";"44";"1";"35";"1";"0";"1";"5.2";"6.1";"52";"61";"96";"96";"5";"43";"3";"25";"com net";"0.4";"100";"2";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:19";"0"
"";"";"4";"21 day meal plan free";"en";"US";"5";"480";"21";"8";"20";"2";"24";"1";"8";"0";"0";"0";"4.2";"5.2";"42";"52";"68";"94";"27";"72";"25";"63";"com net";"1.13";"100";"2";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:18";"0"
"";"";"4";"foods high in protein and low in carbs";"en";"US";"8";"880";"38";"14";"47";"3";"46";"1";"18";"0";"0";"0";"4.9";"6.2";"49";"62";"83";"93";"237";"1261";"160";"757";"com net";"0.63";"50";"2";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:11";"0"
"";"";"4";"office loveseat";"en";"US";"2";"720";"31";"11";"71";"3";"11";"1";"12";"5";"0";"8";"3.3";"5.1";"33";"51";"55";"96";"0";"2";"2";"8";"com net";"2.39";"100";"7";"0";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 13:10";"0"
"";"";"4";"action hoe";"en";"US";"2";"1000";"44";"15";"73";"4";"34";"1";"20";"9";"0";"7";"4.2";"5.4";"42";"54";"77";"96";"5";"31";"4";"20";"com net";"0.46";"100";"2";"0";"0";"";"";"";"1";"";"";"1";"";"";"";"2020-01-15 13:14";"0"
"";"";"4";"low carb cookie dough";"en";"US";"4";"480";"21";"8";"30";"2";"17";"1";"15";"5";"0";"3";"3.6";"4.9";"36";"49";"55";"81";"54";"214";"29";"86";"com net";"1.06";"100";"2";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:20";"0"
"";"";"4";"average cost of small bathroom remodel";"en";"US";"6";"720";"32";"11";"47";"3";"23";"1";"24";"0";"0";"0";"4.8";"5.9";"48";"59";"63";"85";"6990";"30786";"152";"713";"com net";"4.52";"50";"13";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-14 17:20";"0"
"";"";"4";"flight hotel deals";"en";"US";"3";"880";"39";"14";"39";"3";"30";"1";"51";"1";"0";"0";"4.9";"6.7";"49";"67";"71";"90";"23397";"226394";"2238";"20602";"c-o-m net";"1.84";"100";"6";"4";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:10";"0"
"";"";"4";"surfdome promo code";"en";"US";"3";"720";"32";"11";"32";"3";"25";"1";"40";"1";"0";"1";"4.5";"5.6";"45";"56";"73";"94";"7";"17";"30";"71";"com net";"2.42";"0";"7";"0";"0";"";"";"";"1";"";"";"";"";"";"";"2020-01-15 13:19";"0"
"";"";"4";"1200 calorie meal plan on a budget";"en";"US";"7";"590";"26";"9";"35";"2";"28";"1";"16";"1";"0";"0";"4.4";"5.8";"44";"58";"72";"94";"590";"5729";"82";"596";"com net";"4.18";"0";"10";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:19";"0"
"";"";"4";"herman miller cubicles";"en";"US";"3";"590";"27";"9";"27";"2";"29";"1";"20";"6";"0";"5";"3.5";"4.8";"35";"48";"43";"94";"108";"881";"35";"237";"c-o-m n-e-t";"5.16";"100";"12";"1";"0";"1";"";"";"";"";"";"";"1";"";"";"2020-01-15 13:12";"0"
"";"";"4";"plus size high low formal dresses";"en";"US";"6";"590";"27";"9";"45";"2";"18";"1";"16";"2";"0";"2";"4.1";"5.4";"41";"54";"71";"96";"9";"45";"25";"82";"com net";"1";"100";"2";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-14 17:32";"0"
"";"";"4";"used wedding gowns";"en";"US";"3";"720";"33";"11";"38";"3";"31";"1";"29";"1";"0";"0";"4.8";"5.6";"48";"56";"68";"91";"6811";"35225";"764";"2332";"c-o-m net";"0.58";"100";"2";"0";"1";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:09";"0"
"";"";"4";"last minute family vacation deals";"en";"US";"5";"720";"33";"11";"32";"3";"39";"1";"26";"1";"0";"1";"4.8";"5.6";"48";"56";"77";"90";"1127";"5258";"125";"384";"com net";"2.98";"100";"9";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:08";"0"
"";"";"4";"kid friendly caribbean resorts";"en";"US";"4";"590";"27";"9";"26";"2";"29";"1";"25";"0";"0";"0";"4.7";"5.5";"47";"55";"85";"94";"42";"118";"29";"114";"com net";"1.94";"0";"5";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:11";"0"
"";"";"4";"dennis basso bridal";"en";"US";"3";"590";"27";"9";"22";"2";"36";"1";"6";"4";"0";"4";"3.8";"5.2";"38";"52";"69";"94";"323";"2548";"71";"543";"c-o-m net";"1.01";"100";"2";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:19";"0"
"";"";"4";"best all inclusive for kids";"en";"US";"5";"590";"27";"9";"27";"2";"28";"1";"27";"0";"0";"0";"4.7";"5.2";"47";"52";"78";"93";"49";"123";"53";"114";"com net";"1.59";"0";"4";"1";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:11";"0"
"";"";"4";"garden power tools";"en";"US";"3";"590";"27";"9";"29";"2";"27";"1";"25";"4";"0";"5";"3.8";"5.5";"38";"55";"65";"96";"46";"333";"20";"126";"net";"1.09";"100";"3";"1";"0";"1";"";"1";"";"";"";"1";"";"";"";"2020-01-15 13:08";"0"
"";"";"4";"keto family meal plan";"en";"US";"4";"320";"15";"5";"13";"2";"16";"1";"16";"0";"0";"1";"3.7";"4.4";"37";"44";"62";"85";"154";"1405";"24";"117";"com net";"1.91";"50";"2";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:18";"0"
"";"";"4";"tommy hilfiger promo code";"en";"US";"4";"720";"33";"11";"31";"3";"38";"1";"29";"1";"0";"0";"4.8";"5.6";"48";"56";"75";"93";"49";"239";"82";"240";"com net";"1.63";"100";"5";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:11";"0"
"";"";"4";"poconos timeshare promotions";"en";"US";"3";"210";"10";"4";"6";"1";"7";"1";"18";"0";"0";"0";"2.8";"5.2";"28";"52";"27";"93";"15";"143";"25";"135";"com net";"2.08";"50";"2";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:11";"0"
"";"";"4";"vellum invitation";"en";"US";"2";"590";"27";"9";"49";"2";"12";"1";"27";"2";"0";"8";"3.8";"5.2";"38";"52";"65";"94";"0";"1";"1";"4";"com net";"2.57";"100";"6";"0";"1";"1";"";"";"1";"";"";"";"";"";"";"2020-01-15 13:20";"0"
"";"";"4";"electric pruning saw";"en";"US";"3";"590";"28";"9";"39";"2";"19";"1";"0";"0";"0";"1";"4.4";"5.6";"44";"56";"76";"96";"6";"35";"13";"55";"com net";"0.76";"100";"2";"1";"3";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 13:09";"0"
"";"";"4";"uplay promo code";"en";"US";"3";"720";"34";"11";"25";"3";"45";"1";"26";"1";"0";"1";"4.4";"7";"44";"70";"68";"99";"8";"54";"44";"80";"com net";"3.19";"0";"9";"0";"0";"";"";"";"1";"1";"";"";"";"1";"";"2020-01-15 13:19";"0"
"";"";"4";"reception furniture";"en";"US";"2";"720";"34";"11";"25";"3";"29";"1";"57";"5";"0";"5";"4.1";"5.8";"41";"58";"64";"96";"7";"40";"21";"77";"c-o-m n-e-t";"5.5";"100";"16";"1";"0";"1";"";"1";"";"";"";"1";"";"";"";"2020-01-15 13:08";"0"
"";"";"4";"24 hour chair";"en";"US";"3";"480";"22";"8";"14";"2";"32";"1";"16";"4";"0";"5";"3.4";"5.5";"34";"55";"45";"96";"6";"26";"10";"22";"c-o-m net";"1.95";"100";"4";"2";"1";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:10";"0"
"";"";"4";"plus size knit dress";"en";"US";"4";"480";"22";"8";"18";"2";"30";"1";"16";"1";"0";"4";"4.1";"5.1";"41";"51";"73";"96";"173";"1449";"29";"106";"com net";"1.09";"100";"2";"0";"0";"";"";"";"";"";"";"1";"";"";"";"2020-01-14 17:21";"0"
"";"";"4";"attorney and lawyer";"en";"US";"3";"590";"28";"9";"25";"2";"35";"1";"18";"5";"0";"4";"3.9";"5.2";"39";"52";"59";"93";"20";"58";"29";"98";"n-e-t";"10.19";"0";"24";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:12";"0"
"";"";"4";"toyota iq for sale";"en";"US";"4";"320";"15";"5";"18";"2";"14";"1";"13";"1";"0";"1";"3.7";"4.4";"37";"44";"68";"77";"2";"5";"5";"16";"com net";"2.09";"100";"3";"1";"0";"1";"";"";"1";"";"";"";"";"";"";"2020-01-15 13:13";"0"
"";"";"4";"ford ecosport for sale";"en";"US";"4";"590";"28";"9";"41";"2";"24";"1";"19";"8";"0";"4";"3.6";"4.2";"36";"42";"72";"86";"0";"2";"1";"3";"com net";"4.78";"50";"11";"1";"0";"";"";"";"1";"";"";"";"";"";"";"2020-01-15 13:16";"0"
"";"";"4";"trader joe's meal plan";"en";"US";"4";"590";"28";"9";"30";"2";"28";"1";"25";"6";"0";"4";"4";"5.1";"40";"51";"73";"91";"19";"65";"14";"41";"com net";"2.55";"0";"6";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:16";"0"
"";"";"4";"metal office cabinet";"en";"US";"3";"590";"28";"9";"25";"2";"25";"1";"50";"2";"0";"5";"4.2";"5.1";"42";"51";"81";"96";"1752";"14016";"6";"40";"com net";"2.3";"100";"5";"3";"0";"1";"";"";"";"";"";"1";"1";"";"";"2020-01-15 13:11";"0"
"";"";"4";"white label seo";"en";"US";"3";"1000";"48";"15";"58";"4";"58";"1";"11";"8";"1";"4";"3.6";"4.9";"36";"49";"37";"48";"5304";"47081";"269";"1821";"n-e-t";"26.57";"52";"100";"3";"0";"";"";"";"";"";"1";"";"";"";"";"2020-01-13 22:59";"0"
"";"";"4";"workstation table";"en";"US";"2";"720";"34";"11";"42";"3";"27";"1";"36";"1";"0";"2";"4.7";"6.1";"47";"61";"89";"96";"201";"1775";"29";"119";"c-o-m net";"3.34";"100";"10";"2";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-15 13:11";"0"
"";"";"3";"hula hoe lowes";"en";"US";"3";"390";"19";"6";"22";"2";"18";"1";"17";"0";"0";"0";"4.1";"4.7";"41";"47";"83";"83";"1";"3";"2";"12";"com net";"1.93";"100";"3";"0";"1";"";"";"";"1";"";"";"";"";"";"";"2020-01-15 13:16";"0"
"";"";"3";"formal pants";"en";"US";"2";"1000";"48";"15";"56";"4";"45";"1";"43";"8";"0";"4";"4";"5.1";"40";"51";"82";"96";"1";"8";"2";"16";"c-o-m net";"1.49";"100";"6";"0";"0";"1";"";"1";"1";"";"";"1";"";"";"";"2020-01-15 13:11";"0"
"";"";"3";"best all inclusive resorts adults only 2018";"en";"US";"7";"590";"28";"9";"18";"2";"33";"1";"33";"0";"0";"0";"4.7";"5.8";"47";"58";"77";"93";"24";"98";"40";"107";"com net";"2.03";"50";"5";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:19";"0"
"";"";"3";"handkerchief wedding dress";"en";"US";"3";"590";"28";"9";"22";"2";"35";"1";"24";"2";"0";"3";"4.2";"5.2";"42";"52";"77";"96";"343";"3079";"11";"81";"com net";"1.23";"100";"3";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:12";"0"
"";"";"3";"double workstation desk";"en";"US";"3";"880";"42";"14";"56";"3";"26";"1";"54";"3";"0";"2";"4.7";"6.2";"47";"62";"81";"96";"41";"248";"21";"101";"com net";"1.93";"100";"7";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:13";"0"
"";"";"3";"yoshino cherry tree for sale";"en";"US";"5";"260";"13";"4";"14";"1";"11";"1";"14";"2";"0";"0";"3.2";"4.2";"32";"42";"54";"83";"33";"230";"6";"17";"com net";"1.13";"100";"1";"0";"0";"";"";"1";"";"";"";"";"";"";"";"2020-01-15 13:14";"0"
"";"";"3";"how to lose 15 pounds in 3 weeks";"en";"US";"8";"590";"29";"9";"37";"2";"33";"1";"12";"2";"0";"2";"4.3";"5.5";"43";"55";"82";"94";"37";"189";"16";"51";"com net";"4.15";"0";"10";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-16 06:12";"0"
"";"";"3";"800 calorie diet plan";"en";"US";"4";"880";"43";"14";"20";"3";"54";"1";"54";"3";"0";"4";"4.7";"6.8";"47";"68";"81";"99";"15";"50";"15";"37";"com net";"1.24";"20";"4";"0";"0";"1";"";"";"";"1";"";"";"";"1";"";"2019-12-26 04:24";"0"
"";"";"3";"cheap wedding planners";"en";"US";"3";"480";"23";"8";"20";"2";"30";"1";"16";"0";"0";"0";"4.2";"6.1";"42";"61";"75";"96";"126";"1089";"9";"20";"c-o-m net";"2.6";"100";"5";"1";"0";"";"";"1";"";"";"";"1";"";"";"";"2020-01-15 13:09";"0"
"";"";"3";"cocktail formal";"en";"US";"2";"590";"29";"9";"42";"2";"18";"1";"30";"2";"0";"1";"4.3";"5.5";"43";"55";"66";"91";"78";"330";"65";"229";"com net";"1.74";"100";"4";"0";"0";"";"";"";"1";"";"";"";"";"";"";"2020-01-14 17:18";"0"
"";"";"3";"home office desk furniture";"en";"US";"4";"720";"35";"11";"28";"3";"33";"1";"50";"0";"0";"1";"4.9";"6.4";"49";"64";"71";"96";"786";"6164";"209";"1123";"com net";"3.49";"100";"10";"0";"0";"1";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:08";"0"
"";"";"3";"how to lose 10 pounds in a day";"en";"US";"8";"880";"43";"14";"33";"3";"45";"1";"55";"0";"0";"0";"5.3";"5.9";"53";"59";"91";"93";"392";"1281";"115";"319";"com net";"1.82";"0";"6";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:09";"0"
"";"";"3";"24 hour legal advice family law";"en";"US";"6";"260";"13";"4";"13";"1";"18";"1";"5";"0";"0";"0";"3.1";"5";"31";"50";"39";"93";"109";"697";"48";"162";"com net";"9.21";"100";"10";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:15";"0"
"";"";"3";"wedding veils near me";"en";"US";"4";"590";"29";"9";"38";"2";"26";"1";"24";"0";"0";"0";"4.5";"6.1";"45";"61";"75";"96";"569";"5346";"20";"48";"com net";"1.02";"100";"2";"0";"0";"";"";"1";"";"";"";"1";"";"";"";"2020-01-15 13:16";"0"
"";"";"3";"bluegreen vacation packages";"en";"US";"3";"590";"29";"9";"30";"2";"21";"1";"39";"2";"0";"0";"4.4";"5.4";"44";"54";"62";"93";"2686";"17687";"267";"1504";"com net";"3.03";"0";"7";"1";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:16";"0"
"";"";"3";"elegant white cocktail dresses";"en";"US";"4";"590";"29";"9";"37";"2";"20";"1";"35";"1";"0";"1";"4.3";"5.9";"43";"59";"71";"96";"5";"27";"11";"38";"com net";"1.32";"100";"3";"0";"0";"1";"";"";"1";"";"";"1";"";"";"";"2020-01-14 17:25";"0"
"";"";"3";"gym tops";"en";"US";"2";"720";"36";"11";"73";"3";"22";"1";"16";"4";"0";"4";"4.2";"5.1";"42";"51";"77";"96";"14";"37";"24";"83";"c-o-m net";"2";"100";"6";"0";"0";"";"";"";"";"";"";"1";"";"";"";"2020-01-15 13:09";"0"
"";"";"3";"riding lawn mower seat";"en";"US";"4";"720";"36";"11";"63";"3";"19";"1";"22";"1";"0";"1";"4.1";"5.4";"41";"54";"64";"96";"12";"98";"22";"132";"com net";"1.09";"100";"3";"0";"0";"1";"";"";"";"";"";"1";"1";"";"";"2020-01-15 13:10";"0"
"";"";"3";"travelocity last minute deals";"en";"US";"4";"590";"29";"9";"37";"2";"30";"1";"20";"5";"0";"3";"4.2";"5.4";"42";"54";"70";"72";"1536";"15309";"56";"394";"com net";"1.04";"0";"2";"2";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:13";"0"
"";"";"3";"top 10 all inclusive resorts";"en";"US";"5";"590";"29";"9";"46";"2";"22";"1";"23";"0";"0";"0";"4.7";"6";"47";"60";"74";"93";"39";"97";"60";"137";"com net";"0.77";"39";"2";"3";"0";"";"";"";"";"";"";"";"";"";"";"2019-12-31 20:45";"0"
"";"";"3";"how to burn back fat";"en";"US";"5";"590";"29";"9";"43";"2";"19";"1";"29";"0";"0";"0";"4.4";"6.5";"44";"65";"81";"99";"22";"44";"24";"39";"com net";"29.26";"0";"69";"1";"0";"";"";"";"";"";"";"";"";"1";"";"2020-01-15 13:09";"0"
"";"";"3";"seo services company";"en";"US";"3";"590";"29";"9";"32";"2";"21";"1";"42";"2";"0";"0";"4.3";"5.5";"43";"55";"48";"62";"3057";"15246";"630";"3250";"net";"26.17";"9";"62";"0";"0";"";"";"";"";"";"";"";"";"";"";"2020-01-14 09:52";"0"
"";"";"3";"simply keto recipes";"en";"US";"3";"590";"29";"9";"31";"2";"31";"1";"34";"0";"0";"0";"4.4";"6.2";"44";"62";"71";"96";"151";"952";"49";"181";"c-o-m net";"0.83";"100";"2";"0";"0";"";"";"";"1";"";"";"1";"";"";"";"2020-01-15 13:17";"0"
"";"";"3";"giambattista valli h&m";"en";"US";"3";"880";"44";"14";"45";"3";"43";"1";"44";"7";"0";"8";"4.5";"5.2";"45";"52";"90";"93";"15";"42";"9";"30";"com net";"2.33";"100";"8";"0";"0";"1";"";"";"";"";"";"";"";"";"";"2020-01-15 13:17";"0"
"";"";"3";"best all inclusive deals";"en";"US";"4";"720";"36";"11";"22";"3";"50";"1";"31";"2";"0";"0";"4.8";"6";"48";"60";"71";"93";"665";"5851";"229";"1332";"c-o-m net";"2.22";"73";"6";"4";"0";"1";"";"";"";"";"";"";"";"";"";"2019-12-31 20:46";"0"
"";"";"3";"lawyer services";"en";"US";"2";"880";"44";"14";"25";"3";"75";"1";"23";"5";"1";"3";"4.3";"5.8";"43";"58";"56";"92";"123120";"1172366";"822";"4058";"n-e-t";"7.74";"24";"27";"4";"3";"";"";"1";"";"";"";"";"";"";"";"2020-01-09 16:48";"0"
"";"";"3";"sauder file cabinet";"en";"US";"3";"720";"36";"11";"14";"3";"55";"1";"34";"4";"0";"9";"4.2";"5.1";"42";"51";"82";"96";"0";"0";"2";"5";"com net";"1.08";"100";"3";"2";"3";"";"";"1";"1";"";"";"1";"1";"";"";"2020-01-15 13:10";"0"
"";"";"3";"lose 20 pounds in a month diet plan";"en";"US";"8";"720";"36";"11";"45";"3";"29";"1";"38";"0";"0";"1";"5.1";"5.8";"51";"58";"90";"95";"607";"5729";"86";"596";"com net";"3.47";"50";"10";"0";"3";"";"";"";"";"";"";"";"";"";"";"2020-01-15 13:10";"0"
"";"";"3";"plus size vow renewal dresses";"en";"US";"5";"590";"30";"9";"50";"2";"19";"1";"21";"2";"0";"2";"4.2";"5.8";"42";"58";"54";"96";"9";"45";"16";"70";"com net";"1.02";"100";"2";"0";"1";"1";"";"";"";"";"";"1";"";"";"";"2020-01-14 17:23";"0"
