"Keyword","Avg. Search Volume","Location","CPC","PPC","Keyword Difficulty","Search Volume 3/2015","Search Volume 4/2015","Search Volume 5/2015","Search Volume 6/2015","Search Volume 7/2015","Search Volume 8/2015","Search Volume 9/2015","Search Volume 10/2015","Search Volume 11/2015","Search Volume 12/2015","Search Volume 1/2016","Search Volume 2/2016","Search Volume 3/2016","Search Volume 4/2016","Search Volume 5/2016","Search Volume 6/2016","Search Volume 7/2016","Search Volume 8/2016","Search Volume 9/2016","Search Volume 10/2016","Search Volume 11/2016","Search Volume 12/2016","Search Volume 1/2017","Search Volume 2/2017","Search Volume 3/2017","Search Volume 4/2017","Search Volume 5/2017","Search Volume 6/2017","Search Volume 7/2017","Search Volume 8/2017","Search Volume 9/2017","Search Volume 10/2017","Search Volume 11/2017","Search Volume 12/2017","Search Volume 1/2018","Search Volume 2/2018","Search Volume 3/2018","Search Volume 4/2018","Search Volume 5/2018","Search Volume 6/2018","Search Volume 7/2018","Search Volume 8/2018","Search Volume 9/2018","Search Volume 10/2018","Search Volume 11/2018","Search Volume 12/2018","Search Volume 1/2019","Search Volume 2/2019","Search Volume 3/2019","Search Volume 4/2019","Search Volume 5/2019","Search Volume 6/2019","Search Volume 7/2019","Search Volume 8/2019","Search Volume 9/2019","Search Volume 10/2019","Search Volume 11/2019","Search Volume 12/2019"
"black desk",16500,"United States",1.21,100,36,"","","","","","",9900,9900,12100,12100,14800,12100,12100,12100,9900,12100,14800,18100,12100,12100,14800,14800,18100,14800,14800,12100,12100,12100,18100,18100,14800,12100,14800,18100,18100,14800,14800,14800,12100,14800,18100,18100,14800,12100,18100,18100,18100,14800,14800,14800,14800,14800,18100,22200,14800,14800,18100,18100
"old navy in store coupon",28000,"United States",0.1,27,54,"","","","","","",27100,22200,22200,27100,12100,14800,22200,18100,18100,22200,22200,27100,18100,40500,33100,74000,27100,27100,27100,27100,22200,27100,27100,40500,27100,27100,33100,49500,18100,27100,40500,27100,33100,33100,33100,40500,27100,33100,27100,40500,14800,18100,27100,27100,33100,33100,33100,40500,22200,27100,27100,33100
"2 drawer file cabinet",15500,"United States",1.9,100,38,"","","","","8100","9900",8100,8100,8100,9900,12100,9900,9900,9900,8100,8100,9900,12100,9900,9900,9900,12100,14800,12100,12100,12100,12100,12100,12100,14800,12100,12100,14800,14800,18100,14800,14800,14800,12100,14800,14800,18100,14800,14800,14800,14800,22200,14800,18100,14800,12100,12100,14800,18100,14800,14800,14800,14800
"white mini dress",12200,"United States",1.29,100,30,"","","","","","",,,,,,,3600,4400,4400,2900,3600,2900,3600,4400,2900,2900,4400,3600,5400,6600,8100,4400,5400,4400,4400,5400,2900,2900,5400,5400,8100,12100,14800,6600,8100,6600,8100,8100,4400,4400,8100,8100,14800,22200,27100,9900,9900,9900,12100,12100,6600,6600
"warmest winter coats",12400,"United States",2.62,100,30,"","","","","","",4400,12100,14800,9900,14800,3600,590,390,480,480,880,1300,2900,14800,22200,27100,9900,2900,2400,720,590,590,1300,2900,4400,14800,33100,33100,22200,4400,2400,1300,720,880,1600,2900,8100,22200,49500,18100,22200,8100,3600,1000,880,880,1900,4400,8100,27100,49500,22200
"cute baby girl clothes",11400,"United States",0.97,100,34,"","","","","","",5400,5400,5400,4418,6627,6627,5400,5400,5400,4418,6600,8100,9900,9900,9900,9900,9900,9900,9900,9900,8100,8100,9900,9900,9900,9900,9900,9900,12100,12100,12100,12100,9900,9900,12100,12100,12100,9900,12100,9900,12100,12100,12100,9900,8100,9900,12100,12100,12100,12100,12100,12100
"jmia stock",170,"United States",,0,,"","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880,390,260,210,210,210,210,210,210,383,140,114,210,114,114,93,62
"business casual attire",15500,"United States",2.4,100,39,"","","","","6600","8100",14800,9900,6600,5400,8100,8100,8100,9900,8100,8100,6600,9900,12100,12100,9900,8100,9900,9900,12100,12100,12100,9900,8100,9900,12100,12100,9900,8100,9900,12100,9900,14800,18100,14800,12100,14800,14800,14800,12100,8100,12100,12100,12100,12100,12100,12100,14800,22200,22200,22200,18100,14800
"subaru hatchback",12800,"United States",3.7,20,,"","","","","","9900",9900,8100,8100,8100,9900,9900,9900,9900,9900,9900,9900,9900,9900,9900,9900,9900,12100,9900,12100,12100,9900,9900,9900,9900,9900,9900,8100,8100,9900,9900,9900,9900,9900,9900,9900,12100,9900,9900,9900,8100,9900,9900,9900,9900,9900,12100,14800,18100,14800,14800,14800,14800
"my unitedhealthcare",3500,"United States",8.97,6,42,"","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1900,1900,1900,2400,2400,2400,2935,2935,2400,2400,2400,2935,4403,2935,3590,3590,2400,2400,3590,4403,3590,4403,3590,3590
"business dress",14500,"United States",1.43,100,39,"","","","","5400","6600",8100,6600,5400,4400,8100,8100,9900,9900,8100,6600,6600,8100,8100,8100,6600,5400,9900,9900,12100,18100,18100,18100,18100,18100,18100,18100,12100,9900,18100,14800,12100,18100,18100,14800,14800,14800,18100,14800,12100,9900,14800,14800,14800,18100,14800,14800,14800,14800,18100,14800,12100,8100
"faze champion hoodie",15900,"United States",0.5,100,16,"","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9900,8100,6600,12100,33100,22200,22200,14800,14800,9900,14800,14800,18100
"life insurance",169000,"United States",28.29,72,71,"","","","","","",110000,110000,110000,110000,135000,135000,135000,135000,135000,135000,135000,165000,135000,135000,165000,135000,201000,165000,165000,165000,165000,165000,165000,165000,135000,165000,135000,110000,165000,135000,165000,165000,165000,135000,135000,165000,165000,165000,135000,135000,165000,135000,165000,165000,165000,135000,165000,165000,165000,201000,201000,201000
"online travel agent",13200,"United States",5.1,73,41,"","","","","","",2400,2400,1900,1900,2900,2400,2400,1900,1900,1900,1900,1900,1600,1600,,,,,,1600,1600,1600,1600,1309,1066,1309,1963,2400,3587,3587,5381,9818,9818,9818,9818,9818,9818,9818,9818,8024,12000,12000,14666,14666,14666,12000,9818,17939,14666,14666,12000,9818
"medicare advantage plans",28700,"United States",24.22,89,51,"","","2900","3600","4400","4400",5400,9900,9900,5400,3600,3600,4400,3600,4400,4400,4400,5400,8100,14800,14800,8100,9900,9900,8100,8100,8100,9900,12100,12100,14800,27100,27100,18100,14800,14800,14800,14800,14800,14800,18100,22200,22200,40500,49500,22200,14800,18100,18100,18100,18100,18100,22200,22200,27100,74000,60500,33100
"pastel goth",25300,"United States",0.35,59,26,"","","","","","",,,,,,18100,22200,22200,22200,27100,27100,22200,22200,22200,18100,27100,33100,33100,22200,22200,18100,18100,18100,18100,14800,14800,14800,14800,14800,14800,14800,18100,18100,18100,18100,18100,18100,14800,18100,18100,18100,14800,14800,18100,18100,22200,33100,33100,33100,33100,33100,33100
"long coat women",22700,"United States",1.44,100,34,"","","30","30","50","50",110,320,480,480,390,170,140,70,,,,,,,,,18100,8100,5400,2900,2400,1600,2400,4400,8100,14800,33100,49500,,,,5400,2400,2900,3600,5400,12100,27100,60500,49500,33100,22200,12100,4400,3600,2900,4400,8100,14800,33100,74000,60500
"lrcx stock",450,"United States",,0,,"","1300","720","590","880","1000",880,1000,590,590,880,590,720,,,,,,,,,,,,,,,,,,,,,720,1315,1076,1315,1966,1076,1315,1315,879,720,879,393,393,720,480,480,589,393,321,480,321,321,589,393,321
"eliza j dresses",21900,"United States",1.51,100,35,"","","","","","",,,9900,8100,12100,18100,22200,22200,22200,14800,14800,14800,14800,12100,9900,8100,12100,14800,22200,27100,27100,22200,18100,18100,18100,14800,14800,12100,14800,18100,27100,27100,27100,22200,18100,18100,18100,14800,14800,12100,18100,18100,27100,33100,33100,22200,22200,22200,22200,18100,14800,12100
"vans promo code",26800,"United States",3.08,100,32,"","","","","","",,,,,8100,9900,12100,9900,9900,12100,9900,14800,9900,14800,18100,22200,9900,12100,14800,14800,12100,9900,14800,27100,18100,18100,33100,40500,18100,12100,12100,9900,14800,22200,22200,33100,22200,22200,40500,60500,22200,22200,27100,22200,6600,8100,14800,40500,27100,18100,22200,90500
"burlington coat factory coupons",16200,"United States",0.56,100,32,"","","","","","33100",27100,49500,90500,110000,40500,22200,33100,33100,33100,33100,27100,22200,27100,49500,60500,74000,27100,27100,33100,27100,18100,18100,22200,22200,18100,22200,40500,40500,22200,14800,22200,22200,18100,14800,14800,18100,27100,40500,40500,49500,18100,14800,14800,14800,14800,12100,6600,8100,9900,27100,27100,27100
"arbella",11400,"United States",0.4,7,51,"","","","","","",,,12100,12100,14800,12100,14800,14800,14800,18100,14800,14800,14800,14800,14800,12100,14800,12100,14800,12100,14800,12100,12100,12100,12100,12100,9900,9900,12100,12100,12100,12100,12100,9900,12100,12100,12100,14800,14800,14800,14800,12100,12100,12100,9900,9900,12100,12100,9900,12100,9900,9900
"kohls 30 off in store coupon",14900,"United States",0.22,100,30,"","","","","","",,,,,,,390,260,320,390,260,480,320,1000,1600,3600,2400,1300,2400,2400,1600,2400,3600,5400,3600,3600,12100,14800,18100,18100,22200,27100,22200,18100,22200,18100,22200,14800,22200,27100,14800,12100,12100,12100,9900,12100,12100,14800,18100,12100,22200,27100
"dr seuss shirts",13600,"United States",0.67,100,33,"","","","","","",,,,,3600,33100,18100,1900,1600,1300,1300,1600,2400,2400,1600,1600,4400,60500,27100,2900,2400,2400,2400,2900,1900,2900,1600,1600,6600,90500,33100,3600,2900,1900,2400,2900,2900,3600,1900,1900,5400,110000,27100,2400,2400,1600,1900,2400,2900,3600,1900,1900
"supplement store near me",17600,"United States",1.19,15,35,"","","","","","4400",4400,4400,4400,4400,5400,6600,6600,8100,9900,9900,9900,9900,9900,9900,9900,9900,14800,12100,14800,14800,14800,14800,14800,14800,14800,14800,14800,14800,18100,14800,18100,14800,18100,18100,18100,18100,14800,18100,14800,12100,14800,18100,18100,18100,18100,18100,18100,22200,18100,18100,14800,14800
"white desk",71500,"United States",1.06,100,38,"","","","","","",40500,33100,40500,49500,49500,40500,40500,40500,40500,40500,60500,74000,49500,49500,60500,60500,74000,60500,60500,49500,49500,60500,74000,90500,60500,49500,74000,74000,74000,60500,60500,60500,60500,74000,90500,90500,74000,60500,74000,90500,90500,60500,60500,49500,60500,74000,90500,90500,74000,60500,74000,74000
"jcpenney prom dresses",12600,"United States",0.35,100,,"","","","","","",,,,5400,18100,27100,49500,74000,33100,8100,5400,4400,8100,8100,5400,5400,22200,33100,60500,60500,33100,8100,6600,6600,8100,6600,5400,5400,22200,27100,60500,60500,27100,6600,4400,4400,8100,5400,4400,4400,14800,18100,33100,40500,14800,5400,3600,3600,6600,4400,3600,2900
"casual summer dresses",14200,"United States",1.55,100,43,"","","","","","",1300,1000,1000,1600,4400,6600,9900,9900,12100,12100,9900,5400,2900,1900,2400,3600,9900,14800,18100,22200,27100,27100,22200,9900,3600,2400,1900,2900,9900,12100,18100,22200,33100,27100,22200,9900,4400,2400,2400,2900,9900,12100,18100,22200,27100,27100,27100,12100,5400,2900,2900,3600
"kancan jeans",33100,"United States",0.88,100,,"","","","","","",,,,,2900,3600,4400,4400,4400,3600,4400,6600,8100,8100,6600,5400,6600,8100,8100,8100,8100,8100,8100,12100,12100,14800,14800,12100,14800,14800,22200,18100,12100,9900,12100,22200,22200,27100,27100,22200,27100,27100,33100,27100,22200,18100,22200,40500,49500,49500,40500,40500
"bridal boutique",28400,"United States",1,100,32,"","","","","","",8100,8100,6600,6600,12100,12100,12100,12100,9900,12100,9900,9900,9900,9900,9900,9900,18100,14800,14800,12100,12100,12100,12100,12100,12100,12100,9900,12100,22200,14800,18100,14800,12100,12100,27100,27100,27100,27100,22200,18100,33100,27100,33100,27100,27100,27100,33100,33100,33100,27100,22200,18100
"calvin klein jacket",10600,"United States",1.24,100,32,"","","","","","",,,,,9900,6600,4400,3600,2900,1600,1900,2900,5400,9900,14800,18100,9900,6600,5400,3600,2900,1900,2400,3600,5400,9900,18100,18100,12100,8100,8100,5400,2900,2400,2900,3600,5400,14800,33100,27100,22200,12100,9900,6600,3600,2400,2900,4400,6600,12100,22200,22200
"health insurance companies",27200,"United States",22.1,83,44,"","","","","","",22200,27100,33100,33100,33100,27100,27100,22200,22200,22200,22200,27100,22200,33100,49500,33100,33100,27100,27100,22200,27100,22200,22200,22200,22200,33100,40500,33100,27100,22200,27100,27100,27100,22200,22200,27100,22200,33100,33100,27100,27100,22200,27100,27100,22200,27100,33100,33100,27100,27100,27100,27100
"ram dealer near me",43200,"United States",12.11,46,,"","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22200,22200,18100,22200,27100,27100,27100,33100,40500,40500,40500,40500,49500,49500,49500,49500,49500,49500
"sweet potato nutrition",45100,"United States",0.55,0,57,"","","","","","22200",27100,27100,33100,27100,49500,40500,40500,40500,33100,27100,27100,27100,33100,40500,40500,27100,49500,40500,49500,40500,40500,40500,49500,49500,40500,40500,49500,40500,60500,49500,49500,49500,49500,40500,40500,40500,40500,49500,49500,33100,60500,40500,49500,49500,40500,40500,40500,40500,40500,49500,49500,40500
"buffalo wild wings coupons",17000,"United States",0.24,10,33,"","","","","","33100",33100,27100,27100,27100,33100,27100,27100,22200,22200,22200,27100,27100,27100,27100,27100,33100,33100,27100,27100,27100,22200,22200,27100,27100,27100,27100,27100,33100,27100,27100,27100,22200,18100,22200,22200,22200,22200,22200,18100,22200,22200,18100,18100,14800,14800,14800,14800,18100,18100,14800,18100,18100
"nike coupon code",20300,"United States",0.35,82,44,"","","","","","",,,,,18100,14800,18100,14800,9900,12100,12100,18100,9900,14800,18100,27100,14800,22200,22200,22200,18100,14800,14800,14800,12100,9900,22200,18100,18100,14800,14800,12100,14800,9900,18100,22200,14800,18100,22200,33100,22200,22200,22200,18100,14800,14800,22200,27100,18100,18100,22200,22200
"cake toppers",23500,"United States",0.77,100,48,"","","","","","27100",22200,18100,14800,12100,27100,27100,27100,33100,33100,27100,27100,27100,22200,22200,18100,14800,27100,27100,27100,27100,27100,27100,27100,27100,22200,18100,18100,14800,27100,22200,27100,27100,27100,27100,27100,27100,22200,18100,18100,14800,22200,22200,27100,22200,27100,22200,27100,27100,27100,22200,18100,18100
"adp stock",17900,"United States",5.84,0,38,"","","","","","",,,,,,,,,5400,5400,6600,5400,5400,4400,8100,9900,9900,12100,9900,6600,12100,8100,18100,27100,9900,14800,14800,12100,18100,14800,12100,12100,18100,18100,14800,22200,14800,22200,14800,14800,18100,18100,18100,18100,18100,18100,22200,18100,18100,18100,18100,12100
"2017 jeep wrangler",18000,"United States",2.79,45,46,"","","","","","9900",12100,12100,12100,12100,27100,22200,27100,27100,33100,33100,40500,60500,110000,90500,90500,90500,110000,90500,90500,90500,90500,90500,90500,90500,74000,74000,74000,74000,40500,33100,33100,33100,27100,22200,22200,18100,18100,14800,14800,14800,14800,14800,18100,14800,14800,18100,22200,22200,22200,18100,18100,18100
"used jeep",28300,"United States",3.14,91,,"","","","","","",,,,,,,,,,,,,,,22200,18100,27100,22200,27100,27100,27100,27100,27100,27100,22200,22200,18100,18100,22200,22200,22200,27100,27100,27100,27100,27100,22200,22200,22200,22200,27100,27100,33100,27100,33100,33100,33100,33100,27100,22200,22200,22200
"kohls coupon code",81600,"United States",0.38,83,49,"","","","","","90500",60500,74000,165000,165000,110000,74000,110000,90500,90500,110000,90500,110000,110000,90500,201000,165000,90500,49500,74000,110000,74000,60500,60500,74000,90500,60500,90500,74000,74000,49500,60500,110000,90500,74000,90500,90500,110000,60500,110000,110000,90500,49500,74000,74000,74000,74000,74000,74000,90500,60500,110000,135000
"xom stock",62900,"United States",1.54,0,,"","","","","33100","60500",33100,33100,27100,33100,40500,40500,33100,33100,27100,27100,27100,33100,33100,27100,40500,49500,49500,60500,74000,49500,49500,40500,40500,49500,40500,33100,33100,27100,40500,74000,49500,60500,60500,40500,40500,49500,40500,49500,49500,60500,60500,60500,49500,49500,49500,49500,49500,90500,74000,74000,74000,74000
"davids bridal dresses",18900,"United States",0.97,100,60,"","","","","","",,,22200,9900,49500,301000,135000,40500,27100,22200,33100,27100,27100,27100,49500,33100,22200,27100,33100,135000,49500,18100,27100,49500,74000,60500,49500,33100,33100,22200,22200,18100,14800,14800,14800,18100,18100,14800,12100,9900,22200,18100,33100,14800,12100,14800,27100,22200,14800,14800,18100,14800
"marketing consultant",14300,"United States",9,32,28,"","","","","","",4400,4400,3600,3600,5400,4400,5400,5400,5400,5400,5400,5400,6600,6600,6600,5400,6600,6600,6600,5400,6600,5400,5400,6600,5400,5400,5400,5400,6600,5400,6600,5400,5400,5400,5400,9900,5400,6600,5400,5400,6600,6600,6600,6600,6600,6600,8100,90500,8100,9900,8100,8100
"buy here pay here car lots near me",14400,"United States",6.29,65,19,"","","","","","",2400,4400,3600,3600,4400,6600,6600,6600,8100,5400,3600,3600,4400,9900,12100,5400,6600,9900,9900,6600,12100,8100,9900,12100,12100,9900,5400,5400,8100,12100,18100,22200,12100,8100,12100,22200,12100,12100,12100,18100,12100,12100,18100,18100,14800,12100,14800,18100,18100,14800,12100,8100
"burgundy prom dresses",16300,"United States",0.41,100,42,"","","","","2400","3600",6600,9900,9900,14800,49500,49500,60500,60500,33100,9900,8100,9900,14800,18100,14800,18100,60500,49500,74000,60500,33100,9900,8100,9900,12100,12100,12100,14800,40500,33100,60500,49500,27100,8100,6600,8100,9900,8100,8100,9900,27100,27100,33100,33100,14800,6600,6600,8100,12100,9900,9900,8100
"nio stock price",36600,"United States",3.64,0,,"","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22200,40500,60500,33100,33100,27100,40500,27100,33100,33100,40500,49500
"dresses near me",17800,"United States",0.65,100,39,"","","","","","480",880,720,590,720,1000,1000,1300,1900,1900,1600,1300,1600,2900,2900,2400,2900,2900,3600,3600,5400,6600,4400,4400,4400,6600,8100,6600,6600,6600,6600,12100,14800,12100,8100,9900,12100,14800,14800,12100,14800,9900,12100,18100,22200,22200,14800,14800,14800,22200,22200,18100,22200
"swimsuits for women",142000,"United States",2.44,100,45,"","","","","","",6600,9900,14800,22200,49500,33100,49500,60500,90500,90500,49500,33100,60500,49500,49500,49500,135000,201000,201000,165000,201000,246000,246000,110000,49500,40500,49500,74000,201000,201000,201000,201000,301000,301000,165000,90500,49500,40500,40500,74000,135000,135000,201000,201000,246000,246000,201000,110000,60500,49500,49500,74000
"express coupons",74700,"United States",0.55,86,38,"","","","","","165000",135000,135000,165000,201000,90500,110000,110000,110000,135000,110000,110000,110000,110000,110000,165000,135000,74000,74000,90500,110000,110000,90500,90500,90500,90500,90500,110000,110000,74000,74000,90500,90500,110000,90500,90500,90500,90500,90500,110000,110000,60500,60500,74000,74000,90500,74000,60500,74000,74000,74000,90500,90500
"spinach nutrition",26500,"United States",0.75,0,43,"","","","","","",12100,12100,12100,9900,18100,18100,18100,18100,14800,14800,14800,14800,18100,18100,14800,14800,27100,22200,27100,22200,22200,22200,27100,27100,22200,22200,18100,18100,33100,27100,27100,33100,33100,33100,33100,33100,27100,27100,27100,22200,40500,33100,33100,33100,27100,22200,22200,22200,22200,22200,22200,18100
"buick rendezvous",14300,"United States",1.65,6,,"","","","","","",,,18100,14800,22200,27100,22200,18100,18100,14800,18100,22200,18100,18100,8100,18100,22200,22200,14800,9900,18100,18100,18100,12100,12100,14800,14800,14800,9900,14800,18100,14800,9900,14800,12100,14800,9900,12100,12100,12100,12100,14800,14800,14800,14800,12100,14800,14800,14800,14800,14800,14800
"nutritional yeast",90300,"United States",0.27,100,45,"","","","","","",,40500,40500,33100,60500,60500,60500,49500,49500,49500,49500,49500,49500,49500,49500,49500,90500,60500,74000,60500,60500,60500,90500,110000,90500,90500,74000,90500,165000,110000,135000,110000,90500,90500,90500,90500,90500,90500,74000,74000,135000,90500,90500,90500,74000,74000,74000,74000,90500,90500,110000,90500
"cenlar mortgage",22600,"United States",6.13,7,32,"","","","","5400","6600",18100,9900,12100,14800,14800,12100,18100,22200,14800,8100,8100,22200,33100,18100,8100,5400,22200,27100,33100,9900,5400,8100,14800,27100,27100,14800,18100,22200,27100,14800,18100,18100,14800,14800,22200,18100,18100,22200,18100,14800,18100,22200,18100,33100,22200,22200,22200,27100,22200,27100,22200,14800
"mbot stock",18000,"United States",6.5,0,42,"","","","","","",,,,,,,,,,,,,,,,,3600,14800,5400,1900,3600,18100,8100,6600,12100,14800,12100,8100,,,,5400,8100,5400,3600,4400,8100,4400,4400,3600,110000,22200,8100,4400,3600,2900,4400,2900,9900,4400,2900,40500
"bape jacket",24300,"United States",0.43,100,26,"","","","","","",,,12100,18100,22200,22200,18100,18100,14800,14800,18100,18100,22200,33100,60500,74000,60500,49500,60500,49500,40500,40500,49500,49500,49500,60500,74000,74000,60500,49500,40500,27100,18100,14800,18100,22200,22200,27100,33100,40500,27100,27100,22200,14800,18100,14800,18100,22200,27100,27100,33100,40500
"postmates promo code",199000,"United States",4,32,34,"","","","","","",,,40500,40500,49500,49500,60500,49500,49500,49500,60500,60500,60500,74000,110000,135000,110000,90500,90500,74000,60500,49500,40500,49500,49500,49500,49500,40500,40500,40500,90500,74000,90500,90500,110000,90500,110000,135000,165000,165000,201000,246000,246000,201000,201000,201000,201000,201000,165000,201000,165000,165000
"shorts for girls",15800,"United States",0.96,100,38,"","","","2900","2400","2400",1900,1600,1300,1600,1600,2400,3600,4400,5400,4400,5400,4400,2900,6600,6600,5400,6600,8100,12100,18100,18100,18100,18100,14800,8100,6600,6600,6600,6600,8100,12100,14800,22200,18100,14800,14800,8100,5400,5400,5400,6600,9900,14800,18100,22200,22200,27100,22200,14800,9900,9900,12100
"scrub pants",11200,"United States",1.64,100,30,"","","","","","4400",4400,4400,3600,3600,5400,5400,5400,5400,5400,4400,5400,6600,6600,6600,5400,5400,6600,6600,6600,6600,6600,6600,6600,8100,8100,6600,6600,6600,8100,8100,8100,8100,8100,8100,9900,14800,12100,9900,8100,8100,12100,9900,12100,9900,9900,9900,12100,14800,12100,12100,9900,9900
"gymshark discount code",14900,"United States",1.05,100,46,"","","","","","",,,,880,720,1000,1300,1900,1600,1600,4400,4400,4400,4400,5400,4400,5400,5400,6600,4400,6600,6600,8100,6600,6600,12100,22200,8100,12100,9900,8100,14800,14800,9900,12100,12100,12100,9900,18100,18100,18100,18100,12100,9900,8100,18100,9900,12100,12100,12100,27100,22200
"enb stock",15200,"United States",1.03,0,,"","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14800,22200,18100,18100,14800,14800,12100,12100,14800,12100,14800,14800,14800
"womens ski pants",21400,"United States",1.83,100,33,"","","","","","1300",1900,3600,12100,18100,40500,22200,6600,1000,480,590,1000,1900,5400,9900,27100,49500,74000,40500,18100,2900,1300,1600,2400,3600,6600,12100,33100,60500,74000,40500,18100,3600,1000,1000,1900,4400,6600,14800,33100,60500,74000,40500,18100,3600,1900,1300,2400,3600,6600,12100,33100,60500
"best buy promo code",30200,"United States",2,16,49,"","","","","","",40500,40500,135000,135000,49500,49500,49500,40500,40500,49500,49500,49500,49500,40500,165000,135000,60500,49500,49500,49500,60500,49500,60500,60500,49500,49500,201000,165000,60500,60500,74000,60500,60500,60500,60500,60500,60500,49500,246000,201000,74000,49500,18100,14800,18100,18100,18100,18100,18100,14800,40500,60500
"loan companies",32800,"United States",8.02,85,52,"","","","","","",14800,18100,22200,27100,18100,9900,14800,22200,27100,27100,27100,27100,18100,18100,18100,22200,18100,12100,14800,14800,22200,22200,27100,18100,14800,22200,22200,22200,18100,12100,18100,22200,27100,22200,33100,33100,27100,27100,27100,27100,22200,22200,22200,33100,33100,33100,40500,40500,33100,40500,33100,40500
"rehearsal dinner dress",17000,"United States",1.85,100,35,"","","","","","",14800,9900,8100,6600,18100,18100,18100,14800,14800,14800,14800,14800,18100,12100,8100,6600,18100,18100,18100,14800,14800,14800,14800,14800,14800,12100,8100,6600,14800,14800,18100,14800,18100,14800,18100,18100,18100,14800,9900,8100,18100,14800,18100,18100,18100,14800,18100,22200,22200,18100,12100,9900
"t stock",308000,"United States",3.18,0,49,"","","","","","49500",40500,49500,40500,40500,49500,49500,49500,49500,40500,60500,60500,49500,49500,90500,74000,74000,74000,60500,60500,60500,74000,74000,110000,90500,90500,165000,201000,135000,165000,135000,135000,165000,246000,368000,368000,301000,201000,301000,246000,301000,368000,301000,301000,368000,301000,246000,301000,301000,368000,301000,301000,246000
"vff stock",14000,"United States",3.99,1,34,"","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,14800,40500,22200,14800,9900,9900,14800,8100,9900,12100,8100
"national student loan data system",14700,"United States",6.69,8,36,"","","","","14800","8100",3600,6600,8100,8100,8100,3600,5400,9900,9900,8100,4400,9900,9900,9900,3600,2400,9900,9900,8100,6600,3600,4400,8100,9900,6600,6600,6600,6600,12100,9900,9900,8100,8100,6600,9900,12100,9900,18100,14800,12100,18100,22200,14800,14800,14800,14800,14800,18100,12100,12100,9900,9900
"90s clothes",30800,"United States",0.65,100,33,"","","","","","12100",18100,18100,9900,6600,12100,18100,18100,18100,18100,12100,14800,18100,27100,33100,18100,14800,22200,22200,22200,22200,22200,18100,18100,22200,33100,33100,22200,18100,33100,33100,33100,33100,27100,22200,18100,22200,33100,33100,18100,14800,22200,22200,22200,22200,22200,22200,33100,33100,60500,60500,27100,22200
"ambetter",173000,"United States",7.45,40,35,"","","","","","",,,,,,,,,,,,,40500,49500,74000,110000,165000,110000,135000,90500,90500,90500,74000,74000,60500,74000,135000,165000,201000,165000,,135000,110000,110000,110000,110000,110000,135000,165000,201000,246000,165000,165000,165000,135000,135000,135000,135000,135000,165000,201000,301000
"installment loans",68700,"United States",6.83,3,41,"","","","","","",49500,49500,49500,60500,40500,27100,40500,40500,49500,60500,60500,60500,49500,49500,49500,60500,49500,40500,40500,40500,60500,60500,60500,60500,49500,60500,60500,60500,49500,40500,49500,60500,74000,60500,74000,74000,60500,74000,74000,74000,60500,49500,49500,74000,74000,74000,74000,74000,74000,74000,74000,74000
"progressive home insurance",25000,"United States",8.02,45,43,"","","","22200","27100","33100",18100,14800,18100,18100,18100,18100,22200,22200,27100,22200,22200,27100,22200,18100,12100,6600,18100,18100,22200,14800,12100,14800,22200,22200,22200,18100,14800,14800,22200,18100,27100,27100,27100,27100,27100,22200,22200,22200,18100,14800,22200,22200,22200,27100,27100,27100,27100,27100,27100,27100,22200,22200
"stock market futures for tomorrow",14100,"United States",2.69,5,65,"","","","320","390","1300",880,590,480,720,1900,1600,880,590,590,1900,880,590,720,1600,14800,4400,5400,4400,5400,4400,5400,4400,5400,6600,5400,6600,6600,8100,14800,49500,22200,22200,12100,12100,12100,9900,9900,22200,18100,33100,22200,9900,12100,12100,18100,14800,12100,22200,14800,12100,9900,9900
"bloomingdales promo code",13500,"United States",1.88,56,44,"","","","","","",,18100,27100,40500,22200,18100,18100,14800,18100,18100,18100,14800,14800,14800,40500,33100,22200,14800,18100,12100,18100,14800,18100,14800,14800,12100,33100,27100,18100,14800,14800,14800,18100,14800,14800,14800,14800,14800,27100,33100,18100,12100,12100,12100,14800,9900,12100,8100,8100,9900,18100,27100
"unitedhealthcare insurance",11800,"United States",13.1,72,66,"","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9900,9900,12100,9900,9900,8100,9900,9900,9900,9900,12100,12100,12100,18100,18100,12100
"red bridesmaid dresses",12000,"United States",0.93,100,39,"","","","","","9900",9900,9900,8100,8100,14800,14800,12100,12100,12100,9900,12100,9900,12100,12100,12100,9900,18100,12100,14800,12100,12100,12100,12100,12100,12100,9900,9900,12100,18100,12100,12100,9900,9900,9900,12100,9900,9900,9900,8100,8100,18100,12100,12100,9900,9900,9900,14800,12100,12100,12100,12100,9900
