"Keyword","Avg. Search Volume","Location","CPC","PPC","Keyword Difficulty","Search Volume 3/2015","Search Volume 4/2015","Search Volume 5/2015","Search Volume 6/2015","Search Volume 7/2015","Search Volume 8/2015","Search Volume 9/2015","Search Volume 10/2015","Search Volume 11/2015","Search Volume 12/2015","Search Volume 1/2016","Search Volume 2/2016","Search Volume 3/2016","Search Volume 4/2016","Search Volume 5/2016","Search Volume 6/2016","Search Volume 7/2016","Search Volume 8/2016","Search Volume 9/2016","Search Volume 10/2016","Search Volume 11/2016","Search Volume 12/2016","Search Volume 1/2017","Search Volume 2/2017","Search Volume 3/2017","Search Volume 4/2017","Search Volume 5/2017","Search Volume 6/2017","Search Volume 7/2017","Search Volume 8/2017","Search Volume 9/2017","Search Volume 10/2017","Search Volume 11/2017","Search Volume 12/2017","Search Volume 1/2018","Search Volume 2/2018","Search Volume 3/2018","Search Volume 4/2018","Search Volume 5/2018","Search Volume 6/2018","Search Volume 7/2018","Search Volume 8/2018","Search Volume 9/2018","Search Volume 10/2018","Search Volume 11/2018","Search Volume 12/2018","Search Volume 1/2019","Search Volume 2/2019","Search Volume 3/2019","Search Volume 4/2019","Search Volume 5/2019","Search Volume 6/2019","Search Volume 7/2019","Search Volume 8/2019","Search Volume 9/2019","Search Volume 10/2019","Search Volume 11/2019","Search Volume 12/2019"
"lincoln mkz hybrid",4500,"United States",3.02,43,43,"","","","","","","","6600",4400,4400,4400,2900,3600,2900,3600,2900,2900,3600,4400,2900,2900,2900,2900,2900,3600,2900,2900,2900,3600,2900,3600,4400,2900,2400,"2400","2900","2900",3600,4400,4400,4400,4400,4400,4400,3600,3600,4400,3600,4400,4400,4400,4400,5400,5400,4400,5400,4400,4400
"hardscaping near me",2400,"United States",10.64,53,22,"","","","","","","","",,,30,90,210,320,260,210,170,170,320,260,90,50,140,390,480,1000,880,1000,1000,1000,590,480,480,260,"590","720","1600",2400,2900,1900,2400,2400,1900,1600,880,590,1000,1300,2900,4400,4400,3600,2900,2900,2400,1900,1300,880
"white lacquer desk",1500,"United States",2.07,100,,"","","","","","1900","1600","1600",1300,1300,1900,1600,1600,1600,1600,1600,1600,1900,1900,1600,1900,1600,2400,1900,2400,1900,1900,1600,1900,2400,1900,1600,1600,1600,"2400","1900","1900",1900,1600,1600,1900,1900,1600,1600,1300,1300,1900,1300,1600,1300,1600,1600,1600,1900,1600,1300,1300,1300
"african prom dress",5700,"United States",0.15,100,26,"","","","","","","","",,1900,4400,5400,8100,9900,14800,6600,4400,3600,5400,5400,4400,3600,9900,9900,14800,14800,9900,4400,2900,3600,3600,4400,3600,3600,"8100","12100","14800",14800,8100,3600,2900,2900,4400,3600,2900,2900,6600,8100,9900,9900,6600,4400,4400,3600,4400,4400,3600,3600
"uber eats free delivery",3400,"United States",4.53,23,,"","","","","","","","",,,,,,,,,,,,390,260,320,320,320,390,390,480,320,390,390,480,590,,,"","","",6600,5400,5400,880,1300,880,1600,1000,1300,2400,4400,2400,1300,1300,2900,4400,4400,3600,4400,5400,4400
"keto sweets recipes",1500,"United States",0.94,13,42,"","","","","","","","",,,,,,,,,,,20,40,30,50,140,110,110,140,140,170,170,210,140,210,210,110,"390","480","720",590,590,590,1000,1300,720,590,720,1000,2900,1600,1900,1600,1600,1300,1600,1600,1300,1000,1000,720
"boat loan rates",4400,"United States",7.82,84,46,"","","","","","5400","3600","2400",1600,1900,3600,5400,6600,5400,6600,8100,9900,6600,4400,2400,1900,1900,4400,5400,5400,6600,6600,5400,6600,5400,3600,2900,2400,1900,"4400","5400","6600",5400,6600,6600,5400,3600,2400,1900,1600,1600,2900,3600,4400,5400,5400,6600,6600,6600,3600,2900,2400,2400
"keto desserts cream cheese",4800,"United States",0.33,11,38,"","","","","","","","",,,,,50,70,70,140,140,110,110,110,110,90,210,260,260,320,480,390,480,590,590,880,880,720,"1600","1900","2400",2900,3600,3600,6600,6600,6600,4400,3600,3600,9900,8100,6600,4400,4400,3600,5400,3600,2900,3600,2900,2400
"black computer desk",4100,"United States",1.04,100,56,"","","","","","","3600","3600",3600,4400,4400,4400,3600,3600,3600,3600,4400,5400,4400,4400,5400,6600,6600,5400,5400,4400,4400,4400,5400,5400,4400,4400,5400,5400,"5400","5400","5400",4400,4400,3600,4400,5400,4400,3600,5400,5400,5400,4400,4400,3600,2900,3600,4400,5400,3600,3600,4400,4400
"bed bath and beyond coupon 2019",100,"United States",0.6,78,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,"","","",0,0,0,0,0,0,0,0,30,30,56,85,104,156,127,104,69,156,69,156,104
"r32 gtr for sale",5300,"United States",0.39,66,27,"","","","","","","","880",720,720,880,880,880,880,1300,1000,880,880,1000,1000,1000,1300,2400,2400,3600,2900,2400,2400,2900,2900,2400,2900,2900,3600,"","","3600",4400,4400,3600,4400,4400,4400,4400,4400,5400,5400,4400,5400,5400,5400,6600,5400,5400,5400,5400,4400,5400
"joss and main coupon code",3700,"United States",0.93,86,,"","","","","","","","",,,1600,1900,1900,1900,2400,2400,3600,2900,2900,2900,4400,3600,3600,2900,,,,,,5400,5400,4400,5400,4400,"4400","3600","3600",3600,4400,3600,3600,3600,3600,3600,4400,2900,4400,3600,4400,3600,3600,3600,3600,2900,3600,3600,5400,2900
"traditional marketing",1100,"United States",51.28,1,46,"","","","320","320","390","590","720",590,590,480,590,720,720,720,480,390,390,1000,1000,880,880,1000,1000,1000,880,1000,720,590,880,1000,1000,1000,880,"1000","1000","1000",1000,1000,720,720,880,1000,1300,1000,880,1000,1300,1000,1000,1000,880,1000,1000,1600,1600,1600,1300
"preppy clothes",8100,"United States",1.76,100,45,"","","","","","","9900","12100",8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,6600,6600,8100,9900,8100,6600,8100,8100,9900,9900,8100,6600,"6600","5400","6600",6600,6600,6600,6600,8100,6600,8100,6600,6600,6600,6600,6600,6600,6600,6600,8100,9900,14800,12100,6600,6600
"calorie orange",1200,"United States",1.5,1,,"","","","","","","","",,,,,,,,,,,70,70,50,70,210,170,170,140,110,70,70,70,40,50,40,70,"170","140","140",140,114,76,62,62,720,880,720,1000,2400,1900,1900,1600,1300,880,880,720,880,880,880,1000
"linen clothing",7200,"United States",1.69,100,33,"","","","","","3600","2400","1900",1900,1900,2900,4400,5400,6600,6600,5400,4400,4400,1900,1600,1300,1300,1900,2900,4400,4400,4400,4400,4400,2900,1900,1600,1300,1600,"2900","3600","4400",5400,5400,4400,6600,4400,3600,2900,2400,2400,4400,5400,8100,12100,12100,9900,9900,8100,5400,4400,3600,3600
"boohoo coupon code",3800,"United States",1.78,61,,"","","","","","","","",,,,,,,,,,,,,,,,1900,1600,880,590,480,880,1000,1600,1600,2400,1600,"1300","","1600",2400,1600,1000,2400,3600,1900,1900,2900,2900,2900,2900,3600,2900,3600,3600,4400,4400,4400,5400,4400,3600
"best keto desserts",4300,"United States",0.99,100,39,"","","","","","70","90","50",90,70,140,140,140,140,170,140,210,210,260,210,170,210,480,480,480,590,720,590,720,880,880,880,880,880,"1900","1900","2400",2400,3600,4400,4400,5400,4400,3600,3600,2900,6600,5400,5400,4400,4400,4400,4400,3600,3600,3600,3600,2900
"manatt",2800,"United States",0.58,1,,"","","","","","","","",1600,1600,1900,1900,2400,2400,2400,2400,1900,2400,2400,2900,2900,2400,2900,2900,3600,2900,2900,2900,2900,2900,2400,,,,"","2400","2900",2900,2900,2900,2900,2900,2900,2900,2400,1900,2900,2400,2900,2900,2900,2900,3600,2900,2900,2900,2400,2400
"office storage furniture",1200,"United States",3.26,100,41,"","","","","","","210","260",260,320,590,480,390,390,590,480,590,880,720,1000,880,1000,1300,1300,1300,1000,880,720,880,1600,1000,1000,1000,1000,"1000","1000","1000",880,880,880,1000,1000,880,880,720,1300,1600,1300,1300,1300,1300,1000,1000,1300,1300,1300,1300,1300
"power smokeless grill promo code",1700,"United States",1.32,100,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,"","","",,,,,,,,1600,2400,8100,6600,1900,1000,1300,880,480,390,260,110,210,260
"long cocktail dresses",6900,"United States",1.03,100,28,"","","","","","","2900","2900",4400,3600,4400,3600,3600,2900,2400,1900,2400,2900,3600,4400,5400,4400,5400,4400,4400,4400,4400,3600,3600,4400,6600,8100,12100,8100,"14800","12100","8100",8100,8100,5400,6600,6600,8100,9900,9900,8100,9900,8100,8100,6600,5400,5400,5400,6600,8100,8100,6600,5400
"fran stock",9600,"United States",,0,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,1300,1600,2900,2900,1900,1900,5400,"3600","1600","2400",1300,1600,2900,1600,1600,5400,2400,2900,5400,6600,3600,5400,5400,6600,5400,9900,3600,40500,14800,4400,9900
"stock market for dummies",3100,"United States",1.78,100,35,"","","","","","9900","6600","6600",5400,5400,9900,8100,8100,6600,6600,8100,6600,5400,5400,6600,14800,8100,12100,9900,12100,8100,8100,6600,6600,5400,5400,6600,6600,9900,"12100","8100","4400",3600,3600,2900,3600,3600,3600,3600,2900,3600,4400,3600,2900,2900,2900,2900,2900,3600,2900,2900,2400,2900
"bob brown chevy",3100,"United States",1.67,13,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,"","","",,,,,,,,,,1900,1900,2400,2400,4400,3600,2900,3600,3600,3600,3600,3600
"cheap summer dresses",5700,"United States",0.92,100,36,"","","","","","","1900","1300",1300,1600,4400,8100,12100,12100,18100,14800,9900,4400,1900,1300,1600,1600,3600,6600,9900,12100,14800,12100,8100,2900,1300,880,880,1000,"2900","5400","8100",12100,14800,14800,8100,2900,1600,1000,880,1300,3600,5400,8100,12100,12100,12100,8100,3600,1600,1000,880,1000
"personal finance company",8100,"United States",9.72,20,34,"","","","","","","8100","8100",8100,6600,8100,9900,12100,12100,9900,14800,14800,14800,9900,9900,14800,14800,14800,9900,12100,14800,18100,18100,14800,9900,18100,22200,18100,14800,"14800","12100","12100",12100,12100,9900,12100,9900,8100,9900,8100,8100,8100,9900,9900,8100,8100,8100,9900,9900,8100,6600,5400,5400
"writing desk with drawers",5000,"United States",1.52,100,40,"","1000","1000","720","1600","1300","880","1300",1600,1900,2400,2400,2400,1900,1600,1900,1900,2400,2400,2400,2400,2400,3600,2400,2400,1600,1900,1600,2400,2400,2400,3600,3600,2900,"3600","2900","3600",2400,3600,3600,4400,3600,2900,2900,2900,2900,3600,2900,3600,3600,3600,4400,6600,8100,6600,5400,5400,6600
"used jeep rubicon",3200,"United States",2.37,95,,"","","","","","1900","1600","1600",1300,1300,1600,1900,1900,1900,1900,1900,1900,1900,2900,2400,2400,1900,2900,2900,2900,2900,2900,2900,3600,2900,2900,2400,1900,1900,"2400","2900","2900",2900,3600,3600,3600,3600,2900,2900,2400,2900,2900,2900,3600,3600,3600,3600,3600,3600,3600,2900,2400,2400
"weight loss plan for women",2100,"United States",9,100,51,"","","","","3600","2900","2900","2900",2400,2900,3600,2400,2900,2900,2900,2900,2900,2900,2400,2900,2900,3600,4400,2400,3600,2900,3600,2900,2900,2400,2400,2900,2400,2900,"3600","2400","2900",2900,2900,2900,2900,1900,1600,1600,1300,2400,3600,1900,2400,2400,1600,1900,1900,1900,2900,1900,1300,2400
"bmw i8 roadster price",1700,"United States",2.95,19,,"","","","","","","","",,,,,,,,10,20,20,10,20,30,10,20,20,30,20,40,20,90,70,90,70,390,590,"480","480","390",480,1000,1600,880,1000,1300,1600,1000,1000,1000,1000,1000,1000,1600,2900,2900,2400,1600,1900,1900,1900
"baby pink dress",4500,"United States",0.75,100,33,"","","","","","1300","1600","1900",1000,1000,2400,1900,1900,2400,1900,1600,1900,1900,2900,4400,1600,1600,2900,2900,3600,3600,3600,2900,2900,2900,2900,3600,1900,1600,"3600","2900","3600",3600,4400,2900,3600,3600,3600,3600,2400,2400,4400,4400,5400,5400,5400,3600,4400,4400,5400,5400,2900,2900
"nutrimost",2800,"United States",1.08,80,46,"","","","","","","","",,,33100,33100,33100,33100,40500,27100,27100,27100,22200,22200,14800,14800,27100,22200,22200,18100,14800,9900,9900,8100,6600,9900,6600,4400,"9900","8100","6600",8100,8100,6600,6600,6600,8100,6600,4400,3600,5400,4400,3600,3600,2900,2900,2400,2400,1900,1900,1600,1600
"flowy maxi dress",5500,"United States",0.97,100,35,"","","","","","","","",1000,1000,1900,2900,4400,4400,4400,4400,3600,2900,2400,1900,1600,1300,2900,4400,5400,6600,6600,5400,4400,3600,2400,2400,1600,1600,"2900","4400","5400",6600,5400,5400,5400,4400,3600,2900,1900,1900,4400,4400,8100,8100,8100,6600,6600,6600,5400,4400,2400,1900
"parts geek coupon code",3000,"United States",0.71,40,,"","","","","","","","",1900,1600,4400,6600,5400,4400,1900,2400,6600,9900,5400,2400,2400,8100,8100,4400,1900,1600,5400,,,,,,4400,3600,"4400","4400","2900",6600,8100,3600,2900,5400,6600,1000,1900,4400,3600,3600,1900,1600,2900,2900,2900,2900,3600,3600,2900,3600
"datsun 280z for sale",2500,"United States",0.28,93,,"","","","","","","","",,,,,,,2400,1900,2400,1900,2400,2400,2400,2400,3600,2900,3600,3600,2900,2900,2900,2900,2400,2900,2400,2400,"2400","1900","3600",3600,2900,2400,2900,2400,2400,2400,2400,2400,2400,2900,2900,2400,2400,2400,2400,2400,2900,2400,2400,2400
"bed bath coupon",10000,"United States",0.45,57,,"","","","","","4400","4400","4400",5400,8100,6600,5400,5400,5400,5400,6600,6600,6600,6600,6600,6600,12100,8100,5400,6600,6600,8100,8100,9900,9900,8100,8100,9900,14800,"9900","8100","8100",8100,8100,8100,9900,9900,9900,8100,12100,18100,12100,9900,9900,8100,8100,8100,9900,9900,9900,8100,12100,14800
"victoria secret pink coupons",3300,"United States",0.73,100,,"","","","","","","","",,,3600,3600,2900,2900,3600,2900,5400,5400,2900,6600,14800,22200,5400,5400,4400,4400,4400,4400,6600,8100,5400,6600,14800,22200,"6600","6600","5400",2900,3600,3600,5400,5400,3600,5400,9900,12100,3600,3600,3600,2400,2400,2900,3600,3600,2400,3600,3600,5400
"calvin klein coat",6600,"United States",1.32,100,,"","","","","","","","",,,,,,,,,,,,,,,9900,4400,2900,1000,720,480,720,1600,2400,4400,12100,14800,"","5400","3600",1900,720,590,1000,1600,3600,12100,22200,18100,14800,8100,4400,1300,880,590,880,1600,2900,8100,18100,18100
"fall jackets",8400,"United States",1.95,100,36,"","","","","","","18100","22200",5400,1300,480,590,720,720,590,590,2400,9900,22200,27100,6600,1300,720,720,880,720,720,720,2900,12100,27100,27100,6600,1300,"880","880","1000",1000,590,880,3600,12100,27100,33100,8100,1600,880,1000,1900,1600,1000,1000,3600,14800,27100,40500,6600,1600
"korean clothing brands",2200,"United States",0.77,100,33,"","","","","","","880","880",1000,880,1000,880,880,880,880,880,1000,1000,1300,1300,1600,1300,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1900,1900,"2400","1900","2400",1900,1900,1900,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,1900,1900,2400,2400,2400,2400,2400,1900
"financial economics",2900,"United States",2.61,6,45,"","","","","","","","",1300,1300,1300,1300,1300,1300,1000,880,880,1000,2900,2900,2400,2400,2900,2400,2400,2400,1900,1900,1900,2400,2400,2900,2400,2400,"2400","2400","2400",2400,2400,2400,2900,2900,2900,2900,2900,2900,2900,2400,2900,2900,2900,2400,2900,2900,3600,3600,2900,3600
"tesla model 3 dual motor",1200,"United States",7.86,84,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,"","","",,,,,,,,880,1000,880,720,1000,880,1000,1300,1300,1300,1600,1600,1300,1600
"versace jeans couture",2500,"United States",0.77,100,,"","","","","","","720","720",720,880,880,720,720,720,720,720,720,720,880,880,880,1000,880,1000,1000,1000,1000,880,1000,1300,1000,1300,1000,1300,"1300","1300","1300",1000,1000,1000,1000,1000,1000,1000,1000,1000,1600,1300,1300,1300,1300,1600,2400,2900,3600,4400,4400,4400
"mitsubishi evo 8 for sale",1400,"United States",0.78,52,,"","","","","","","","",,,1000,1000,1000,880,880,720,720,880,880,880,880,720,1000,1000,1000,1000,1000,880,1000,880,880,1300,1000,1000,"1900","1300","1600",1600,1600,1300,1600,1600,1600,1300,1300,1300,1300,1300,1300,1300,1600,1300,1600,1600,1600,1600,1300,1300
"apple vitamins",5100,"United States",1.85,6,40,"","","","","","","","",,,720,720,720,720,720,480,480,590,880,880,880,720,1000,880,880,720,720,480,480,,,,,,"","5400","5400",5400,4400,3600,3600,3600,4400,5400,5400,5400,6600,5400,6600,5400,4400,3600,3600,3600,4400,6600,6600,5400
"weight loss food plan",3000,"United States",6.6,69,57,"","","","","","","1000","1000",880,1000,1900,1600,1600,1600,1600,1300,1300,1300,2400,2900,2400,2900,5400,3600,3600,2900,2900,2900,2900,2900,1900,2400,2400,2900,"4400","2900","2900",3600,2900,2900,2900,2900,2400,2400,1900,2400,4400,2900,3600,2900,2900,2900,3600,2900,2400,2400,2400,3600
"proflowers free shipping",4900,"United States",3.77,100,,"","","","","","","","",,,,,,,,4400,4400,5400,6600,9900,6600,9900,8100,27100,8100,3600,14800,5400,5400,6600,6600,8100,12100,22200,"8100","12100","8100",12100,33100,4400,5400,9900,9900,12100,12100,12100,8100,9900,4400,6600,14800,2400,1900,1900,1900,1900,2400,3600
"mbrx stock",9400,"United States",0.51,0,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,"","","",,,,,2400,1600,2400,2400,4400,2400,3600,2900,49500,18100,8100,6600,6600,4400,4400,3600,3600
"native plant nursery",2600,"United States",1.24,16,48,"","","1000","720","720","590","590","720",590,390,880,1000,1600,1900,2400,1600,1300,1300,1300,1300,880,720,1300,1600,2400,3600,2900,1900,1900,1600,1900,1600,1000,1300,"1600","1900","2400",3600,3600,2400,1900,1900,1900,1900,1600,1300,1900,1900,3600,4400,4400,2900,2400,2400,2400,2400,1600,1300
"costco membership promo code",7300,"United States",1.2,17,41,"","","","","","","","",,,,,1000,1000,1000,1300,1000,1000,1000,880,1000,1300,1600,1600,1300,1300,1600,1600,1600,1600,1900,2400,2900,2400,"2400","1900","1900",1900,1900,1900,1300,2400,3600,3600,5400,4400,4400,5400,6600,6600,6600,6600,8100,8100,8100,8100,9900,9900
"barbour jacket womens",8200,"United States",1.54,100,33,"","","","","","","","",,,4400,1900,1600,1600,1600,1600,1900,2400,2900,5400,6600,6600,8100,5400,5400,4400,4400,2400,2900,4400,6600,12100,33100,22200,"49500","12100","8100",6600,4400,2900,4400,5400,9900,9900,18100,18100,9900,6600,6600,6600,4400,2900,3600,4400,5400,12100,18100,18100
"living spaces coupon",3600,"United States",0.53,100,,"","","","","","","","",2900,2400,2900,2900,2900,2900,2900,2900,3600,3600,3600,3600,5400,4400,3600,2900,3600,2900,3600,3600,4400,3600,3600,3600,4400,3600,"3600","3600","4400",5400,6600,4400,5400,5400,5400,4400,5400,5400,4400,3600,4400,3600,3600,3600,3600,3600,2900,2900,3600,3600
"carbs in orange juice",2500,"United States",1.5,3,24,"","","","","","720","590","720",590,590,880,880,880,880,880,880,880,880,1600,1600,1300,1300,2400,1900,1900,1900,1900,1600,1900,1600,1900,1900,1600,1600,"2400","2400","2900",2400,2900,2400,2900,2400,2400,1900,1900,1900,3600,2900,2900,2900,2400,2400,2400,2400,2400,2400,1900,1900
"bmw 328i price",2700,"United States",1.84,27,,"","","2900","3600","5400","5400","4400","2900",2400,2900,2900,2900,2900,2900,3600,2900,2900,2900,2900,3600,2900,2900,2900,2400,3600,4400,4400,4400,4400,5400,4400,4400,3600,3600,"3600","3600","4400",4400,5400,4400,5400,5400,4400,3600,3600,3600,2900,2400,2900,3600,2900,2400,2900,2400,2400,3600,2400,1900
"low maintenance landscaping",3000,"United States",1.81,22,33,"","","","","","1600","1000","1300",880,590,720,880,2400,3600,3600,2400,1900,1900,1900,1600,880,590,720,880,2400,9900,4400,1600,1300,1900,1600,1000,880,720,"1000","1300","2400",5400,8100,1900,2400,2900,2900,1300,590,590,880,1300,4400,4400,3600,3600,5400,4400,3600,2400,1600,1000
"cadillac wagon",2900,"United States",2.07,12,,"","","","","","","","",2900,2400,3600,2900,2900,2900,2900,2900,2900,2900,2900,2900,2400,2900,2900,2900,2900,2900,2900,2400,2900,2900,2900,2400,2400,2400,"2400","2400","2900",2400,2400,2400,2400,2400,2900,2400,2400,2400,2900,2400,2900,2400,2400,2900,3600,3600,2900,2900,3600,2900
"stillwhite",5900,"United States",1.33,100,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,1300,1300,"2400","2400","2400",2400,2400,2400,2900,2900,2900,3600,2900,2900,5400,4400,5400,5400,5400,5400,6600,6600,6600,6600,6600,6600
"brown bridesmaid dresses",1300,"United States",0.95,100,32,"","","","","1900","1900","1900","1600",1300,1300,2900,2400,2400,1900,1900,1600,1900,1900,2400,1600,1300,1300,2400,1900,1900,1300,1600,1300,1600,1600,1300,1300,880,1600,"1900","1000","1000",1000,880,1000,1300,1000,1000,1000,720,880,1300,1000,1000,1000,1000,1300,1900,1600,1900,1600,1600,1300
"occasion dresses",4300,"United States",1.18,100,33,"","","","","","","4400","2900",2900,2400,3600,4400,5400,5400,5400,4400,3600,4400,5400,4400,2900,1900,3600,3600,5400,4400,4400,3600,4400,4400,4400,3600,3600,2400,"4400","4400","6600",5400,5400,4400,4400,5400,5400,4400,3600,2900,4400,5400,6600,5400,5400,3600,3600,4400,4400,3600,2400,2400
"weeding tool",7800,"United States",0.59,100,35,"","","","","","","","",,,,,,,,6600,5400,3600,2400,1900,1900,1600,1900,2900,4400,8100,8100,8100,6600,4400,2900,2400,1900,1900,"","","",8100,14800,9900,8100,6600,4400,2900,1900,2400,2900,3600,8100,12100,14800,14800,12100,9900,5400,3600,2900,3600
"1200 calorie high protein low carb diet",1500,"United States",1.5,24,47,"","","","","","","","",,,,,,,,,,,30,30,30,20,90,480,590,320,260,320,210,110,140,140,110,90,"1600","2400","2900",2400,1300,1300,880,590,170,590,390,480,2400,4400,2900,2400,2400,880,480,320,140,390,590,720
"pink puffer jacket",4400,"United States",1.13,100,,"","","","","","","","",320,320,480,210,110,70,90,40,90,170,390,880,1300,1600,1000,590,390,260,110,170,320,390,720,1300,3600,5400,"3600","1600","1300",590,320,260,480,720,1300,3600,8100,9900,6600,4400,2900,1000,720,880,1000,1600,2900,6600,12100,12100
"startup business loans",1100,"United States",21.33,86,46,"","","","","","","4400","1600",1600,1600,1900,1900,1900,2400,1900,1900,1900,1900,1900,2400,2400,1600,1900,1900,2323,2323,2323,2323,2323,2323,1900,2323,1900,1554,"1900","1900","1900",1900,1900,1900,1036,1036,847,1036,1036,847,1271,1036,1271,1271,1271,1036,1271,1036,1036,1036,1036,1036
"a1 auto sales",5300,"United States",1.64,12,,"","","","","","","","",3600,3600,4400,5400,4400,6600,6600,5400,4400,5400,4400,3600,3600,2900,4400,5400,5400,3600,3600,5400,5400,4400,3600,3600,5400,4400,"4400","6600","5400",5400,5400,4400,5400,5400,4400,4400,4400,4400,5400,6600,5400,5400,5400,5400,5400,5400,5400,5400,4400,4400
"sell car online",8000,"United States",8.94,86,63,"","","","","","","2400","2400",2400,2400,2900,2900,2900,2900,2900,3600,3600,3600,3600,3600,2900,2900,3600,3600,3600,4400,4400,4400,4400,4400,3600,3600,2900,3600,"3600","3600","3600",3600,4400,4400,5400,5400,5400,4400,4400,4400,5400,6600,8100,8100,8100,8100,9900,9900,8100,8100,8100,8100
"wholesale plant nursery",2200,"United States",1.99,35,36,"","","","","210","210","210","260",210,210,260,480,590,1000,1900,1000,1000,1000,1600,1000,1000,880,1600,1600,1900,2400,1900,1300,1300,1000,880,1300,1300,1000,"1300","1600","1900",1900,1900,1300,1000,1900,1000,2400,1000,880,1300,1900,1900,2400,2900,2400,2900,2400,2400,2400,2400,1900
"folding computer desk",1400,"United States",1.33,100,25,"","","","","","","1000","1000",1000,1000,1300,1000,1000,1000,1000,1000,1300,1600,880,1000,1000,880,1300,1000,1000,1000,880,880,1000,1300,1000,1000,1300,1300,"1600","1000","1000",1000,1000,1000,1300,1600,1000,880,1000,1300,1300,1300,1300,880,1300,1300,1900,1900,1600,1300,1300,1900
"slimfast diet plan",1400,"United States",1.12,100,39,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,"","","1900",1600,590,590,880,5400,590,480,590,1600,8100,880,880,1000,880,880,1300,1000,720,880,590,720
"2015 lincoln mkz",5500,"United States",1.77,18,,"","","","","","","","6600",5400,4400,4400,3600,3600,3600,4400,4400,3600,3600,3600,3600,2900,3600,3600,3600,4400,3600,,,,,,,,,"","","",4400,4400,4400,4400,6600,5400,5400,5400,5400,5400,5400,5400,4400,4400,5400,6600,6600,6600,5400,5400,5400
"vintage wedding gowns",1200,"United States",0.73,100,40,"","","","","","1900","2400","1900",1900,1600,2900,2400,2400,2400,2400,2400,2400,2400,2400,2400,1900,1600,2900,1900,1900,1900,1900,1900,1900,1900,1600,1600,1300,1600,"1900","1600","1600",1300,1600,1300,1600,1300,1300,1300,1000,1000,1600,1300,1300,1000,1000,1000,1600,1600,1300,1300,1000,880
"parker dresses",4800,"United States",2.24,100,34,"","","","","","","","",,,,,8100,8100,6600,5400,5400,5400,5400,4400,5400,4400,5400,5400,6600,8100,6600,5400,4400,4400,4400,4400,4400,3600,"4400","5400","5400",6600,6600,5400,5400,5400,5400,4400,3600,2900,3600,4400,6600,6600,6600,5400,5400,5400,4400,3600,3600,2900
"2013 chevy tahoe",4000,"United States",1.25,28,,"","","","","","","","4400",3600,3600,4400,3600,5400,3600,3600,3600,3600,3600,3600,3600,,4400,4400,4400,4400,3600,3600,3600,4400,3600,3600,3600,3600,3600,"3600","3600","3600",3600,3600,3600,3600,3600,3600,3600,2900,2900,3600,3600,3600,3600,3600,3600,4400,5400,4400,4400,4400,4400
"calorie tracker",9000,"United States",1.97,42,72,"","6600","6600","6600","5400","12100","18100","18100",18100,22200,49500,40500,49500,40500,22200,14800,12100,12100,12100,12100,14800,12100,22200,40500,49500,49500,33100,33100,27100,27100,22200,22200,18100,18100,"33100","22200","27100",27100,22200,27100,33100,22200,18100,18100,12100,12100,18100,9900,9900,9900,8100,8100,8100,8100,8100,6600,6600,6600
"sewell audi",3400,"United States",3.66,30,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,"","","",2900,3600,3600,3600,4400,3600,2900,3600,4400,3600,3600,4400,2900,3600,2900,3600,3600,2900,3600,3600,3600
"msn stock market",3600,"United States",2.38,2,41,"","","","","","","","",,,,,,480,480,720,720,590,590,590,880,720,1000,1300,1000,880,880,880,880,1000,880,1300,1000,1000,"1600","1900","1900",1900,1600,1600,1600,1600,1600,2400,2400,3600,2900,2400,2400,2400,3600,3600,3600,5400,4400,4400,4400,4400
"lowest car loan interest rate",370,"United States",6.43,73,53,"","","","","","170","170","140",110,110,90,70,110,170,140,140,140,170,170,170,170,139,207,207,236,207,207,207,306,236,207,236,236,207,"236","207","236",306,306,306,306,306,306,306,306,306,377,377,377,448,377,377,377,377,377,377,377,306
"zara denim jacket",1300,"United States",0.85,100,,"","","","","","","","",,,,,,,,,590,720,1300,1300,1000,720,880,880,1000,1300,1300,1000,,,1600,1300,1300,1000,"1300","1000","1600",1600,1300,1300,1300,1300,1600,1600,1300,1000,1000,1000,1600,1600,1600,1300,1000,1300,1600,1600,1300,1300
"p and g stock",6300,"United States",,0,,"","","","","","","","",,1900,2400,2400,2400,1900,1600,2400,2400,2400,2400,2400,2400,2400,2400,3600,2900,2400,2400,,,,,,,,"3600","4400","3600",4400,3600,3600,3600,3600,2900,5400,4400,5400,9900,6600,5400,6600,5400,5400,6600,8100,5400,6600,5400,4400
