"Keyword","Avg. Search Volume","Location","CPC","PPC","Keyword Difficulty","Search Volume 3/2015","Search Volume 4/2015","Search Volume 5/2015","Search Volume 6/2015","Search Volume 7/2015","Search Volume 8/2015","Search Volume 9/2015","Search Volume 10/2015","Search Volume 11/2015","Search Volume 12/2015","Search Volume 1/2016","Search Volume 2/2016","Search Volume 3/2016","Search Volume 4/2016","Search Volume 5/2016","Search Volume 6/2016","Search Volume 7/2016","Search Volume 8/2016","Search Volume 9/2016","Search Volume 10/2016","Search Volume 11/2016","Search Volume 12/2016","Search Volume 1/2017","Search Volume 2/2017","Search Volume 3/2017","Search Volume 4/2017","Search Volume 5/2017","Search Volume 6/2017","Search Volume 7/2017","Search Volume 8/2017","Search Volume 9/2017","Search Volume 10/2017","Search Volume 11/2017","Search Volume 12/2017","Search Volume 1/2018","Search Volume 2/2018","Search Volume 3/2018","Search Volume 4/2018","Search Volume 5/2018","Search Volume 6/2018","Search Volume 7/2018","Search Volume 8/2018","Search Volume 9/2018","Search Volume 10/2018","Search Volume 11/2018","Search Volume 12/2018","Search Volume 1/2019","Search Volume 2/2019","Search Volume 3/2019","Search Volume 4/2019","Search Volume 5/2019","Search Volume 6/2019","Search Volume 7/2019","Search Volume 8/2019","Search Volume 9/2019","Search Volume 10/2019","Search Volume 11/2019","Search Volume 12/2019"
"online nutritionist",2400,"United States",5.92,88,19,"","","","","","1300","1300","1300","1000","1000","1600","1600","1600","1600","1300","1600","1600","1600","1900","1600","1600","1600",2400,2400,2400,2400,2900,2400,2400,1900,1900,1900,1600,1600,2400,1900,2400,2400,2400,1900,2400,2400,1900,1900,1900,1900,2400,2400,2400,2400,2400,2400,2900,2400,2400,2400,2400,2400
"disco clothes",5100,"United States",0.65,100,30,"","","","","","","","","3600","2400","4400","3600","3600","3600","2900","1900","2400","2900","3600","4400","2900","2400",3600,3600,3600,3600,2900,2400,2900,2900,3600,4400,3600,2900,3600,4400,4400,3600,2900,2400,2400,2900,4400,4400,3600,2400,3600,4400,4400,3600,3600,2900,4400,5400,9900,8100,6600,4400
"vistaprint code",4000,"United States",1.79,90,,"","","","","","","","","","","","","","","","","","","","","","",,,5400,5400,4400,4400,3600,4400,4400,4400,4400,4400,3600,4400,5400,4400,4400,3600,3600,4400,4400,4400,4400,4400,3600,2900,4400,4400,5400,3600,3600,4400,4400,4400,3600,3600
"ralph schomp honda",1900,"United States",2.25,15,,"","","","","","","","","","","","","","","","","","","","","","",3600,2400,2900,1900,2400,2900,2900,2900,2400,2400,2400,2400,,,,1900,2400,2400,2400,2400,1900,1900,1600,1900,1900,1900,1900,1900,1900,1900,2400,2400,1900,1900,1900,1900
"red mini dress",7000,"United States",1.32,100,46,"","","","","","","","","","","","","2400","2900","2900","2400","2900","2900","3600","5400","5400","6600",5400,4400,4400,4400,2900,2400,2900,4400,6600,8100,8100,8100,8100,5400,5400,5400,5400,4400,5400,6600,9900,8100,5400,5400,6600,5400,5400,5400,4400,4400,5400,6600,12100,12100,8100,8100
"nursing tank tops",8500,"United States",1.48,100,32,"","","","","","8100","6600","5400","6600","6600","8100","8100","9900","9900","9900","8100","9900","8100","8100","6600","6600","6600",8100,8100,8100,8100,9900,9900,9900,8100,6600,8100,8100,8100,9900,9900,9900,9900,9900,8100,8100,8100,8100,6600,6600,8100,9900,9900,9900,9900,9900,9900,8100,8100,6600,6600,6600,6600
"eyes stock",4100,"United States",1.64,1,,"","","","","","","","","1900","3600","1900","6600","4400","3600","3600","5400","6600","3600","2900","4400","4400","6600",3600,9900,5400,4400,,,2900,2900,3600,5400,5400,14800,8100,9900,8100,3600,6600,5400,4400,5400,5400,4400,5400,6600,4400,3600,5400,5400,5400,4400,2900,3600,3600,3600,4400,2900
"easy keto pancakes",1100,"United States",2.19,2,,"","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,1900,1600,1600,1300,1000,1000,1300,1300,1000,880,720,590
"used mclaren",3200,"United States",0.98,60,,"","","","","390","320","320","390","390","390","480","390","480","480","590","590","720","880","720","720","720","880",1000,880,880,1000,1600,1600,1600,1900,1600,1600,1900,1900,1900,1600,1900,1900,1900,1900,2400,2400,2400,2400,1900,2400,2900,2400,2900,2900,2900,3600,3600,4400,3600,3600,3600,2900
"sustainable clothing brands",11300,"United States",2.06,100,40,"","","","","480","720","590","480","320","390","390","720","720","880","880","390","390","390","390","590","720","590",720,720,880,1000,880,590,720,880,1000,1300,1600,1600,1600,1600,1900,2400,2400,1900,2400,2900,2900,4400,5400,5400,6600,6600,8100,12100,9900,9900,12100,12100,14800,14800,14800,14800
"free pizza codes",2700,"United States",0.91,33,56,"","","","","","","","","","","","","","","3600","4400","1600","1300","1900","4400","2900","2900",4400,4400,4400,3600,3600,4400,6600,5400,3600,4400,4400,6600,6600,4400,4400,4400,5400,4400,5400,5400,5400,3600,2900,2400,4400,3600,1600,1600,2900,2900,2400,2900,4400,2400,1600,2400
"grey sweater",5400,"United States",1.4,100,30,"","","","","","","2900","4400","5400","5400","4400","2900","1900","1900","1600","1300","1900","2900","3600","5400","6600","6600",4400,3600,2900,1900,1900,1600,2400,3600,4400,6600,8100,8100,5400,3600,3600,2400,1600,1600,1900,3600,4400,8100,8100,8100,5400,4400,3600,2400,2400,1900,2900,4400,6600,9900,12100,9900
"nutritional value of corn",8000,"United States",1.48,1,52,"","","","","6600","6600","5400","4400","4400","3600","5400","4400","4400","4400","6600","6600","8100","8100","8100","5400","5400","4400",6600,5400,6600,8100,8100,9900,12100,12100,9900,6600,6600,6600,9900,8100,8100,8100,9900,9900,12100,9900,8100,6600,5400,5400,8100,6600,6600,8100,8100,9900,9900,9900,8100,8100,6600,6600
"direct unsubsidized loan",5000,"United States",10.86,8,40,"","","","","","","","","","","","","","","","","","","","","","",4400,2900,4400,5400,5400,5400,8100,8100,2900,2400,2400,2900,4400,2900,4400,5400,5400,5400,8100,8100,3600,2400,2400,2900,4400,3600,5400,5400,5400,5400,8100,9900,3600,2900,2900,3600
"etsy discount code",2600,"United States",1.07,100,,"","","","","","720","720","720","1300","1300","880","880","720","880","880","880","880","1000","1000","1000","1600","1900",880,880,1000,1000,1000,1000,1300,1300,1600,1600,2900,2900,1600,1600,1600,1900,1600,1900,1900,1900,2400,2400,4400,4400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,3600,4400
"sunshine motors",1300,"United States",2.1,3,,"","","","","","","","","","","","","","","","","","1300","1000","1300","1000","1000",1300,1600,1600,1300,1300,1300,1300,,,,,,,,,1000,1300,1300,1300,1300,1000,1300,1000,1000,1300,1300,1600,1300,1300,1600,1300,1300,1300,1300,1000,1300
"disney world vacation packages 2019",5400,"United States",1.18,41,,"","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,12100,9900,8100,5400,5400,5400,5400,3600,2900,2900,2900,1900
"low carb chocolate chip cookies",2900,"United States",0.63,88,29,"","","","","","","1300","1300","1300","1300","1900","1900","1600","1900","1900","1600","1600","1900","1600","1900","1600","1900",2900,2400,2900,2400,2400,1900,2400,2900,2400,2900,2400,2900,4400,3600,3600,3600,2900,2900,2900,3600,3600,2900,2900,2900,5400,3600,3600,2900,2400,2400,2400,2900,2900,2400,1900,2400
"auto choice",2900,"United States",1.39,20,,"","","","","","","","","","","","","","","","2400","2400","2400","2900","2900","2400","2400",2400,2900,2900,2400,2400,2400,2900,2400,1900,2400,2400,1900,2400,2400,2900,2900,2900,2900,2900,2900,2900,2400,1900,1900,2900,2900,3600,2900,2900,2900,2900,2900,2900,2900,2900,2400
"oversized jean jacket",10400,"United States",1.17,100,33,"","","","","","","","","","","","","","","2400","2900","4400","5400","8100","8100","8100","8100",9900,8100,9900,8100,8100,6600,6600,8100,8100,9900,9900,9900,9900,9900,12100,9900,6600,5400,6600,8100,9900,12100,12100,9900,8100,8100,12100,9900,6600,6600,9900,9900,12100,12100,14800,14800
"carine roitfeld",5100,"United States",0.91,60,,"","","","","","","","","","","","9900","9900","5400","5400","6600","5400","3600","22200","9900","5400","5400",5400,,,,,,3600,2900,8100,3600,2900,3600,3600,3600,2900,2900,2900,2400,2900,2900,6600,3600,2400,2400,3600,5400,2900,5400,8100,8100,4400,4400,6600,5400,3600,3600
"sebring convertible",2200,"United States",0.99,25,,"","","","","","1900","1900","1900","1600","1600","1600","1900","2400","2900","1900","1000","1900","2900","2900","1900","880","1000",1600,1900,2400,1900,1900,1900,2900,2400,1600,,1300,1000,1300,1600,1900,1600,1900,2400,1900,1900,1600,1600,1300,1000,1600,1900,2900,1900,2400,2400,2900,2900,2400,1900,1900,1600
"kaplan promo code",1900,"United States",10.98,26,19,"","","","","","","","","","","1900","1600","1300","1300","1600","1300","1600","1900","1600","1600","1300","1300",1900,1600,1600,1300,1600,1600,1600,1300,1300,1000,1600,1600,2400,1600,1600,1600,1900,1600,1600,1900,1600,1900,1300,1600,2400,1900,1900,1900,2400,2400,2900,1900,1600,1600,1300,1600
"capital one auto finance customer service",3800,"United States",14.09,2,,"","","1300","720","720","1900","1900","1000","720","1000","1900","3600","2900","880","720","1600","2400","3600","1900","1300","2900","4400",2400,1300,1300,1900,2900,2400,2400,2900,2900,2900,2400,2900,2400,2400,2900,2900,1900,3600,3600,3600,2400,4400,3600,2900,4400,3600,3600,2900,4400,3600,3600,4400,4400,4400,2400,4400
"best medical insurance",1300,"United States",11.06,70,53,"","","","","","","590","720","880","720","720","590","720","720","720","720","720","880","880","1000","1000","880",880,720,720,720,720,720,880,880,720,1000,1300,880,1000,880,880,880,880,880,1000,1000,1000,1600,1300,1300,1300,1300,1300,1300,1000,1000,1300,1300,1300,1600,1600,1300
"harry potter baby clothes",5300,"United States",0.66,100,32,"","","","","","","","","1600","1600","2400","2400","2900","2400","2400","1900","2400","2900","2900","2900","2900","3600",4400,3600,4400,3600,3600,3600,3600,3600,3600,3600,3600,3600,5400,5400,5400,4400,5400,5400,6600,6600,6600,5400,5400,5400,6600,5400,5400,4400,4400,5400,5400,6600,6600,5400,4400,4400
"monoprice promo code",5800,"United States",2.24,57,38,"","","","","","","","","6600","9900","6600","5400","4400","2900","3600","5400","6600","8100","6600","6600","8100","9900",8100,6600,6600,6600,5400,5400,6600,6600,5400,6600,12100,9900,8100,6600,8100,6600,6600,5400,6600,6600,5400,5400,8100,8100,8100,6600,6600,5400,5400,5400,5400,5400,4400,4400,5400,8100
"sugar free pudding keto",300,"United States",0.92,100,28,"","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","40",110,70,90,110,140,170,140,170,170,210,260,170,170,139,170,207,306,377,566,566,448,377,306,207,566,566,377,306,377,377,236,207,207,170,139,113
"bed bath and beyond promo code",5100,"United States",1.1,37,39,"","2400","2900","2400","3600","3600","2900","2900","6600","8100","4400","3600","3600","3600","3600","3600","3600","3600","3600","2900","6600","8100",4400,3600,4400,3600,4400,4400,5400,5400,4400,4400,9900,9900,5400,3600,5400,4400,4400,4400,4400,5400,4400,4400,9900,9900,5400,4400,4400,4400,4400,4400,4400,4400,3600,3600,8100,9900
"financial solutions",3200,"United States",5.64,51,13,"","","","","","","1000","1000","1000","880","1300","1600","1600","1600","1300","1600","1600","1600","1600","1600","1300","1600",1900,1900,1900,1900,1900,1900,2400,2900,1900,1900,1900,1600,2400,2400,1900,2400,2900,2900,2900,3600,2900,3600,3600,2400,3600,2900,3600,3600,2900,2900,3600,3600,3600,3600,2900,2400
"residential construction",2800,"United States",4.17,17,30,"","","","","","","1000","1000","1000","1300","1600","1600","1900","1900","1600","1600","1600","1600","1900","1900","1600","1300",1900,1900,1900,2400,1900,1900,1900,2400,6600,8100,18100,12100,14800,9900,2900,4400,4400,2900,4400,3600,3600,4400,4400,3600,4400,3600,2400,2900,2400,2400,2900,2900,2900,2900,2400,2400
"dvf wrap dress",4400,"United States",4.84,100,50,"","","","","","5400","9900","8100","5400","3600","3600","5400","5400","4400","4400","4400","4400","3600","4400","3600","3600","3600",4400,4400,5400,5400,5400,4400,4400,4400,4400,3600,3600,3600,4400,3600,5400,4400,5400,5400,4400,4400,4400,4400,2900,3600,4400,4400,5400,8100,5400,4400,4400,3600,3600,3600,2900,2900
"cheap flights today",1600,"United States",1.26,61,32,"","","260","320","390","320","320","480","480","590","480","590","720","590","720","590","880","1000","1000","1000","1000","1300",1000,1000,1600,1300,1300,1300,1300,1600,1300,1000,1300,1300,1300,1300,1900,1300,1600,1600,1900,1600,1300,1300,1600,1600,1600,1600,1900,1600,1900,1600,1900,2400,1300,1600,1300,1600
"airbus stock price",2100,"United States",3.3,1,,"","","","","","","","","","","","","","","320","480","480","320","320","320","390","720",720,590,480,320,,,,,,720,720,590,880,720,480,590,480,480,480,320,320,480,390,590,590,1000,4400,1900,1900,1900,2900,1600,1300,2900,2400,3600
"black jean skirt",7000,"United States",1.16,100,,"","","","","480","480","590","590","320","480","480","590","590","720","720","720","880","1000","1300","1600","1300","1300",1600,1600,1900,2400,2400,2900,4400,5400,6600,6600,5400,5400,4400,4400,5400,5400,5400,5400,6600,8100,8100,8100,5400,5400,4400,4400,5400,6600,6600,6600,9900,9900,9900,8100,6600,6600
"all inclusive vacations with airfare under 500",3500,"United States",2.12,73,26,"","","","","210","140","140","140","210","260","480","480","390","480","480","390","320","320","320","480","880","1300",2900,2900,3600,2400,2400,2900,2400,1900,1600,2400,2900,4400,8100,8100,6600,5400,5400,6600,5400,5400,3600,2900,2900,4400,6600,5400,5400,3600,3600,3600,2900,2900,1900,1900,1900,2900
"rost stock",5700,"United States",,0,,"","","","","","","","","","","","","","","","","1600","4400","1300","1300","2900","1600",1900,2400,2400,1900,4400,2400,,,,,,4400,4400,3600,9900,3600,8100,4400,2900,12100,5400,5400,8100,4400,3600,2900,9900,4400,6600,3600,4400,12100,3600,3600,9900,4400
"saleen mustang for sale",4600,"United States",0.8,96,,"","","2900","2900","2900","3600","3600","2900","2400","2400","2900","2900","3600","3600","3600","3600","3600","2900","2900","2900","3600","3600",4400,4400,4400,4400,4400,4400,4400,3600,3600,3600,3600,3600,3600,3600,4400,4400,4400,4400,4400,5400,4400,3600,3600,3600,4400,3600,4400,4400,5400,5400,5400,5400,4400,4400,4400,4400
"institutional investor",7200,"United States",12.41,7,41,"5400","5400","4400","4400","5400","4400","4400","8100","4400","4400","4400","4400","5400","4400","5400","4400","4400","4400","6600","8100","5400","5400",5400,6600,6600,6600,6600,6600,6600,6600,6600,8100,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600,8100,6600,6600,6600,6600,6600,8100,8100,6600,6600,6600,8100,9900,6600,6600
"plus size white summer dress",2100,"United States",1,100,50,"","","","","","","","","","","","","","","","","","","","","","",,,3600,2900,3600,4400,3600,1900,720,590,390,320,1300,1600,2400,3600,4400,4400,2900,1300,590,480,390,390,1300,1900,2900,3600,4400,3600,4400,1900,720,590,480,480
"top 10 women's online clothing stores",8200,"United States",1.85,100,36,"","","","","","","","","","","140","170","170","170","210","170","210","260","320","320","590","590",1300,2400,4400,5400,5400,5400,5400,5400,5400,5400,5400,5400,6600,6600,6600,6600,5400,5400,5400,5400,6600,8100,5400,6600,8100,6600,9900,8100,8100,9900,9900,8100,6600,9900,8100,5400
"steelcase think chair",1700,"United States",4.67,100,37,"","","","","","","","","1300","1000","1000","1300","1300","1000","1000","1000","1000","1300","1300","1300","1300","1300",1600,1600,1600,1300,1600,1600,1300,1600,1300,1600,1300,1300,1600,1600,1300,1600,1600,1600,1600,1900,1600,1600,1600,1600,1600,1600,1900,1600,1900,1600,1900,1900,1600,1900,1900,1600
"majestic colonial",1800,"United States",2.38,40,,"","","","","","","","","","","","","","","","","","","","","","",,,2900,2400,1900,1900,1600,1600,1000,880,1300,1600,2900,2400,,2400,1900,1900,2400,1900,1600,1900,1600,1900,3600,2400,2900,1900,2900,2400,1000,1000,720,880,1000,1300
"used cadillac cts",5600,"United States",2.74,65,27,"","","","","","5400","4400","4400","4400","3600","4400","5400","5400","4400","4400","4400","3600","4400","4400","4400","4400","4400",5400,5400,6600,5400,6600,6600,6600,6600,5400,5400,5400,5400,6600,6600,6600,6600,6600,6600,6600,6600,5400,5400,5400,5400,6600,6600,6600,6600,5400,5400,5400,5400,5400,5400,4400,4400
"apply for student loan",6500,"United States",17.71,82,51,"","","590","590","720","1000","480","590","590","720","1300","3600","3600","4400","5400","5400","6600","8100","5400","5400","6600","6600",9900,5400,6600,6600,8100,6600,9900,12100,5400,5400,5400,6600,8100,4400,5400,6600,6600,6600,9900,9900,5400,5400,5400,6600,8100,5400,5400,6600,6600,6600,9900,9900,5400,4400,4400,5400
"target coupons 2019",5000,"United States",0.2,62,,"","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,9900,8100,2900,2900,2400,3600,1900,1900,6600,3600,9900,6600
"expedia all inclusive",6800,"United States",0.18,24,,"","","","","","","","","","","","","","12100","18100","18100","14800","9900","8100","9900","12100","8100",14800,12100,18100,14800,8100,6600,8100,12100,5400,4400,4400,6600,12100,6600,4400,6600,9900,9900,9900,6600,6600,6600,5400,6600,12100,9900,9900,8100,8100,8100,5400,3600,3600,5400,4400,3600
"used cars near me under 4000",2200,"United States",3.08,76,25,"","","","","","","","","","","390","170","320","480","590","210","210","590","720","1000","590","590",720,1000,1600,1000,1000,1300,1000,1600,1000,,,1000,1600,1600,1900,1600,1600,1900,3600,2900,2900,1900,1600,1600,2900,2900,2400,2400,2400,2400,2900,2900,1600,1600,1300,1300
"american eagle clothing",8600,"United States",0.52,100,,"","","4400","3600","5400","6600","4400","4400","6600","6600","3600","2900","3600","2900","3600","3600","4400","5400","4400","4400","12100","9900",5400,5400,6600,5400,6600,5400,6600,8100,5400,6600,12100,12100,5400,4400,5400,5400,5400,5400,6600,8100,5400,6600,12100,9900,5400,4400,6600,6600,6600,8100,9900,9900,8100,8100,14800,14800
"axxa stock",4100,"United States",8.97,1,,"","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,6600,5400,4400,3600,4400,3600,2900,2900,6600,3600,3600,2400
"cheap plus size formal dresses for weddings",2700,"United States",0.88,100,36,"","","","","","","","","","","","","","","","","","90","110","90","30","70",90,90,110,140,170,140,210,170,320,260,210,260,480,480,480,590,590,590,590,880,720,480,590,480,880,590,880,1600,1900,2400,3600,4400,5400,4400,3600,2900
"bad credit loans near me",8300,"United States",5.34,23,49,"","","","","","","","","","720","480","590","1000","1000","880","880","1300","1900","4400","3600","4400","4400",4400,3600,4400,5400,5400,6600,8100,8100,5400,6600,8100,8100,6600,3600,4400,6600,9900,9900,8100,9900,9900,12100,8100,6600,5400,4400,5400,8100,8100,8100,9900,8100,8100,9900,9900,14800
"audi a3 2016",6700,"United States",4.02,22,,"","","","","","","","","","","","9900","9900","9900","9900","8100","8100","8100","8100","12100","12100","9900",8100,8100,6600,6600,5400,5400,5400,4400,4400,4400,3600,3600,3600,3600,4400,4400,3600,3600,4400,4400,4400,4400,4400,4400,5400,5400,6600,6600,6600,6600,8100,8100,6600,6600,6600,8100
"plus size dressy jumpsuits",1700,"United States",0.87,100,46,"","","","","","","","","140","110","210","210","260","390","320","260","260","320","260","320","320","320",720,720,720,590,590,480,590,590,720,880,720,590,1000,1000,1300,1000,1300,1300,1600,1600,1300,1600,880,590,1300,1600,1900,1900,1900,1600,1900,2400,1900,1900,1600,1300
"audi used cars",2200,"United States",5.49,63,41,"","","","","","1300","1000","1000","880","880","1000","1000","1300","1300","1300","1300","1300","1300","1000","1900","1900","1600",1600,1600,1600,1900,1900,1600,1900,1900,1900,1600,1600,1600,1900,1900,1900,1900,1900,1900,1900,2400,1900,1900,1900,1900,2400,2400,2400,1900,2400,2400,2400,2400,2400,2400,1900,1900
"wayfair desk chairs",1600,"United States",1.45,100,,"","","","","","","","","","320","390","390","320","320","260","320","480","720","590","480","590","720",720,590,720,720,590,720,1000,1000,1000,1000,1000,1000,1300,880,1000,880,880,1000,1300,1600,1600,1300,1600,1300,1900,1300,1600,1300,1300,1600,1900,2400,1600,1600,1900,1600
"ikea discount code",1300,"United States",0.27,46,41,"","","","","","","","","720","590","720","590","590","880","720","720","720","880","880","720","880","720",880,590,590,590,880,720,720,880,880,590,1000,1300,1300,1300,1000,1300,1300,1300,1600,1900,1300,1000,1300,1600,1300,1000,1000,1000,1300,1300,1600,1900,1300,1300,1300,1600
"delta vacation packages",5700,"United States",0.64,20,,"","","","","","","1000","3600","6600","6600","8100","2900","1900","1600","6600","5400","1900","2900","4400","1900","1600","1600",2900,2900,2900,2400,2400,2400,2900,2400,2400,2400,2400,2400,4400,3600,3600,2900,2400,2900,2900,2900,2900,2400,2400,2400,4400,3600,4400,4400,6600,9900,8100,5400,4400,5400,6600,5400
"mass market",2800,"United States",6.69,3,40,"","","","","","","","","","","","","1000","880","720","590","1300","1600","4400","4400","3600","2900",3600,4400,4400,3600,2900,1900,2400,2900,4400,4400,3600,2900,3600,4400,3600,3600,3600,2900,1600,1900,3600,4400,2900,2900,2900,3600,2900,2900,2900,1900,1900,1900,3600,4400,2900,2900
"usaa car loan rates",3100,"United States",2.54,27,,"","","","","","","","","1300","1300","1600","1600","1600","1600","1600","1900","1900","1900","1600","1900","1900","2400",2400,1900,2400,1900,2400,2400,2400,2400,2400,2400,1900,2400,2900,2900,2900,2400,2400,2400,2400,2400,2900,2400,1900,2400,1900,2400,2400,2400,3600,3600,3600,4400,3600,3600,2900,3600
"plus size spring dresses",3800,"United States",1.22,100,46,"","","","","","","110","90","110","260","1600","4400","9900","4400","1300","390","260","110","210","210","320","480",2900,6600,18100,14800,3600,720,390,210,260,210,260,590,3600,6600,14800,8100,3600,720,390,140,140,170,170,480,3600,6600,14800,14800,2900,720,320,260,210,320,390,720
"jasmine rice nutrition",4700,"United States",0.04,1,23,"","","","","","","","1900","2400","2400","4400","2900","2900","3600","3600","2900","2400","2900","3600","2900","1900","1900",5400,3600,4400,3600,3600,3600,4400,4400,3600,3600,3600,2900,6600,4400,5400,5400,4400,4400,5400,5400,5400,4400,3600,3600,8100,5400,5400,5400,4400,4400,4400,4400,4400,3600,3600,3600
"long shirt dress",5300,"United States",1.07,100,37,"","","","","3600","3600","3600","4400","4400","4400","3600","3600","4400","4400","4400","4400","4400","4400","4400","4400","4400","4400",3600,4400,5400,6600,6600,6600,6600,5400,4400,5400,3600,3600,3600,3600,4400,5400,6600,6600,6600,5400,5400,4400,3600,3600,3600,3600,5400,5400,6600,6600,6600,6600,6600,5400,4400,3600
"ikea computer table",1500,"United States",0.91,100,,"","","","","","","590","590","590","720","720","720","590","720","880","880","880","1000","1600","1600","1600","1900",1900,1300,1300,1300,1300,1300,1900,1900,1300,1600,1600,1300,1600,1300,1300,1300,1300,1300,1600,1600,1600,1300,1300,1300,1300,1300,1300,1300,1300,1300,1900,2400,1900,1600,1600,1600
"all inclusive european vacations",1500,"United States",2.78,68,52,"","","","","1300","1000","1000","1000","1000","1000","1900","1900","1600","1000","1300","1600","1300","1300","1900","1600","1600","1600",3600,2400,1900,1600,1300,1600,1900,1600,1600,1600,1600,1900,3600,2400,1900,1900,1900,2400,2400,1900,1600,1600,1600,1600,2400,1900,1900,1600,1600,1900,1600,1300,1300,1300,1000,880
"keto mcdonalds breakfast",1700,"United States",4.23,1,19,"","","","","","","","","","30","70","90","70","90","110","90","70","70","110","110","140","110",170,170,260,320,320,260,390,390,390,390,390,260,590,590,880,1000,1300,1300,1600,1600,1300,1300,1300,1000,2400,1900,1900,1600,1900,1600,1900,1900,1900,1900,1600,1000
"porsche cayenne 2010",530,"United States",0.7,63,,"","","","","","","","","","","","","","480","480","390","480","590","480","480","380","380",480,480,480,480,480,380,480,580,380,480,480,380,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,580,720,580,580,580,480
"mohnish pabrai",2500,"United States",3.09,2,46,"","","","","","","","","","","","","","","","","1600","1900","1600","1300","2400","2900",4400,3600,2900,3600,3600,2900,2900,2400,2400,2900,2400,2900,3600,2900,2400,2400,3600,2900,2900,3600,2400,2400,2400,2400,2400,2400,2400,1900,3600,2900,2400,2400,2400,2400,2400,2400
"bmw 650i for sale",3000,"United States",1.63,61,,"","","","","","","","","","","","","","","","","","","","","","2900",2900,2900,3600,4400,3600,2900,3600,3600,3600,2900,2900,2900,2900,3600,3600,3600,3600,3600,3600,3600,2900,2900,2900,2400,2900,2400,3600,3600,3600,3600,3600,2900,2900,2900,2400,2400
"investment property mortgage rates",4300,"United States",10.91,86,39,"","","","","","1300","720","720","720","720","880","1000","1300","1600","1300","1300","1600","1600","2900","2900","2400","1900",2400,1900,2900,2900,2400,2400,2900,2900,2900,2900,2400,2400,3600,2900,3600,3600,2900,2900,2900,2900,2400,2400,1600,1900,2900,2900,4400,4400,4400,4400,5400,6600,5400,5400,3600,2900
"wedding gowns near me",1700,"United States",1.05,100,,"","","","","","110","140","90","110","90","210","210","260","260","320","480","720","720","880","880","720","590",1000,1000,1000,1000,1000,1300,1000,1000,1000,1300,1300,1000,1900,1300,1000,1000,1300,1600,1900,1600,1900,1600,1300,1300,1900,1600,1900,1600,1600,1900,1900,1900,1900,1600,1600,1600
"torrid wedding dresses",3300,"United States",0.54,100,,"","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,590,720,720,880,880,1000,1300,1300,1000,880,880,1600,1000,4400,6600,2900,2900,3600,4400,3600,3600,2900,2900
"used mini cooper for sale",5000,"United States",3.34,100,,"","","","","","","","","","","","","","4400","4400","4400","4400","5400","5400","4400","2400","2400",2900,2900,3600,2900,3600,2900,3600,4400,4400,4400,4400,4400,5400,5400,6600,8100,6600,8100,8100,6600,4400,6600,4400,2900,2900,2900,2900,3600,5400,5400,6600,8100,6600,5400,5400,5400
"under armour stock price",5500,"United States",7.44,1,,"","","","","","","","","","","","","","","12100","12100","9900","9900","8100","9900","12100","14800",14800,27100,18100,14800,12100,12100,9900,14800,9900,9900,12100,9900,12100,12100,9900,9900,9900,9900,6600,6600,8100,6600,6600,5400,6600,6600,5400,5400,5400,5400,5400,4400,4400,4400,8100,5400
"cheap trendy women's clothing",5300,"United States",1.21,100,38,"","","","","","720","720","720","590","590","480","590","590","590","720","590","480","590","880","2400","2900","2900",4400,4400,5400,3600,3600,3600,3600,3600,3600,4400,5400,5400,5400,6600,5400,5400,4400,4400,3600,4400,4400,3600,4400,3600,5400,5400,8100,6600,5400,5400,5400,4400,5400,4400,4400,3600
"bmw b58",2300,"United States",1.55,16,,"","","","","","260","260","320","260","390","390","590","390","390","480","320","320","390","480","390","","",,,480,480,480,390,480,590,480,590,480,480,590,720,,720,720,880,1000,1000,1000,1000,880,1600,5400,1900,1900,1600,2400,1300,1600,4400,1900,1900,1900,1900
"bmw z4 for sale",6300,"United States",1.22,61,35,"","","","","","","","","4400","4400","4400","5400","5400","6600","6600","6600","6600","5400","5400","4400","4400","3600",4400,5400,6600,6600,8100,6600,6600,6600,5400,5400,5400,4400,5400,6600,6600,6600,8100,8100,8100,8100,5400,5400,4400,4400,5400,5400,6600,6600,8100,6600,6600,6600,6600,6600,5400,5400
"small suv for sale",3100,"United States",6.08,89,,"","","","1600","1300","1000","1000","1300","1300","1000","1300","1300","1900","1600","1900","1600","1900","1900","1900","1900","1900","1000",1900,1900,2400,1900,1900,1600,1600,1300,1900,1900,1600,1300,2400,2400,2900,2400,1900,1900,2400,2900,2900,2900,2900,2400,2900,3600,3600,2900,2900,2900,3600,3600,2900,2900,2900,2900
"2017 honda civic ex",4200,"United States",3.51,30,,"","","","","","","","","","","","","70","90","110","140","210","320","720","4400","8100","9900",14800,14800,14800,14800,18100,14800,18100,18100,14800,14800,14800,9900,8100,6600,6600,5400,5400,4400,5400,4400,3600,3600,2900,2900,3600,2900,3600,3600,3600,4400,5400,5400,4400,5400,4400,4400
