"Keyword","Avg. Search Volume","Location","CPC","PPC","Keyword Difficulty","Search Volume 3/2015","Search Volume 4/2015","Search Volume 5/2015","Search Volume 6/2015","Search Volume 7/2015","Search Volume 8/2015","Search Volume 9/2015","Search Volume 10/2015","Search Volume 11/2015","Search Volume 12/2015","Search Volume 1/2016","Search Volume 2/2016","Search Volume 3/2016","Search Volume 4/2016","Search Volume 5/2016","Search Volume 6/2016","Search Volume 7/2016","Search Volume 8/2016","Search Volume 9/2016","Search Volume 10/2016","Search Volume 11/2016","Search Volume 12/2016","Search Volume 1/2017","Search Volume 2/2017","Search Volume 3/2017","Search Volume 4/2017","Search Volume 5/2017","Search Volume 6/2017","Search Volume 7/2017","Search Volume 8/2017","Search Volume 9/2017","Search Volume 10/2017","Search Volume 11/2017","Search Volume 12/2017","Search Volume 1/2018","Search Volume 2/2018","Search Volume 3/2018","Search Volume 4/2018","Search Volume 5/2018","Search Volume 6/2018","Search Volume 7/2018","Search Volume 8/2018","Search Volume 9/2018","Search Volume 10/2018","Search Volume 11/2018","Search Volume 12/2018","Search Volume 1/2019","Search Volume 2/2019","Search Volume 3/2019","Search Volume 4/2019","Search Volume 5/2019","Search Volume 6/2019","Search Volume 7/2019","Search Volume 8/2019","Search Volume 9/2019","Search Volume 10/2019","Search Volume 11/2019","Search Volume 12/2019"
"how to lose belly fat after pregnancy",290,"United States",3.11,15,51,"","","","","90","140","260","390",140,90,90,260,390,320,170,140,260,480,480,390,"110","210","390","480",140,140,170,390,320,170,140,210,390,140,170,210,480,480,210,260,260,320,170,590,390,320,320,390,320,260,320,480,320,260,210,260,210,170
"catholic mantilla",450,"United States",0.19,100,,"","","","","","","","",,,,,,,,,,,,,"480","480","390","590",590,480,880,480,590,480,390,480,320,390,390,480,480,480,480,390,320,480,480,390,320,260,320,390,480,480,390,390,390,720,590,390,390,480
"best solar battery charger",560,"United States",0.71,100,42,"","","","","","260","260","210",260,260,210,260,260,260,320,320,480,390,260,260,"260","260","210","210",260,260,320,390,390,390,480,390,260,260,210,170,260,260,320,320,390,390,320,260,260,320,320,320,480,1000,720,880,880,590,480,390,390,320
"modern computer table",160,"United States",1.66,100,,"","","","","","110","140","90",110,170,210,170,140,110,140,110,170,140,170,140,"170","90","140","140",140,170,110,90,140,140,140,170,110,210,170,140,210,210,210,140,140,170,170,260,110,210,140,110,170,140,140,110,170,260,210,140,210,210
"how to lose belly fat after 50",190,"United States",1.69,43,29,"","","","40","70","90","50","70",40,50,50,70,70,90,110,140,140,90,90,90,"70","50","110","90",110,170,110,110,140,140,140,140,90,90,140,140,110,140,170,140,170,170,140,170,110,70,170,260,210,260,210,210,260,210,140,140,110,110
"tripadvisor vacation packages",380,"United States",1.37,30,,"","","","","","","","",,,,390,390,320,260,320,320,260,260,260,"260","260","480","390",390,260,320,390,390,260,170,170,260,260,390,390,390,320,260,320,260,260,170,140,210,260,480,390,480,320,390,390,390,390,390,390,320,260
"papyrus wedding invitations",270,"United States",1.89,100,18,"","","","","","","","",320,320,480,480,590,480,480,480,480,390,320,390,"320","320","720","480",480,390,390,390,320,320,260,320,320,320,480,480,390,390,390,320,320,320,260,210,260,210,480,320,390,320,260,320,260,210,170,210,170,170
"monocrystalline solar panels for sale",120,"United States",1.72,100,39,"","","","","","70","110","90",70,70,90,110,110,140,140,170,140,140,170,210,"210","140","140","110",140,170,140,140,140,110,110,170,140,110,90,210,260,170,260,170,170,210,170,110,170,140,210,140,140,170,170,90,70,110,140,140,40,70
"red dress cocktail party",190,"United States",1.32,100,,"","","","","20","40","70","70",170,70,70,90,140,40,20,40,70,20,50,40,"110","260","140","110",90,170,90,140,170,140,170,320,390,320,320,170,140,140,110,140,90,110,140,140,590,260,210,170,140,140,90,110,70,170,210,210,590,210
"grey office furniture",170,"United States",2.88,100,,"","","","","","","","",140,90,110,110,90,110,140,110,110,170,110,140,"140","140","210","260",170,210,140,170,210,170,170,260,170,110,260,260,210,90,140,140,170,170,210,210,320,170,260,170,210,170,170,140,170,140,170,170,140,170
"2100 calorie meal plan",230,"United States",0.48,8,29,"","","","","","","","",,,,,,,,210,70,70,70,70,"90","70","110","170",170,90,110,320,210,140,140,210,260,210,320,170,210,320,320,320,320,260,170,260,170,210,320,260,210,210,260,260,260,260,170,210,170,170
"balanced diet menu for a week",440,"United States",1.64,27,,"","","","","","20","10","20",20,20,30,10,20,20,20,10,20,10,10,90,"110","140","210","170",210,210,210,260,210,170,210,210,210,210,260,210,260,210,260,260,260,260,260,260,320,390,590,390,390,390,480,480,480,480,480,390,390,390
"affordable office chair",440,"United States",2.16,100,46,"","","50","50","40","70","70","50",50,30,50,30,50,50,,,,,,,"","","","",,,,,,,320,390,260,320,390,320,480,320,320,390,390,390,480,320,320,320,480,390,480,390,320,390,590,590,480,480,320,390
"hayes construction",730,"United States",4.16,2,,"","","","","","","","",,,,,,,,,,,,480,"390","390","590","590",590,480,590,590,720,590,480,590,,,,,720,720,720,720,590,720,590,720,720,590,720,720,880,880,720,720,880,720,720,720,590,590
"mid century modern computer desk",540,"United States",1.8,100,,"","","","","","","","",,,140,210,110,110,210,210,210,170,170,170,"210","260","390","320",320,260,390,390,390,320,390,390,480,390,480,320,480,390,480,480,590,720,480,590,390,590,590,590,590,480,480,590,590,720,590,390,480,480
"mlm travel agency",220,"United States",1.97,30,,"","","","","","","","",,,20,10,10,20,20,30,20,10,20,40,"30","40","40","70",90,90,70,90,140,70,70,90,90,50,110,90,170,110,140,140,170,140,90,140,110,110,170,210,260,260,210,210,210,260,320,260,210,140
"martina liana veil",200,"United States",0.4,100,,"","","","","","","","",,,,,,,,,,,,,"","","","",,,,,,,,,,,,,,,,,,,,,,,210,170,210,210,140,170,210,260,170,260,260,210
"camaro motor",210,"United States",0.83,98,,"","","","","","","","",,,,,,,,,,,,,"","","","",,,,,,,,,140,140,170,140,210,260,210,210,210,210,260,170,210,170,170,210,170,210,210,210,210,320,260,170,210,170
"international marketing group",160,"United States",4.62,5,25,"","","","","","","","",,,210,210,260,260,170,210,210,210,210,170,"170","140","170","170",170,140,140,140,140,140,140,140,110,90,140,110,170,170,140,110,170,170,210,170,140,110,140,110,170,140,170,170,170,170,140,210,140,210
"google site ranking",230,"United States",6.56,6,49,"","","","","210","210","170","210",170,170,210,210,210,170,170,170,170,260,260,170,"210","170","260","210",260,210,210,210,260,210,260,260,210,210,210,140,170,170,170,110,140,110,110,140,140,170,210,210,320,260,260,170,210,210,170,260,260,260
"find flight deals",320,"United States",2.22,60,69,"","170","210","170","210","260","170","170",260,260,320,390,320,390,480,480,480,390,390,390,"320","390","480","480",590,590,590,480,480,480,390,390,390,390,590,480,390,390,480,390,390,390,320,320,260,320,390,320,390,320,390,320,390,320,210,320,260,320
"suzuki new car",210,"United States",6.4,17,,"","","","","","","","",110,90,90,140,110,110,90,90,90,70,70,70,"70","70","110","110",90,90,90,70,70,,260,260,260,260,260,260,210,210,260,390,260,210,170,210,170,140,170,170,210,210,210,260,260,210,210,260,210,170
"weight loss food programs",1000,"United States",9.03,88,57,"","","","","","","170","320",320,480,720,480,320,260,390,390,320,320,590,590,"480","390","720","1000",1300,880,590,480,720,590,880,720,480,720,1300,880,880,880,720,590,720,880,720,1000,880,1300,1600,880,880,1000,1600,880,1000,1000,1000,1000,880,1000
"classic wedding invitations",960,"United States",5.11,100,44,"","","","","","","590","590",590,720,1300,1300,1000,1000,1000,880,880,720,880,880,"720","720","1600","1000",1300,880,1000,880,880,720,590,720,720,880,1600,1000,1000,1300,1000,880,880,880,720,720,590,720,1300,1000,1000,880,880,880,1000,1000,880,880,880,1000
"moroccan wedding dress",1100,"United States",0.32,100,28,"","","","","","","","",590,590,880,720,720,880,590,590,720,880,720,720,"880","720","880","720",880,880,880,880,880,1000,720,880,720,880,1000,880,880,880,1000,8100,1900,1600,1000,720,880,880,1300,880,590,1000,880,1000,1600,1600,1300,1600,1300,1300
"residential building contractors",110,"United States",7.95,59,41,"","","","","","70","70","70",70,40,70,90,110,140,110,140,170,170,170,140,"110","140","210","170",170,390,170,140,110,140,140,110,90,90,110,140,140,90,90,90,40,70,40,170,70,30,90,40,70,110,70,140,110,210,140,170,140,110
"mon cheri mother of the bride dresses",660,"United States",0.93,100,,"","","","","","","","",,,880,880,260,320,390,720,480,210,210,880,"880","320","590","590",1900,1300,,,,720,880,880,390,320,1300,1900,1600,590,480,1000,880,720,390,1000,,,1000,1600,1000,880,390,480,590,590,390,390,320,320
"olive green cocktail dress",650,"United States",0.96,100,,"","","","","","","","",,,,,390,390,480,390,390,720,880,590,"480","260","590","590",480,590,480,320,590,720,1000,880,720,480,720,720,880,720,720,590,880,1000,1000,1000,720,480,390,480,590,590,590,720,720,1000,1300,720,480,320
"bridal shops online",580,"United States",1.32,100,,"","","","","170","170","170","140",90,140,210,210,170,210,170,110,140,140,170,110,"110","110","260","260",210,170,140,170,170,,,,,,,590,590,480,480,590,480,480,480,390,390,390,720,720,720,590,480,590,590,590,590,480,480,480
"buy flights",1000,"United States",2.68,62,70,"","","","","","","480","480",480,480,590,590,590,590,590,590,590,720,720,720,"880","720","880","880",880,880,880,880,720,880,1000,1000,880,880,1000,880,1000,880,880,880,880,1000,1000,880,1000,1000,1000,1000,1300,1300,1300,1000,1000,1000,1000,1000,880,1000
"plastic office chair",420,"United States",3.07,100,33,"","","","","","210","210","170",210,260,260,210,320,260,260,260,260,260,390,260,"390","390","260","320",260,320,390,320,390,480,320,390,320,390,390,320,320,390,390,320,320,480,390,390,320,320,480,320,320,320,390,390,480,590,590,390,480,390
"petite cocktail dresses with sleeves",470,"United States",1.79,100,34,"","","","","","","","",,,320,320,210,260,260,260,210,320,880,590,"390","110","390","390",390,390,320,210,260,320,390,480,590,720,1000,720,720,720,880,720,720,720,880,590,590,390,260,390,480,480,320,320,320,590,590,720,720,480
"vacation packages all inclusive with airfare included",310,"United States",3.01,82,43,"","","","","","","","",,,,,,,,,,,,,"","","","",,,,,210,210,140,140,140,390,720,480,390,260,260,320,320,260,260,260,210,210,390,320,390,260,260,320,390,390,320,260,260,260
"simple 2000 calorie meal plan",100,"United States",0.5,39,,"","","","30","50","40","30","10",30,10,40,30,50,40,40,,,,,,"","","","",,,70,70,70,90,140,140,140,110,140,110,170,170,90,110,110,140,140,110,170,110,170,140,170,110,110,110,110,110,70,50,40,70
"financial solutions advisor",270,"United States",26.18,40,,"","","","260","170","210","210","320",210,260,260,320,260,210,210,210,210,260,210,210,"260","170","260","260",260,170,210,260,210,210,210,260,260,260,390,320,320,260,210,320,260,210,210,210,140,140,210,210,260,320,320,260,320,320,260,260,260,260
"luxury travel expert",590,"United States",5.19,27,25,"","","","","40","50","50","50",50,50,70,90,110,90,90,140,110,140,140,140,"110","140","260","210",260,210,320,260,320,320,260,210,210,260,390,320,320,390,320,320,390,390,720,590,590,590,720,590,590,590,590,590,720,720,590,480,480,480
"ranch kitchen remodel",120,"United States",2.26,32,,"","","","","","70","40","110",70,70,140,110,50,30,30,110,110,90,90,90,"90","70","110","90",90,90,90,70,70,70,50,90,110,90,140,110,110,110,90,90,70,110,90,90,50,50,90,90,90,90,70,110,140,90,210,210,140,140
"legal advice for tenants",160,"United States",4.96,75,46,"","","","","","","40","30",20,20,40,50,20,30,40,50,40,50,140,110,"90","90","110","110",110,110,140,140,140,170,,110,140,110,170,110,70,90,170,90,140,170,90,70,110,90,140,140,170,110,170,170,210,260,170,170,140,170
"mother of the bride pant suits plus",190,"United States",0.88,100,,"","","","","","","","",,,,,,,,,,,,,"","","","",,,,,,,,,,,,,,,,,,,,,,,170,210,320,260,320,140,320,170,30,170,110,140
"find cheap flights to anywhere",980,"United States",0.87,30,46,"","","","","","","","",320,480,590,590,480,480,720,880,480,320,880,1000,"880","880","1000","880",880,880,1000,1000,880,880,720,880,1000,1000,1300,1300,1300,1000,880,1000,880,880,880,1000,880,1000,1000,1000,1300,1000,880,1000,880,880,880,1000,1000,1000
"office drawer cabinet",530,"United States",2.35,100,,"","","","","140","170","90","140",110,90,210,90,110,140,140,110,170,170,210,260,"210","320","320","260",260,170,320,170,260,260,210,210,210,260,320,320,320,210,390,390,390,480,320,480,480,480,590,390,480,390,320,480,590,720,590,590,590,720
"look fashion",530,"United States",1.17,100,,"","","","","","","","",110,90,90,70,90,90,70,50,90,50,70,390,"390","390","480","480",480,480,390,390,390,390,480,390,480,480,480,480,480,480,390,390,390,480,480,480,480,590,480,480,590,480,480,390,590,590,590,590,590,590
"solar cell cost",120,"United States",3.08,99,45,"","","","","","","140","140",110,90,90,110,90,170,110,70,90,90,140,210,"210","170","170","170",170,170,170,140,90,110,140,170,170,140,140,110,140,170,140,110,140,110,140,110,110,90,110,140,140,210,110,110,110,90,110,110,170,140
"hookup sites no sign up",280,"United States",1.19,74,,"","","","","","","","",,,,,,,,,,,,,"","","","",,,,,,,,,,,,,,,,,,,,,,320,390,390,320,320,320,260,210,260,260,210,260,260
"how to lose 5 pounds in one week",690,"United States",1.12,3,47,"","","","","","","880","720",880,720,880,880,1000,1300,1300,1000,1000,1000,880,1000,"720","720","1000","1000",1000,880,1000,1000,1300,880,720,720,880,720,880,720,1000,1000,1000,880,880,880,720,590,590,480,720,720,880,880,880,880,880,720,720,590,210,260
"audi a1 for sale",180,"United States",1.44,46,,"","","","","","","140","110",140,140,210,140,210,210,260,140,210,210,,,"","","","",,,,,,,140,170,140,140,140,170,90,140,140,140,170,170,170,170,140,170,210,170,140,140,210,170,170,260,210,210,170,140
"bright pink cocktail dress",120,"United States",1.18,100,,"","","","","","40","30","20",20,20,30,70,70,170,70,50,40,70,20,50,"20","10","50","90",70,90,90,,,,90,90,90,90,90,210,320,390,260,140,110,70,,,,,90,140,140,140,140,110,170,90,140,140,70,70
"walmart marketing",230,"United States",6.2,5,,"","","","","","","","",,,,,210,260,170,140,140,170,170,210,"210","170","210","170",210,170,170,170,170,210,210,210,260,210,170,210,210,260,170,170,210,210,260,260,210,170,210,260,210,260,210,170,170,260,320,320,260,170
"pakistani bridesmaid dresses",140,"United States",0.18,100,,"","","","","","","","20",30,40,40,50,50,50,20,30,40,20,20,50,"50","90","90","70",110,110,70,110,110,50,70,90,140,90,170,110,110,90,90,140,50,140,90,50,90,110,110,110,90,110,90,110,210,170,260,140,140,140
"office shelving unit",310,"United States",3.72,100,,"","","","","20","20","40","20",20,20,20,10,40,50,30,40,70,90,70,40,"10","40","10","30",50,20,30,,260,260,260,170,170,140,210,140,260,210,170,260,260,260,320,320,320,210,320,260,260,260,260,320,390,390,320,320,320,320
"van solar panels",1000,"United States",1.3,100,,"","","","","","","","",70,50,90,70,70,90,110,170,110,170,480,480,"590","390","590","480",590,590,590,720,720,720,720,590,590,480,590,720,720,720,720,720,880,880,880,720,720,720,880,880,1000,1000,1000,1300,1300,1300,1000,1000,1000,1000
"family friendly caribbean resorts",500,"United States",2.75,38,39,"","","","","210","210","140","90",140,170,260,170,140,170,90,170,210,170,140,140,"320","480","720","480",480,480,590,480,480,390,320,320,260,320,720,590,590,590,390,480,390,590,480,480,390,390,720,590,590,480,320,390,480,480,390,390,480,720
"finish basement under $10000",510,"United States",6.41,58,,"","","","","","","","",,,,,,,,,,,,,"","","","",,,,,,,,,,,,,,,,,,,,,,,320,480,590,390,480,480,480,590,590,590,590,590
"jone stock",480,"United States",,1,,"","","","","","","","",,,,,,,,,,,,,"","","1600","1900",2400,1300,1600,1000,1000,1600,2900,3600,3600,3600,4400,3600,2900,4400,4400,6600,6600,8100,12100,6600,6600,1600,1600,720,1000,1000,320,210,170,170,140,170,140,140
"cheap island trips",130,"United States",1.58,34,,"","","","","","","","40",40,90,110,70,90,90,140,140,70,70,90,,"","","","",,,,,,,,,,,,,,,,,,,,,,,170,170,170,140,140,110,140,140,140,110,110,110
"family travel agency",120,"United States",3.74,55,53,"","","","","","50","70","40",50,50,90,90,90,90,70,70,90,70,90,90,"70","90","110","70",90,90,110,90,90,110,70,90,110,90,140,140,110,110,110,110,110,110,110,90,70,110,140,170,110,140,140,140,140,110,110,90,110,140
"local digital marketing agency",110,"United States",22.22,29,22,"","","","","","","10","10",40,50,40,50,50,50,40,30,40,40,70,50,"90","90","210","210",170,110,90,70,70,90,70,110,90,70,50,50,70,40,70,50,170,210,170,170,110,90,90,170,110,170,140,110,90,90,70,140,110,140
"black and white wedding invitation",790,"United States",3.32,100,23,"","","","","","","","110",90,50,170,90,110,1000,1000,880,880,720,880,720,"720","590","1300","1000",880,,,,,720,480,590,590,480,1000,720,720,720,880,720,720,590,590,480,390,480,1000,720,720,590,590,720,1000,1000,880,880,720,720
"how to lose face weight overnight",320,"United States",2.38,7,,"","","","","","","","20",30,20,10,10,10,20,30,20,50,40,20,20,"10","10","20","20",40,10,20,30,30,20,20,30,20,30,40,40,30,20,20,30,40,50,110,110,140,210,320,210,390,320,260,320,390,390,390,320,320,320
"used seat",100,"United States",0.41,100,,"","","","","","","","110",110,90,110,140,170,110,90,140,110,110,90,140,"90","50","110","90",110,90,90,70,70,140,110,90,110,90,140,110,110,110,110,90,90,110,140,90,110,110,110,140,110,90,90,70,90,170,140,70,70,90
"3 day 2 night vacation package",460,"United States",1.62,64,,"","","","","","","","",,30,40,70,90,110,110,140,170,140,110,110,"110","","","",,,,,,,,,,,,,,390,390,590,590,480,390,320,260,320,480,590,720,480,590,720,720,390,260,260,170,210
"kids party wear",120,"United States",0.84,99,30,"","","70","110","40","70","50","70",50,90,110,140,110,110,70,110,140,110,170,170,"170","260","170","170",260,170,260,260,260,170,170,170,210,110,140,90,170,170,170,140,170,140,140,110,170,170,140,110,140,140,140,140,110,110,140,110,110,140
"lord and taylor plus size cocktail dresses",140,"United States",0.46,100,,"","","","","","","","",,,,,,,,,,,,,"","","","",,,,,,,,,,,,,,,,,,260,260,140,170,110,90,110,260,140,140,110,210,170,170,140,50,90
"stihl riding lawn mower",320,"United States",0.93,100,,"","","","","","","","",,,,,,,,,110,110,140,70,"70","30","50","90",170,210,320,260,170,140,110,110,70,50,70,110,,260,320,320,260,210,140,170,90,90,210,140,320,590,720,590,480,320,210,170,90,40
"sunpower by sun solar",240,"United States",13.06,72,,"","","","","","","","",,,,,,,,,,,,,"50","70","70","50",110,140,210,140,110,170,90,110,110,140,110,110,170,210,140,140,140,170,140,140,110,110,210,210,260,260,320,260,260,320,170,260,210,140
"auto manual",440,"United States",1.22,50,46,"","","","","","159","159","140",140,114,140,140,140,140,114,140,140,140,140,140,"110","140","140","140",170,140,170,140,140,140,140,140,140,170,210,170,140,140,170,140,170,480,480,480,390,390,480,390,390,480,480,390,480,480,480,480,390,390
"cocktail and party plus size empire waist dresses",360,"United States",0.97,100,,"","","","","","","","",,,,,,,,,,,,,"","","","",,,,,,,,,,,,,,,,,,,,,,,260,260,480,480,390,260,390,390,390,390,390,320
"monki clothing",840,"United States",0.59,99,,"","","","","","","","",,,,,,390,480,480,480,480,720,590,"720","590","590","480",590,,,,,,,720,880,590,880,720,880,720,590,590,720,720,880,880,880,720,1000,880,720,590,720,720,880,880,880,1000,1000,880
"mustard yellow cocktail dress",320,"United States",1.38,100,,"","","","","","50","50","40",50,20,50,110,140,20,50,70,70,70,70,70,"30","50","30","70",90,70,90,,,,,,,140,140,170,320,320,390,260,210,590,590,320,170,260,260,210,320,390,390,320,480,390,390,390,170,170
"6 speed cars",160,"United States",6.56,17,,"","","","","","","","",,,,,,,,,,,,,"","","","",,,,,,,,,,,,,,,,,,,170,140,140,140,140,140,170,140,170,170,170,170,170,140,210,170
"franklyn d resort & spa all inclusive resorts",440,"United States",1.73,22,,"","","","","","","","",,,,,,,,,,,,,"","","","",,,,,,,,,,,,,,,,,,,,,,,1900,1300,880,390,140,170,90,210,170,70,10,10
"off white veil",120,"United States",0.56,100,,"","","","","","50","70","50",40,30,70,70,110,140,70,90,50,90,70,50,"40","30","70","70",90,90,110,90,70,90,70,70,50,50,110,70,140,140,90,70,140,210,70,110,90,70,110,110,140,170,110,110,210,90,140,210,70,50
"workstation chair",270,"United States",1.78,100,38,"","","","","","","70","140",170,390,320,210,260,260,210,210,210,210,210,320,"320","260","260","260",260,260,210,260,260,210,170,260,480,390,480,320,390,320,320,260,210,320,320,260,260,260,210,170,260,260,170,390,320,390,320,260,260,260
"plus size resort wear 2018",120,"United States",1.04,100,,"","","","","","","","",,,,,,,,,,,,,"","","","",,,,,,,,,,,,,,,,,,,,,,,390,210,210,140,140,70,70,70,70,70,40,50
"office depot receipt paper",110,"United States",2.03,99,,"","","","","","","","",,,,,,,,,,,,,"","","","70",50,50,70,70,90,70,40,70,50,70,70,70,70,90,90,90,70,70,50,90,90,90,140,90,110,90,110,110,140,110,90,140,110,110
"plus size winter formal dresses",570,"United States",0.97,100,44,"","","","","","70","140","260",390,390,590,70,10,10,30,30,50,110,260,720,"1000","880","1000","320",30,10,20,50,90,140,320,720,1600,1300,1600,260,50,30,70,50,170,210,880,1300,2400,1300,1300,320,90,40,50,140,70,260,480,1000,1900,1300
"embellished tops for evening wear",190,"United States",1.42,100,,"","","","","","","","",,,,,,,,,,,,40,"90","50","10","10",20,50,50,30,70,140,140,260,390,480,260,140,90,140,140,70,50,110,210,170,210,260,170,110,210,140,140,140,170,210,210,210,260,320
"healthy meal plans for men",530,"United States",3.41,98,37,"","","","","","590","590","720",720,720,1300,1000,1000,880,720,720,720,720,880,880,"720","720","1600","1000",1000,1000,1000,880,880,880,880,590,590,590,1000,720,880,880,720,720,720,590,590,590,590,590,880,590,590,390,590,480,590,480,480,390,320,590
"lawyer education",760,"United States",5.74,12,43,"","","","","","","880","880",720,720,1000,1000,880,1000,1000,480,390,720,1300,1300,"1300","1000","1600","1600",1300,1600,1900,720,590,880,1000,1000,1000,720,880,880,880,1000,1000,480,390,720,880,880,880,590,880,720,880,1000,1000,480,320,720,880,880,720,720
"best plus size wedding dresses",700,"United States",1.07,100,47,"","","","","","170","170","140",170,210,210,260,170,210,210,260,210,170,480,390,"480","480","880","720",720,880,590,720,590,590,720,590,590,590,880,590,480,320,480,390,480,320,320,480,260,390,880,590,720,590,590,590,880,880,720,720,590,720
"endomorph body type diet plan",230,"United States",6.87,27,30,"","","90","50","70","70","140","70",50,40,70,90,90,70,50,70,50,70,70,70,"50","70","170","140",110,110,170,170,110,140,110,90,90,70,140,110,90,110,90,90,170,170,140,260,140,170,320,260,260,320,320,390,320,260,170,110,50,70
"financial planning firms near me",110,"United States",35.98,62,,"","","","","","","","",,,,,,,,,,,0,0,"40","20","110","30",70,50,40,50,40,70,50,70,50,40,70,110,70,70,90,140,70,90,140,140,90,30,70,210,110,90,170,110,70,170,110,110,140,40
"construction lawyer near me",740,"United States",13.03,42,,"","","","","","","","",,,,,,,,,,,,,"","","","",,,,,,,,,,,,,,,,,,,,880,880,720,880,880,720,880,880,880,880,720,590,590,480,590
"cheap used car engines for sale",760,"United States",2.26,99,,"","10","10","10","10","10","20","10",10,10,30,10,20,10,10,10,20,10,20,10,"10","10","20","10",10,10,10,10,10,10,10,10,10,10,10,40,10,10,90,90,170,140,260,480,590,480,590,720,880,880,720,880,720,880,880,720,720,590
"bodycon wedding dress",910,"United States",0.62,100,,"","","","","","","","",,,,,,,,390,390,390,390,390,"320","320","480","390",720,720,720,590,590,590,720,590,590,480,720,720,720,720,1000,880,880,480,480,390,590,590,720,720,720,720,720,880,1300,1300,1300,1000,720,880
"all inclusive tropical vacations",870,"United States",2.2,65,,"","","","","","480","390","480",390,720,1000,880,1000,590,480,590,720,720,590,590,"720","880","1600","1300",1600,1000,1000,1000,1000,1000,880,880,720,1000,1900,1600,1300,1300,880,880,1000,880,590,590,720,880,1300,1300,1300,880,880,880,720,720,480,590,590,880
"oak writing desk",300,"United States",1.48,100,27,"","","","","210","320","260","260",320,170,320,320,260,260,260,260,260,320,320,320,"320","260","390","260",390,320,260,260,320,390,390,320,390,390,480,320,260,260,210,260,260,320,390,320,260,210,390,390,260,260,210,260,390,320,390,260,320,260
"plus size beach outfits",510,"United States",0.94,100,38,"","","","","","","","",,,,,,210,260,390,320,210,260,140,"140","110","260","480",590,480,880,1000,1600,590,260,170,170,140,260,590,720,590,590,880,720,320,170,90,70,90,320,390,590,590,590,880,1000,720,390,260,140,260
"mature avocado tree for sale",190,"United States",0.54,98,,"","","","","","","","",,30,50,70,110,70,90,70,70,70,90,50,"70","50","70","50",90,110,140,110,140,110,110,170,110,140,170,,,390,480,390,320,260,260,210,140,140,170,140,210,320,390,260,210,210,110,170,110,70
"keto frozen yogurt",870,"United States",0.57,100,15,"","","","","","","","",,,,,,,,,,,,,"","","","90",170,210,210,260,260,260,210,210,170,140,480,480,480,720,1000,1000,1300,1000,880,590,390,320,1300,880,1000,1000,1000,1000,1000,1000,880,590,480,320
"solar system cost",820,"United States",7.2,100,39,"","","","","","480","390","390",320,320,390,390,390,480,480,390,480,480,590,590,"590","590","720","590",720,720,590,590,590,390,480,390,320,480,720,590,590,590,720,720,720,720,590,590,590,590,880,880,880,880,720,720,880,880,880,880,720,720
"plus size bridesmaid dresses under 50",220,"United States",0.71,100,,"","140","110","140","210","90","40","50",70,140,210,210,50,,,,,,,,"","","70","40",90,40,50,140,110,140,210,170,140,140,590,590,390,260,320,260,320,390,260,170,140,110,210,210,320,260,170,320,260,260,210,170,210,90
"udemy discount coupon",160,"United States",2.28,52,36,"","","","","","90","50","50",70,110,90,90,110,90,110,70,70,110,90,110,"260","110","90","140",260,140,90,70,110,140,110,140,320,260,480,480,320,260,170,140,140,170,170,210,170,170,140,210,170,110,110,170,170,140,210,210,210,170
"folding desk table",740,"United States",1.06,100,36,"","","","","","720","590","260",590,590,880,480,480,720,590,480,590,720,880,590,"1000","1000","1000","1000",1300,1000,1000,1600,1300,1300,1300,1000,1300,1000,1300,480,480,320,390,480,480,590,480,390,390,320,480,390,390,390,480,480,880,880,1000,1000,1300,1300
"best rear tine rototiller",110,"United States",0.31,100,14,"","","","","10","20","30","20",30,10,40,50,140,90,90,50,30,20,40,110,"50","70","170","260",480,590,390,170,110,70,90,50,40,40,90,140,260,390,390,170,70,110,90,70,40,40,70,90,260,210,210,140,70,90,70,70,40,50
"affordable seo",900,"United States",32.94,17,30,"","","","","","","818","483",720,720,1064,1064,1064,483,590,480,480,590,720,720,"720","720","880","720",1000,880,880,720,880,880,720,1000,590,720,720,720,720,480,480,480,590,720,390,590,590,590,720,880,1000,720,880,480,720,1300,1600,1000,720,880
"l shaped sit stand desk",600,"United States",6.55,100,,"","","","","","","","70",50,70,70,140,70,70,70,90,90,90,140,140,"140","140","210","170",210,170,170,170,170,320,210,170,320,210,390,390,390,320,480,590,480,590,480,480,480,480,720,590,480,590,590,590,590,720,590,590,590,590
"haworth office furniture",360,"United States",4.7,100,,"","","","","","390","390","390",390,320,390,390,390,390,480,390,390,480,390,390,"320","260","320","320",480,320,390,390,390,390,390,390,390,320,480,390,390,480,390,390,390,390,320,390,260,260,320,320,390,390,390,390,390,390,390,390,320,320
"non traditional bridesmaid dresses",460,"United States",1.42,100,36,"","","","","390","320","320","210",210,260,590,480,480,390,320,320,480,390,320,320,"320","260","590","480",480,390,390,390,390,390,390,390,320,590,880,480,480,390,320,320,390,390,480,320,260,320,720,480,390,480,320,390,480,590,480,480,390,390
"cake pop wedding favors",150,"United States",0.52,100,,"","","","","","","","",90,70,210,170,170,210,170,170,170,170,170,210,"140","110","320","320",320,210,260,260,320,320,260,210,140,110,320,210,260,260,210,170,260,260,170,170,110,90,140,170,140,170,140,140,170,170,170,140,140,110
"best keto soup",760,"United States",1.03,100,,"","","","","","","","",,,,,,,,,,,,,"","","","70",70,50,50,50,50,90,140,210,260,260,480,320,320,260,210,170,260,390,590,1000,880,880,1600,880,590,390,390,260,260,390,880,1300,1300,880
