"Keyword","Avg. Search Volume","Location","CPC","PPC","Keyword Difficulty","Search Volume 3/2015","Search Volume 4/2015","Search Volume 5/2015","Search Volume 6/2015","Search Volume 7/2015","Search Volume 8/2015","Search Volume 9/2015","Search Volume 10/2015","Search Volume 11/2015","Search Volume 12/2015","Search Volume 1/2016","Search Volume 2/2016","Search Volume 3/2016","Search Volume 4/2016","Search Volume 5/2016","Search Volume 6/2016","Search Volume 7/2016","Search Volume 8/2016","Search Volume 9/2016","Search Volume 10/2016","Search Volume 11/2016","Search Volume 12/2016","Search Volume 1/2017","Search Volume 2/2017","Search Volume 3/2017","Search Volume 4/2017","Search Volume 5/2017","Search Volume 6/2017","Search Volume 7/2017","Search Volume 8/2017","Search Volume 9/2017","Search Volume 10/2017","Search Volume 11/2017","Search Volume 12/2017","Search Volume 1/2018","Search Volume 2/2018","Search Volume 3/2018","Search Volume 4/2018","Search Volume 5/2018","Search Volume 6/2018","Search Volume 7/2018","Search Volume 8/2018","Search Volume 9/2018","Search Volume 10/2018","Search Volume 11/2018","Search Volume 12/2018","Search Volume 1/2019","Search Volume 2/2019","Search Volume 3/2019","Search Volume 4/2019","Search Volume 5/2019","Search Volume 6/2019","Search Volume 7/2019","Search Volume 8/2019","Search Volume 9/2019","Search Volume 10/2019","Search Volume 11/2019","Search Volume 12/2019"
"find cheap plus size clothing",1000,"United States",1.2,100,43,"","","","","","","140","110",110,140,110,140,210,170,110,140,110,110,140,320,480,320,480,590,590,590,590,590,590,590,590,590,880,720,590,880,880,880,1300,1000,880,880,880,1000,880,720,1000,1000,1900,1600,1300,1000,1000,1000,880,720,720,590
"small house renovations",250,"United States",3.2,72,45,"","","","","","210","170","110",170,170,210,170,170,170,170,140,140,140,170,210,170,170,210,170,210,210,210,170,210,260,170,140,210,170,210,210,210,170,170,170,210,170,170,210,170,210,210,210,260,210,210,260,320,320,320,260,260,260
"craftsman riding lawn mower seat",140,"United States",0.31,100,,"","","","","","","","",,,,,,,,,,90,50,70,30,20,30,70,70,140,110,110,110,90,50,50,20,40,30,50,90,260,210,170,140,210,140,70,70,50,40,30,140,260,320,260,170,140,140,140,90,40
"philippine women seeking men",200,"United States",3.15,8,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,40,40,20,30,30,10,40,70,90,170,320,320,390,260,260,320,210
"top car accident lawyers",270,"United States",131.18,16,39,"","","","","","","40","40",20,40,30,30,20,50,50,30,50,50,50,50,40,70,170,70,50,40,110,140,70,110,110,140,90,170,140,170,260,170,170,140,210,590,320,260,260,320,260,320,320,320,320,210,170,260,320,390,260,170
"childrens desk and chair",710,"United States",0.98,100,39,"","","","","","390","590","590",880,880,390,390,390,210,210,210,320,480,880,880,1600,1300,480,480,480,390,390,480,720,720,720,880,1900,1900,880,880,1000,720,720,480,720,1000,1000,1300,1600,1900,590,480,720,320,320,390,480,880,720,720,1300,1600
"how to lose hips",190,"United States",,1,,"","","","","","","140","90",90,70,140,170,170,210,210,170,170,140,110,110,140,110,170,140,170,210,170,170,170,170,140,140,140,110,170,140,170,170,210,170,170,170,170,140,140,140,210,210,170,170,210,210,260,260,170,170,170,170
"cheap office table",150,"United States",1.38,100,,"","","","","","","110","110",140,110,140,170,90,70,140,110,110,110,170,210,90,170,170,170,210,170,170,110,140,170,110,210,140,110,170,140,140,140,210,210,140,170,170,170,140,170,170,110,210,140,140,140,170,210,170,210,110,110
"workout food plan",230,"United States",1.81,49,,"","","","","","320","210","210",170,170,390,260,210,170,260,260,260,260,210,210,210,210,320,210,320,320,260,170,320,320,260,260,210,260,480,390,320,260,260,260,320,320,260,170,140,210,320,260,260,210,210,260,320,260,170,140,170,210
"travel agent deals",170,"United States",3.06,64,44,"","","","","","","90","70",90,110,210,210,210,170,210,210,170,170,140,110,110,110,210,170,210,140,170,170,170,140,110,110,110,110,170,140,170,140,140,140,210,140,140,140,140,110,210,210,210,170,170,210,210,140,110,140,140,140
"hemnes desk white",130,"United States",0.8,100,,"","","","","","","","",,,,,,,,,,,,,,,,110,110,140,170,140,210,260,170,140,140,140,170,,,140,140,170,210,320,210,140,170,170,170,170,140,110,140,210,170,140,110,70,90,110
"discount vouchers",200,"United States",1.46,97,58,"","","","","","110","110","140",90,140,140,140,170,140,170,140,170,140,210,170,110,110,170,170,210,170,210,210,210,210,170,140,170,140,170,140,210,170,110,90,90,210,140,140,140,110,110,170,170,210,170,170,210,260,210,390,260,170
"cocktail dresses for plus size ladies",100,"United States",1.89,100,50,"","","","","","260","210","90",110,90,90,90,170,170,170,50,10,30,40,30,20,140,40,70,40,90,110,20,90,110,70,110,140,170,210,390,480,320,90,110,110,90,90,50,210,70,50,90,110,170,70,40,50,170,140,170,140,90
"startup lawyer",780,"United States",9.24,46,30,"","","","","590","480","390","480",390,720,720,590,720,720,880,590,590,720,590,1000,1600,1000,1600,1900,1600,2400,2400,2900,2400,2400,2400,1900,2900,1900,1300,1000,880,1000,1300,590,1300,880,720,880,880,720,720,880,880,1000,880,720,720,720,720,720,720,720
"red cocktail dresses for weddings",330,"United States",0.9,100,,"","","","","","","","",,,,,,,,,90,20,30,110,90,10,40,50,70,90,140,140,260,,390,480,390,390,390,320,320,390,390,480,260,480,720,880,720,480,480,390,390,170,390,260,320,260,390,390,320,210
"bmw 340i xdrive",980,"United States",5.54,28,,"","","","","","","","",,,,,,,,,,,,,880,1000,1000,1000,1000,1000,880,880,880,880,880,880,,,,,,880,880,880,720,720,720,880,720,880,1000,880,1000,880,1000,1000,1000,1000,1000,1000,1000,1000
"best yard tools",100,"United States",1,100,51,"","","","","","","40","30",70,90,30,20,140,90,90,90,50,40,20,30,70,90,30,50,70,140,140,110,70,40,50,30,90,140,10,30,70,110,140,110,70,90,70,50,90,110,30,40,110,170,170,170,70,50,90,70,110,210
"long handle shovel",270,"United States",0.95,100,,"","","","","","","","",,,,,,,,140,140,140,140,140,110,170,140,170,260,210,170,210,110,170,140,170,140,170,210,140,260,260,260,210,210,170,170,170,170,170,210,260,260,320,320,260,260,320,260,260,210,320
"wedding party invites",400,"United States",4.07,100,37,"","","","","","","","",,,,,,480,390,320,390,320,390,320,260,210,390,390,320,,,,,320,320,260,170,170,320,320,320,320,320,260,390,260,260,260,260,210,390,390,390,390,320,390,480,480,480,390,390,320
"staples office supply store near me",120,"United States",0.74,85,,"","","","","","","","",,,,70,50,70,70,70,90,110,70,90,50,70,110,90,110,90,90,70,90,110,110,110,110,140,210,90,140,110,110,140,140,140,90,110,90,90,70,110,170,110,90,90,90,170,90,140,170,140
"secretary desk for sale",620,"United States",1.13,100,,"","","","","480","1000","880","590",480,390,1000,1300,1000,1300,1300,1300,1300,720,590,1000,1300,1300,1600,880,1300,1000,1000,720,720,590,590,720,1000,880,1300,1300,1300,1300,880,720,720,720,880,720,880,720,720,590,880,720,480,390,590,590,480,720,590,720
"inexpensive vacation spots",330,"United States",1.56,34,41,"","","","","","","50","40",50,70,170,140,140,140,140,210,170,110,90,110,110,110,320,720,1600,480,110,170,720,590,480,110,210,480,880,480,390,320,590,590,720,480,320,320,210,260,590,480,260,390,480,480,390,260,170,140,170,260
"homcom chair",390,"United States",0.92,100,33,"","","","","","","","",210,390,210,320,260,260,260,260,210,260,210,210,260,390,320,320,260,260,260,260,260,170,170,140,170,260,110,210,210,210,170,170,260,260,210,170,210,260,170,140,210,110,140,140,170,210,170,170,210,2900
"zero carb recipes",640,"United States",0.19,25,36,"","","","","720","880","720","720",590,720,1600,1000,1000,1000,1000,880,880,880,880,720,590,720,1900,1300,1600,1600,1600,1600,1300,1300,1000,1300,1000,880,2400,1900,1600,1600,1300,1300,1300,880,720,720,590,590,1300,880,880,720,590,590,590,480,590,480,320,320
"money mart loan",800,"United States",4.29,43,,"","","","","","","","",,,,,,,,,480,480,480,480,480,480,590,480,480,390,590,720,1000,1000,880,880,880,1000,880,720,720,880,1000,1300,1300,1300,1300,1300,1000,1000,1000,880,480,480,720,720,880,1000,1000,720,880,880
"affiliate marketing strategy",200,"United States",6.06,25,35,"","","20","40","40","30","10","20",20,30,20,20,20,40,,90,140,110,140,140,140,110,110,170,170,140,210,140,170,140,140,140,140,140,140,110,90,90,110,90,90,110,140,90,110,140,210,170,210,210,320,140,140,210,170,210,210,260
"hosick motors",610,"United States",0.98,18,,"","","","","","","","",,,390,390,590,480,390,590,480,320,390,390,390,390,,,,,,,,,,,,,,,,390,590,590,390,320,390,590,480,390,480,720,590,260,390,590,720,720,720,720,720,720
"mexican wedding cake toppers",190,"United States",0.21,100,,"","","","","","","","110",50,90,140,170,170,140,140,140,140,210,90,90,50,70,170,110,210,170,170,170,260,170,140,110,90,110,210,170,210,390,260,210,320,320,260,260,110,90,170,170,210,170,210,260,320,320,170,170,140,70
"low carb cocktail sauce",590,"United States",0.23,100,,"","","","","","","","",,,,,320,320,320,260,260,320,260,260,260,390,720,480,590,480,390,390,390,390,320,320,390,590,720,720,720,590,590,590,590,590,480,390,390,590,1000,720,720,590,590,590,480,590,480,390,390,590
"how to lose lower belly fat male",500,"United States",3.94,5,49,"","","","","","","","",70,30,90,110,260,210,390,480,480,260,320,390,590,480,720,720,590,590,590,480,390,320,320,390,480,320,320,320,480,590,590,590,480,590,480,480,480,390,590,720,720,590,590,480,590,480,320,390,320,260
"j&s landscaping",590,"United States",6.67,10,,"","","","","","","","",,,,,,,590,390,210,210,210,260,170,320,260,260,480,880,880,720,590,590,480,390,480,320,260,320,480,880,1300,880,720,590,390,480,320,260,390,320,590,1000,1000,720,720,720,590,480,390,260
"low carb ice cream walmart",740,"United States",0.18,100,37,"","","","","","","","",,,,,,,,,,,,,,,,480,1000,480,480,590,1000,590,260,320,390,260,1000,590,720,1000,1000,880,1000,1300,880,480,260,260,1300,720,720,590,720,880,880,1000,880,480,390,390
"elegant long evening dresses",200,"United States",0.86,100,,"","","","","70","50","140","110",210,110,260,260,140,260,170,170,170,210,210,320,260,170,260,260,260,210,210,210,170,210,140,320,480,480,590,390,590,880,590,390,590,720,480,140,170,210,260,170,140,110,170,210,260,210,210,260,260,170
"gate 1 travel agency",220,"United States",1.81,31,,"","","","","","","","",,,,,,,,,,140,170,110,90,70,110,90,110,90,110,90,110,110,,110,140,110,170,140,140,140,140,140,170,170,170,170,140,140,260,170,210,170,260,210,260,210,210,260,260,260
"dan deery motors",640,"United States",1.26,1,,"","","","","","","","",,,,,,,,,,,,,320,390,390,390,390,320,390,390,390,480,320,390,,,,,,390,480,480,480,390,480,480,480,480,480,390,590,590,720,880,720,590,590,720,880,590
"student travel discounts",640,"United States",1.77,42,39,"","","","","","","","210",170,170,210,170,260,260,260,260,210,260,480,390,390,320,480,590,590,590,480,390,390,390,390,390,390,390,480,480,590,480,480,480,480,390,480,480,590,480,720,720,880,720,720,590,590,480,590,590,590,590
"tbdress plus size",1000,"United States",0.85,100,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,1600,1000,880,1900,1900,1300,1900,1000,1600,1600,1600,880,1300,2400,2400,1900,720,590,390,880,1300,1000,1300,1600,1300,1000,1600,1300,720,720
"seo advertising",290,"United States",20.5,43,39,"","","","","","","210","260",260,210,260,260,170,140,170,210,170,210,260,320,260,260,320,260,320,320,320,390,390,320,260,320,210,140,140,90,110,140,110,110,110,140,140,170,210,260,320,320,260,390,260,260,260,260,260,260,320,320
"the reserve at paradisus",260,"United States",3.94,18,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,590,480,390,320,210,70,70,70,140,140,140
"peacock wedding cake",1200,"United States",0.19,100,,"","","","","1300","1300","1600","1000",720,1300,2400,1900,1300,1900,2400,1600,1600,1300,1000,880,720,720,1300,1000,1000,880,880,720,880,720,480,480,390,390,720,720,590,590,480,1300,590,590,480,480,260,260,720,480,480,720,590,720,880,2400,2400,3600,880,720
"sears lawn mower battery",170,"United States",0.41,100,31,"","","","","","","","",,,,,,720,590,390,320,320,320,260,170,90,90,140,480,880,590,320,320,260,260,170,170,90,70,140,320,480,590,320,320,320,260,140,90,50,50,90,210,480,390,170,170,170,110,110,90,40
"keto chocolate chip cookie dough",760,"United States",0.47,97,23,"","","","","","","","",,0,0,0,0,0,0,0,0,50,50,50,40,70,110,110,140,140,170,210,260,260,260,320,260,170,480,590,590,880,880,880,1000,1000,880,720,720,590,1300,1000,880,720,590,720,720,880,720,720,480,390
"amazon discount coupon code",260,"United States",1.9,44,60,"","","","","","50","70","110",110,170,90,90,90,110,90,110,110,90,140,140,170,260,110,110,90,110,90,90,110,140,140,140,170,260,140,140,170,210,210,170,210,170,590,320,480,1000,210,140,170,140,170,170,320,390,210,320,390,590
"car accident injury lawyer",970,"United States",284.03,28,39,"","","","","","","170","170",140,110,40,50,90,50,170,140,210,320,880,720,720,720,720,720,720,720,1000,720,720,720,720,720,390,880,720,590,720,880,720,720,880,590,880,590,390,590,590,1300,480,1000,720,880,1000,1600,1000,1300,1000,880
"five star all inclusive resorts",180,"United States",1.49,26,,"","","","","210","90","70","170",140,140,320,140,170,140,170,170,110,90,170,140,90,110,170,210,210,170,90,70,170,170,90,70,110,140,260,210,210,170,110,90,70,50,50,110,90,110,260,210,210,170,170,170,170,210,170,140,140,170
"citrus tree nursery",110,"United States",1.54,78,29,"","","","","40","30","40","40",50,70,70,110,90,70,110,140,110,90,90,90,110,90,110,170,140,140,170,90,70,90,70,90,70,140,170,170,170,210,210,210,110,90,90,110,90,260,110,110,170,210,170,140,70,110,70,90,70,90
"rake assassin",190,"United States",0.42,100,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,70,90,140,110,90,90,110,110,880,260,260
"safest all inclusive resorts",880,"United States",1.08,33,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,320,320,720,480,880,720,480,480,590,480,480,390,,,1000,720,880,590,720,1900,880,880,590,720,720,1000
"plus size wholesale clothing cheap",120,"United States",0.9,100,,"","","","","","","","",,,,,,,,,,10,30,90,50,50,320,480,260,260,210,170,210,260,140,140,170,260,210,210,390,260,320,260,260,320,320,320,210,170,140,170,260,140,170,90,140,90,90,90,50,50
"toyota chr engine",220,"United States",4.88,28,,"","","","","","","","",,,,,,,,,,20,20,30,70,70,50,40,70,140,210,590,320,260,170,260,210,170,170,210,260,260,170,210,210,210,260,170,170,170,170,210,210,210,260,260,210,260,260,210,170,210
"cheap disneyland vacation packages",200,"United States",1.23,51,,"","","","","","","","",140,110,390,480,480,170,210,320,260,140,170,170,260,210,390,390,590,320,170,170,320,170,170,210,320,140,320,320,320,320,260,320,260,210,170,170,140,110,260,260,210,170,170,320,210,210,140,210,140,140
"second hand bridesmaid dresses",250,"United States",1.18,100,,"","","","","","170","140","110",110,140,210,210,210,210,210,210,170,170,170,140,110,140,320,320,320,320,260,260,320,260,210,170,170,720,880,390,320,320,260,260,320,320,260,260,140,170,390,320,320,260,210,210,260,260,170,260,170,170
"plus size fila dress",740,"United States",0.67,100,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,880,1600,1600,880,1000,880,720,320,260,170,210
"office equipment company",200,"United States",7.24,30,21,"","","","","210","170","170","210",210,140,170,170,170,170,170,170,210,260,210,210,110,140,170,170,170,170,170,140,170,170,210,210,170,170,210,210,210,170,210,210,210,260,170,260,210,170,260,170,170,210,260,210,210,260,170,210,170,210
"dremel lawn mower blade sharpener",430,"United States",0.33,100,33,"","","","","","","","",,,20,30,110,170,140,90,170,210,260,260,140,90,50,70,170,1000,1000,480,480,590,390,210,90,90,90,110,320,720,1300,880,480,390,480,170,90,70,50,90,390,880,1300,880,590,260,320,260,110,50
"hand fertilizer spreader",440,"United States",0.48,100,29,"","","","","","","110","110",70,70,50,110,260,320,320,210,210,110,210,170,140,140,140,260,480,720,480,320,260,210,210,210,210,140,140,260,480,720,590,480,320,260,260,260,110,90,170,260,590,880,720,720,480,390,390,390,210,140
"solar energy business",110,"United States",8.5,31,30,"","","","","","","70","90",90,140,140,90,90,90,90,90,70,70,140,110,140,90,110,140,110,110,140,140,110,170,210,140,170,110,110,70,70,110,110,50,90,110,110,140,90,90,110,140,140,90,70,110,110,90,90,110,110,170
"home office storage cabinets",420,"United States",2.36,100,46,"","","","","","90","140","170",140,320,320,170,170,170,110,140,170,210,260,210,320,260,480,390,390,320,390,480,590,590,390,480,480,480,590,480,480,320,390,320,390,390,480,390,320,390,480,390,480,320,320,480,390,480,480,390,480,390
"women's plus size resort wear",170,"United States",1.53,100,,"","","","","","","","",,,,,,70,50,110,40,70,90,140,110,110,320,260,170,170,170,140,140,110,70,90,140,170,390,390,320,320,320,320,260,210,210,210,170,210,480,320,210,210,90,70,140,90,110,70,140,170
"meal plan for kids",880,"United States",3.03,100,,"","","","","","","320","260",260,210,390,320,260,320,260,260,320,320,590,590,480,480,720,590,720,590,720,720,720,880,590,590,480,480,880,720,720,720,720,720,720,1000,720,720,590,590,1000,720,880,720,880,880,1000,1000,1000,880,720,880
"blush wedding gown",830,"United States",0.83,100,,"","","","","","","","",,,,,,,,,1600,1300,1600,1300,1000,1000,1900,1300,1600,1300,1600,1300,1300,1300,1000,1300,880,880,1300,1000,1000,880,1000,880,1000,1000,880,1000,720,720,1000,880,880,720,590,720,1000,1000,880,880,720,720
"small business lawyers",490,"United States",14.93,56,47,"","","110","140","140","140","110","140",140,140,260,260,320,320,320,320,260,260,390,269,218,168,269,218,320,269,269,269,269,320,269,320,320,,,,,320,320,320,320,320,320,480,260,320,480,590,480,590,480,480,480,590,480,480,390,390
"solar powered usb charger",650,"United States",0.96,100,46,"","","","","","720","590","480",390,480,390,320,320,390,480,480,590,480,480,480,590,720,480,480,390,480,590,720,480,590,1000,480,390,590,260,320,390,590,880,590,590,480,2400,590,320,480,260,320,320,320,480,480,590,3600,590,320,320,260
"legal aid custody",190,"United States",2.26,58,,"","","","","","","","",,,40,40,40,40,40,50,70,50,90,170,110,140,110,110,170,90,140,170,210,210,170,170,170,110,140,140,170,170,110,170,170,260,170,210,110,110,210,170,210,210,210,170,170,260,210,260,170,140
"reception area chairs",470,"United States",5.21,100,,"","","","","390","390","390","480",480,320,480,390,480,390,320,260,480,480,390,390,480,390,720,590,590,480,590,480,480,720,480,590,480,320,590,480,480,480,480,480,590,590,390,590,480,320,480,590,590,480,590,480,390,480,390,390,480,320
"moda operandi bridal",220,"United States",1.19,100,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,260,210,210,210,170,260,210,260,260,170,210
"how to lose 3 lbs a week",700,"United States",1.02,4,41,"","","","","170","390","880","590",210,110,590,1300,880,390,320,720,1300,720,480,480,1000,1300,1000,720,880,1300,1900,1300,720,590,480,590,480,480,1000,880,1600,1600,720,720,880,1300,590,720,880,880,880,720,1300,880,720,720,590,720,590,480,390,480
"solar supply near me",450,"United States",5.38,58,,"","","","","","","","",10,0,40,90,170,140,110,140,90,170,140,210,170,210,170,110,170,260,260,260,260,260,260,320,170,320,260,210,320,260,390,390,480,480,260,390,320,320,210,260,320,390,480,590,880,590,390,480,320,590
"general contractor home builder",90,"United States",12.39,69,,"","","","","","","","",,,30,40,20,30,30,20,20,30,30,30,20,30,50,40,30,40,30,50,70,110,70,50,50,40,90,50,50,70,40,30,90,70,70,140,50,70,170,110,90,90,110,90,140,110,70,90,50,30
"best airline booking site",660,"United States",3.44,67,65,"","","","","","","","320",260,260,480,390,480,390,480,480,480,480,480,480,390,390,590,590,590,720,720,720,880,880,590,720,590,590,880,880,880,880,880,880,880,880,590,590,480,590,720,720,720,720,720,590,720,720,720,590,480,590
"circular driveway landscaping",540,"United States",,7,,"","","","","","","","",,,,210,260,110,260,320,320,320,320,260,90,40,70,260,320,480,590,480,590,480,320,210,210,140,210,260,480,720,720,390,260,260,260,320,210,140,210,260,590,720,590,480,720,720,720,590,590,390
"two week diet plan",150,"United States",0.68,70,49,"","","","","","","90","90",90,90,90,70,110,210,210,170,320,260,320,260,260,260,210,260,170,140,390,480,720,390,320,260,210,170,390,210,260,210,260,210,170,140,170,110,110,90,110,140,110,260,260,260,170,110,110,90,90,110
"linen cocktail dress",170,"United States",1.39,100,,"","","20","20","10","10","10","10",10,10,10,30,90,50,90,90,70,70,20,10,30,10,30,50,70,90,110,90,110,50,30,20,10,20,90,50,140,170,170,90,140,90,90,,30,20,50,140,140,260,260,320,320,170,110,110,90,140
"sz motorcars",720,"United States",0.71,0,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,480,590,590,720,720,590,720,1000,1000,880,880
"russian wedding dress",650,"United States",0.37,100,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,480,390,480,390,480,590,480,480,390,480,480,720,880,880,880,880,720
"beaches turks and caicos all inclusive",170,"United States",2.37,38,33,"","","","","","","","",,,,,,,,,,,,,,210,320,210,210,260,260,260,260,210,140,140,140,170,480,390,390,320,260,320,390,320,210,210,210,90,260,170,170,170,170,170,170,170,170,140,140,140
"my groupons view voucher",380,"United States",0.37,22,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1000,590,320,260,140,170,210,70,110,110,90
"2019 cocktail dresses",310,"United States",1.16,100,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,320,320,320,260,170,260,390,480,320,390,260
"plus size denim maxi dress",810,"United States",0.71,100,30,"","","","","","","","90",90,70,140,140,390,320,260,210,260,210,390,260,210,110,320,320,720,720,880,880,720,480,480,480,260,260,390,480,720,1000,1300,880,880,720,1000,590,320,320,480,590,880,1000,1000,1000,1300,880,880,880,480,390
"cheapest overseas vacations",190,"United States",1.54,25,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,140,210,210,260,140,170,260,210,170,140,170,210,210
"ryobi battery leaf blower",630,"United States",0.55,100,,"","","","","","90","70","90",140,90,20,40,70,110,140,170,70,70,170,320,390,320,90,110,210,260,260,260,210,260,320,390,590,480,170,140,140,210,390,390,390,390,390,590,880,590,170,210,390,590,720,720,590,590,590,880,1300,880
"garden scythe",380,"United States",0.33,100,43,"","","","","","","","110",140,110,90,140,260,210,320,320,260,260,210,210,140,90,140,170,210,320,390,480,390,260,260,210,140,170,140,170,210,320,720,480,480,480,480,390,170,140,210,210,390,480,590,480,590,480,320,480,170,260
"simple ways to lose weight",420,"United States",5.52,38,56,"","","","","","","390","880",880,1000,1000,590,880,1300,1300,1000,720,720,1000,1000,880,480,1300,1000,1000,880,720,1000,1300,1000,880,720,880,1000,1300,880,880,1000,1000,880,1000,1000,880,720,880,880,480,390,480,390,390,390,480,390,390,390,390,480
"closet remodel cost",280,"United States",11.43,100,51,"","","","","","","","",90,50,90,90,90,90,90,110,140,140,110,170,110,170,210,170,170,140,140,110,210,140,110,110,140,140,170,170,170,170,170,210,210,140,170,170,260,260,480,320,260,260,260,260,260,260,260,260,260,260
"plus size flare dress",680,"United States",1.14,100,47,"","","","","","320","390","480",480,480,590,390,720,720,590,480,590,590,480,590,720,480,720,590,1000,1000,1000,880,590,720,720,720,720,480,590,720,1000,880,1000,720,880,390,590,390,480,390,480,590,720,880,1000,720,720,720,720,590,590,480
"japanese pruning shears",220,"United States",0.73,100,34,"","","","","","90","90","90",90,110,50,70,110,110,110,140,140,90,90,90,110,170,90,90,170,170,210,140,140,110,140,110,110,110,70,70,110,70,170,210,170,110,110,70,90,170,170,140,170,170,210,260,260,210,260,320,170,320
"gowns for plus size women",480,"United States",1.08,100,51,"","","","","","30","30","110",20,20,90,40,50,30,50,90,10,90,390,390,390,480,590,590,590,320,480,320,320,390,260,320,320,320,720,480,590,480,480,320,590,590,590,480,390,320,720,720,590,480,590,320,320,390,390,480,390,480
"5xl dresses",140,"United States",1.37,100,,"","","","","","","","",,,,,,,,,,,,,,,90,110,170,140,170,140,140,110,70,110,110,90,,,,210,170,70,110,110,140,140,110,50,110,90,210,210,170,110,140,140,140,170,110,110
"grand palladium bavaro suites",510,"United States",3.03,22,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880,880,1000,1000,720,390,260,210,170,210,260,210
"free to browse dating sites",300,"United States",1.93,83,,"","","","","","","","",30,40,50,40,30,50,40,30,30,20,30,40,210,260,390,260,390,210,260,210,390,320,260,390,390,390,480,390,390,390,320,170,390,260,320,390,320,320,260,210,260,260,260,320,390,320,320,390,320,320
"left handed desk",450,"United States",1.84,100,,"","","","","","390","320","260",260,260,320,260,210,210,210,210,210,480,390,320,260,260,320,320,320,260,260,210,320,880,390,390,320,390,390,320,390,390,320,260,320,590,480,320,390,320,480,390,390,320,320,320,480,720,720,480,480,390
"mature palm trees for sale",160,"United States",1.29,100,,"","","","","","","","",,,40,40,90,90,70,70,70,70,90,50,50,40,40,50,,,,,,,,90,50,40,90,110,170,140,210,170,140,70,70,70,70,50,110,110,170,260,170,260,210,170,110,170,90,140
"bare root apple trees for sale",100,"United States",0.79,100,,"","","","","","","","40",30,70,70,30,50,70,50,20,10,30,40,30,40,20,40,30,30,50,20,90,20,10,10,50,40,70,70,70,90,110,70,70,30,30,90,40,50,50,140,170,210,170,110,70,50,50,110,110,50,70
"patio retaining wall",860,"United States",2.31,80,,"","","90","90","70","90","70","70",70,30,70,110,210,320,320,320,320,210,390,390,210,110,210,320,480,880,880,880,720,590,390,390,210,140,170,260,480,880,1000,880,720,590,480,320,210,170,260,260,720,1000,1000,1300,1600,1600,1000,880,480,320
"cheap vacation packages couples",400,"United States",3.04,65,,"","","","","","","","",30,40,90,70,70,70,70,90,70,50,260,210,260,260,480,390,320,210,260,260,170,110,70,110,140,210,590,720,590,480,480,480,480,320,260,260,210,260,480,480,590,590,480,480,390,390,260,210,260,260
"best adult only resorts",700,"United States",0.72,34,,"","","140","140","260","320","210","170",140,170,480,590,590,480,480,590,590,480,390,390,480,480,720,590,,,,,,,,,,,,,,480,590,480,590,590,390,590,480,590,1000,720,880,720,720,590,590,720,590,590,590,720
"how do you lose weight on keto",200,"United States",0.82,43,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,110,140,110,110,260,260,260,260,210,170,170,210,260,210,110,110
"haworth desk",280,"United States",3.42,100,,"","","","","","","","",,,,,170,170,170,170,170,210,170,210,210,140,210,170,170,170,210,210,170,260,210,210,260,170,210,210,,260,260,210,320,260,210,210,260,170,260,260,260,260,210,260,390,320,260,320,320,260
"concrete slab construction",250,"United States",1.44,27,33,"","","","","","90","110","110",110,110,90,110,90,90,110,110,90,140,170,140,90,50,90,110,140,140,170,110,140,140,110,140,110,90,110,110,260,320,320,210,170,210,210,170,140,110,210,260,320,480,210,210,390,210,260,210,210,110
"21 day fix extreme meal plan",810,"United States",0.66,83,17,"","","","","","","","",,1300,2900,3600,2400,1600,1600,2400,2400,1600,1300,1300,720,880,1600,1300,1000,1000,1000,880,880,880,480,590,480,390,720,590,590,720,720,720,590,390,480,390,390,390,590,1000,1300,880,590,880,1300,1300,880,390,320,390
"staples office supplies online",100,"United States",5.06,100,,"","","","","","20","20","10",20,20,20,70,40,10,20,20,20,20,20,40,40,30,40,40,40,30,20,30,20,20,20,20,30,10,70,50,110,110,50,140,90,140,90,70,90,110,140,140,140,40,70,110,110,140,110,90,50,70
"maid of honor invitation",200,"United States",0.75,100,37,"","","","","","","","",170,210,320,210,210,210,210,210,210,210,260,170,,,320,260,210,210,210,170,210,210,210,170,170,210,390,210,260,210,170,170,260,210,210,260,170,140,260,210,210,170,170,140,260,210,170,170,260,260
